1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.607476	21.000000	0.001116	1.000000	-0.000890	Main	true	true	WolfeSatisfied	671.5
1	1	0	-0.626400	1.000000	0.001588	63.441088	0.040732	Main	true	true	WolfeSatisfied	255.2
2	2	0	-0.649199	1.000000	0.001060	27.250979	-0.009885	Main	true	true	WolfeSatisfied	237.8
3	3	0	-0.660780	1.000000	0.000985	19.230209	-0.011094	Main	true	true	WolfeSatisfied	243.4
4	4	0	-0.661602	1.000000	0.000987	29.859608	-0.007149	Main	true	true	WolfeSatisfied	239.2
5	5	0	-0.678268	1.000000	0.001049	28.135490	-0.007007	Main	true	true	WolfeSatisfied	249.3
6	6	0	-0.678456	1.000000	0.001029	20.468998	-0.005872	Main	true	true	WolfeSatisfied	235.4
7	7	0	-0.670754	1.000000	0.001053	24.669324	-0.006134	Main	true	true	WolfeSatisfied	265.2
8	8	0	-0.686898	1.000000	0.000996	29.661322	-0.006037	Main	true	true	WolfeSatisfied	262.0
9	9	0	-0.688649	1.000000	0.001002	28.802986	-0.008871	Main	true	true	WolfeSatisfied	249.9
10	10	0	-0.701460	1.000000	0.001009	22.862786	-0.005209	Main	true	true	WolfeSatisfied	237.8
11	11	0	-0.696092	1.000000	0.000969	35.157442	-0.005459	Main	true	true	WolfeSatisfied	260.7
12	12	0	-0.710732	1.000000	0.000951	20.114904	-0.005822	Main	true	true	WolfeSatisfied	239.8
13	13	0	-0.701574	1.000000	0.000870	17.018953	-0.006706	Main	true	true	WolfeSatisfied	375.0
14	14	0	-0.710952	1.000000	0.000930	19.302125	-0.006060	Main	true	true	WolfeSatisfied	312.6
15	15	0	-0.705787	1.000000	0.000911	14.357648	-0.007232	Main	true	true	WolfeSatisfied	304.0
16	16	0	-0.711277	1.000000	0.000909	14.311632	-0.006190	Main	true	true	WolfeSatisfied	279.3
17	17	0	-0.715525	1.000000	0.000915	25.408450	-0.005623	Main	true	true	WolfeSatisfied	235.8
18	18	0	-0.720503	1.000000	0.000951	20.769154	-0.004677	Main	true	true	WolfeSatisfied	244.1
19	19	0	-0.726102	1.000000	0.000835	24.656275	-0.006002	Main	true	true	WolfeSatisfied	243.1
20	20	0	-0.720687	1.000000	0.000909	14.116883	-0.004181	Main	true	true	WolfeSatisfied	242.6
21	21	0	-0.708811	1.000000	0.000874	13.958965	-0.005693	Main	true	true	WolfeSatisfied	240.8
22	22	0	-0.728220	1.000000	0.000850	18.049412	-0.004942	Main	true	true	WolfeSatisfied	241.6
23	23	0	-0.717916	1.000000	0.000864	12.792575	-0.004395	Main	true	true	WolfeSatisfied	237.7
24	24	0	-0.726808	1.000000	0.000860	12.951727	-0.004599	Main	true	true	WolfeSatisfied	238.8
25	25	0	-0.731506	1.000000	0.000833	16.055583	-0.004187	Main	true	true	WolfeSatisfied	274.1
26	26	0	-0.733047	1.000000	0.000826	18.576193	-0.004738	Main	true	true	WolfeSatisfied	329.1
27	27	0	-0.731072	1.000000	0.000832	11.789233	-0.004873	Main	true	true	WolfeSatisfied	272.3
28	28	0	-0.730935	1.000000	0.000854	14.117246	-0.005020	Main	true	true	WolfeSatisfied	264.7
29	29	0	-0.725456	1.000000	0.000820	11.546835	-0.003908	Main	true	true	WolfeSatisfied	270.4
30	30	0	-0.730445	1.000000	0.000863	13.693823	-0.002522	Main	true	true	WolfeSatisfied	282.1
31	31	0	-0.720554	1.000000	0.000842	14.163226	-0.004594	Main	true	true	WolfeSatisfied	251.0
32	32	0	-0.727199	1.000000	0.000914	14.375638	-0.003787	Main	true	true	WolfeSatisfied	254.8
33	33	0	-0.734210	1.000000	0.000837	12.628012	-0.003517	Main	true	true	WolfeSatisfied	263.9
