1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.676574	1.000000	0.001990	1.000000	-0.001357	Main	true	true	WolfeSatisfied	675.0
1	1	1	-0.674554	5.000000	0.001888	2.240302	-0.001970	Main	true	true	WolfeSatisfied	568.0
2	2	0	-0.696995	1.000000	0.002373	48.887423	0.022730	Main	true	true	WolfeSatisfied	384.3
3	3	0	-0.690442	1.000000	0.001951	31.622813	0.007725	Main	true	true	WolfeSatisfied	362.0
4	4	0	-0.700947	1.000000	0.002136	18.399023	0.000863	Main	true	true	WolfeSatisfied	337.9
5	5	0	-0.706438	1.000000	0.002327	8.700332	-0.001940	Main	true	true	WolfeSatisfied	319.4
6	6	0	-0.711012	1.000000	0.002151	7.240159	-0.003535	Main	true	true	WolfeSatisfied	314.7
7	7	0	-0.711109	1.000000	0.002245	7.438474	-0.002188	Main	true	true	WolfeSatisfied	340.9
8	8	0	-0.710935	1.000000	0.002238	6.736642	-0.001289	Main	true	true	WolfeSatisfied	360.4
9	9	0	-0.709814	1.000000	0.002198	4.762684	-0.001594	Main	true	true	WolfeSatisfied	365.8
10	10	0	-0.710477	1.000000	0.002111	7.651698	-0.004218	Main	true	true	WolfeSatisfied	412.0
11	11	1	-0.718649	0.405403	0.002365	25.512284	0.003052	Main	true	true	WolfeSatisfied	501.1
12	12	0	-0.713324	1.000000	0.002449	6.557303	-0.000885	Main	true	true	WolfeSatisfied	318.9
13	13	0	-0.716132	1.000000	0.002263	4.435156	-0.002068	Main	true	true	WolfeSatisfied	349.3
14	14	0	-0.722236	1.000000	0.002070	4.771539	-0.000532	Main	true	true	WolfeSatisfied	321.8
15	15	0	-0.716759	1.000000	0.002342	6.648655	-0.002531	Main	true	true	WolfeSatisfied	356.5
16	16	0	-0.728009	1.000000	0.003065	23.752559	0.011665	Main	true	true	WolfeSatisfied	319.9
17	17	0	-0.718817	1.000000	0.002260	12.289873	-0.000026	Main	true	true	WolfeSatisfied	404.5
18	18	0	-0.718539	1.000000	0.002674	15.629732	0.008014	Main	true	true	WolfeSatisfied	409.9
19	19	0	-0.726550	1.000000	0.002569	18.853177	0.003252	Main	true	true	WolfeSatisfied	397.5
20	20	0	-0.728363	1.000000	0.002553	14.942432	0.004987	Main	true	true	WolfeSatisfied	383.0
21	21	0	-0.731152	1.000000	0.002559	16.388818	0.011532	Main	true	true	WolfeSatisfied	383.4
22	22	0	-0.731462	1.000000	0.002249	11.454123	0.001719	Main	true	true	WolfeSatisfied	309.0
23	23	0	-0.744964	1.000000	0.002624	8.026318	0.001205	Main	true	true	WolfeSatisfied	331.3
24	24	0	-0.728078	1.000000	0.002325	8.832960	-0.000826	Main	true	true	WolfeSatisfied	456.0
25	25	0	-0.742357	1.000000	0.002251	6.738833	-0.001817	Main	true	true	WolfeSatisfied	451.5
26	26	0	-0.737991	1.000000	0.002170	5.695434	-0.000501	Main	true	true	WolfeSatisfied	409.3
27	27	0	-0.733816	1.000000	0.002415	5.819567	-0.001611	Main	true	true	WolfeSatisfied	418.6
28	28	0	-0.738244	1.000000	0.002479	3.917613	-0.000678	Main	true	true	WolfeSatisfied	411.5
29	29	0	-0.731066	1.000000	0.002556	5.115150	-0.000129	Main	true	true	WolfeSatisfied	426.7
30	30	0	-0.747041	1.000000	0.002604	7.341422	-0.000555	Main	true	true	WolfeSatisfied	469.9
31	31	0	-0.736821	1.000000	0.002269	4.680467	-0.000349	Main	true	true	WolfeSatisfied	432.6
32	32	0	-0.741967	1.000000	0.002324	3.461913	-0.001564	Main	true	true	WolfeSatisfied	461.4
33	33	0	-0.737468	1.000000	0.002360	3.884534	-0.000165	Main	true	true	WolfeSatisfied	533.6
34	34	0	-0.741496	1.000000	0.002488	3.201649	-0.000892	Main	true	true	WolfeSatisfied	372.7
35	35	0	-0.741275	1.000000	0.002610	6.123373	-0.000718	Main	true	true	WolfeSatisfied	418.0
36	36	0	-0.755914	1.000000	0.002187	3.456968	-0.001313	Main	true	true	WolfeSatisfied	298.9
37	37	0	-0.753736	1.000000	0.002279	6.047574	-0.000011	Main	true	true	WolfeSatisfied	301.0
38	38	0	-0.755547	1.000000	0.002215	4.129124	-0.001259	Main	true	true	WolfeSatisfied	334.3
39	39	0	-0.752129	1.000000	0.002437	7.395703	-0.002466	Main	true	true	WolfeSatisfied	308.3
40	40	0	-0.746183	1.000000	0.002451	4.555829	-0.001246	Main	true	true	WolfeSatisfied	301.5
41	41	0	-0.749288	1.000000	0.002227	3.528814	-0.001093	Main	true	true	WolfeSatisfied	330.0
42	42	0	-0.752581	1.000000	0.002261	3.307697	-0.000257	Main	true	true	WolfeSatisfied	295.0
43	43	0	-0.760548	1.000000	0.002364	8.154242	-0.000184	Main	true	true	WolfeSatisfied	288.5
44	44	0	-0.750755	1.000000	0.002237	9.074600	-0.003046	Main	true	true	WolfeSatisfied	322.7
45	45	0	-0.743330	1.000000	0.002523	12.075420	0.000334	Main	true	true	WolfeSatisfied	311.5
46	46	0	-0.761340	1.000000	0.002247	4.016569	-0.001638	Main	true	true	WolfeSatisfied	337.4
47	47	0	-0.758442	1.000000	0.002353	6.920146	0.000034	Main	true	true	WolfeSatisfied	326.0
48	48	0	-0.749925	1.000000	0.002052	10.114382	-0.001946	Main	true	true	WolfeSatisfied	324.9
49	49	0	-0.755293	1.000000	0.002269	3.424916	-0.001933	Main	true	true	WolfeSatisfied	320.0
50	50	0	-0.771457	1.000000	0.002324	7.378226	0.000134	Main	true	true	WolfeSatisfied	319.7
51	51	0	-0.750764	1.000000	0.002178	6.244930	-0.000913	Main	true	true	WolfeSatisfied	312.9
52	52	0	-0.753346	1.000000	0.002164	16.882182	0.000129	Main	true	true	WolfeSatisfied	349.9
53	53	0	-0.758759	1.000000	0.001964	5.538727	-0.000225	Main	true	true	WolfeSatisfied	315.2
54	54	0	-0.763115	1.000000	0.002267	3.800883	-0.000647	Main	true	true	WolfeSatisfied	343.6
55	55	0	-0.764173	1.000000	0.002251	4.761047	-0.000563	Main	true	true	WolfeSatisfied	312.4
56	56	0	-0.773043	1.000000	0.002105	5.178507	-0.000087	Main	true	true	WolfeSatisfied	318.8
57	57	0	-0.749373	1.000000	0.002238	7.400068	-0.001021	Main	true	true	WolfeSatisfied	337.5
58	58	0	-0.764740	1.000000	0.002267	5.885828	-0.000061	Main	true	true	WolfeSatisfied	290.0
59	59	0	-0.756597	1.000000	0.002145	3.964097	-0.000637	Main	true	true	WolfeSatisfied	321.4
60	60	0	-0.771807	1.000000	0.002059	6.952559	-0.000406	Main	true	true	WolfeSatisfied	308.5
61	61	0	-0.769582	1.000000	0.002373	11.268107	0.000890	Main	true	true	WolfeSatisfied	339.8
62	62	0	-0.769808	1.000000	0.002426	8.350261	-0.001671	Main	true	true	WolfeSatisfied	318.6
63	63	0	-0.763425	1.000000	0.002505	10.227526	0.000493	Main	true	true	WolfeSatisfied	316.3
64	64	0	-0.775082	1.000000	0.002229	3.574693	-0.001137	Main	true	true	WolfeSatisfied	333.6
65	65	0	-0.771667	1.000000	0.002162	6.935158	-0.000384	Main	true	true	WolfeSatisfied	300.1
66	66	0	-0.774827	1.000000	0.002082	3.019636	-0.000835	Main	true	true	WolfeSatisfied	297.4
67	67	0	-0.771786	1.000000	0.002200	4.529250	0.000573	Main	true	true	WolfeSatisfied	296.3
68	68	0	-0.767892	1.000000	0.002512	4.281150	-0.000780	Main	true	true	WolfeSatisfied	298.1
