1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.685528	21.000000	0.001285	1.000000	-0.000770	Main	true	true	WolfeSatisfied	1109.2
1	1	0	-0.693539	1.000000	0.001619	38.246910	0.020548	Main	true	true	WolfeSatisfied	426.5
2	2	0	-0.706893	1.000000	0.001169	17.709232	-0.007857	Main	true	true	WolfeSatisfied	449.5
3	3	0	-0.704429	1.000000	0.001005	14.162826	-0.008718	Main	true	true	WolfeSatisfied	363.2
4	4	0	-0.732261	1.000000	0.001217	30.438317	-0.002186	Main	true	true	WolfeSatisfied	431.5
5	5	0	-0.721015	1.000000	0.001191	18.558778	-0.006117	Main	true	true	WolfeSatisfied	326.0
6	6	0	-0.748315	1.000000	0.001190	17.624900	-0.007790	Main	true	true	WolfeSatisfied	258.3
7	7	0	-0.733044	1.000000	0.001027	14.944421	-0.006596	Main	true	true	WolfeSatisfied	399.6
8	8	0	-0.740569	1.000000	0.001038	20.491212	-0.006473	Main	true	true	WolfeSatisfied	486.2
9	9	0	-0.747827	1.000000	0.001133	25.022267	-0.003018	Main	true	true	WolfeSatisfied	300.3
10	10	0	-0.747624	1.000000	0.001090	16.082805	-0.007322	Main	true	true	WolfeSatisfied	336.3
11	11	0	-0.752173	1.000000	0.000949	10.863245	-0.005551	Main	true	true	WolfeSatisfied	296.5
12	12	0	-0.759723	1.000000	0.001139	21.490436	-0.002103	Main	true	true	WolfeSatisfied	424.7
13	13	0	-0.764602	1.000000	0.001157	20.304269	-0.003740	Main	true	true	WolfeSatisfied	404.2
14	14	0	-0.752499	1.000000	0.001027	11.653757	-0.005558	Main	true	true	WolfeSatisfied	374.6
15	15	0	-0.760135	1.000000	0.001098	11.694458	-0.003851	Main	true	true	WolfeSatisfied	343.3
16	16	0	-0.760630	1.000000	0.000986	12.523984	-0.004428	Main	true	true	WolfeSatisfied	467.8
17	17	0	-0.769951	1.000000	0.001113	26.930628	-0.003986	Main	true	true	WolfeSatisfied	375.7
18	18	0	-0.768712	1.000000	0.000981	13.821159	-0.005623	Main	true	true	WolfeSatisfied	290.3
19	19	0	-0.769980	1.000000	0.000918	13.329138	-0.005867	Main	true	true	WolfeSatisfied	365.1
20	20	0	-0.785592	1.000000	0.001055	20.750533	-0.003641	Main	true	true	WolfeSatisfied	309.6
21	21	0	-0.771065	1.000000	0.000996	12.447300	-0.005341	Main	true	true	WolfeSatisfied	285.2
22	22	0	-0.774051	1.000000	0.001194	13.350918	-0.002901	Main	true	true	WolfeSatisfied	307.5
23	23	0	-0.773184	1.000000	0.000940	13.816728	-0.002515	Main	true	true	WolfeSatisfied	340.9
24	24	0	-0.777402	1.000000	0.001066	18.617745	-0.005345	Main	true	true	WolfeSatisfied	261.9
25	25	0	-0.780864	1.000000	0.001032	10.135599	-0.005096	Main	true	true	WolfeSatisfied	266.7
26	26	0	-0.782703	1.000000	0.000930	9.386305	-0.004513	Main	true	true	WolfeSatisfied	248.7
27	27	0	-0.792874	1.000000	0.001000	16.374066	-0.003877	Main	true	true	WolfeSatisfied	246.6
28	28	0	-0.779628	1.000000	0.001003	12.103783	-0.005095	Main	true	true	WolfeSatisfied	265.6
29	29	0	-0.791228	1.000000	0.001006	14.727122	-0.004608	Main	true	true	WolfeSatisfied	279.1
30	30	0	-0.785677	1.000000	0.001003	15.509726	-0.005416	Main	true	true	WolfeSatisfied	235.1
31	31	0	-0.786232	1.000000	0.001050	17.115861	-0.002351	Main	true	true	WolfeSatisfied	244.8
32	32	0	-0.787748	1.000000	0.001033	19.134544	-0.003709	Main	true	true	WolfeSatisfied	257.8
33	33	0	-0.785190	1.000000	0.000980	9.605163	-0.005368	Main	true	true	WolfeSatisfied	252.6
34	34	0	-0.794913	1.000000	0.001022	12.166583	-0.002517	Main	true	true	WolfeSatisfied	251.1
35	35	0	-0.784562	1.000000	0.001009	18.451548	-0.004520	Main	true	true	WolfeSatisfied	246.9
36	36	0	-0.793363	1.000000	0.001034	12.592881	-0.003894	Main	true	true	WolfeSatisfied	288.7
37	37	0	-0.790655	1.000000	0.000911	9.503398	-0.003882	Main	true	true	WolfeSatisfied	294.2
38	38	0	-0.792462	1.000000	0.001047	11.487665	-0.004815	Main	true	true	WolfeSatisfied	292.3
39	39	0	-0.794370	1.000000	0.000946	14.126441	-0.003732	Main	true	true	WolfeSatisfied	459.3
40	40	0	-0.805463	1.000000	0.000968	10.682050	-0.002739	Main	true	true	WolfeSatisfied	300.4
41	41	0	-0.804076	1.000000	0.000999	16.260088	-0.003365	Main	true	true	WolfeSatisfied	255.9
42	42	0	-0.807613	1.000000	0.001020	11.430047	-0.002736	Main	true	true	WolfeSatisfied	240.7
43	43	0	-0.809003	1.000000	0.001145	9.597996	-0.003694	Main	true	true	WolfeSatisfied	260.2
44	44	0	-0.797270	1.000000	0.001020	12.759973	-0.003487	Main	true	true	WolfeSatisfied	252.2
45	45	0	-0.796163	1.000000	0.001065	29.483799	-0.003637	Main	true	true	WolfeSatisfied	263.4
46	46	0	-0.812846	1.000000	0.001160	13.893055	-0.000649	Main	true	true	WolfeSatisfied	278.0
47	47	0	-0.810895	1.000000	0.000994	10.009514	-0.003700	Main	true	true	WolfeSatisfied	274.4
48	48	0	-0.798450	1.000000	0.001029	9.067214	-0.005324	Main	true	true	WolfeSatisfied	275.7
49	49	0	-0.799166	1.000000	0.001194	11.687948	-0.002883	Main	true	true	WolfeSatisfied	273.3
50	50	0	-0.802181	1.000000	0.000990	9.317161	-0.003353	Main	true	true	WolfeSatisfied	266.1
51	51	0	-0.805685	1.000000	0.000949	9.767043	-0.004404	Main	true	true	WolfeSatisfied	267.1
52	52	0	-0.802885	1.000000	0.000953	10.222201	-0.003244	Main	true	true	WolfeSatisfied	329.7
53	53	0	-0.803028	1.000000	0.001069	9.586354	-0.003815	Main	true	true	WolfeSatisfied	254.7
54	54	0	-0.811248	1.000000	0.001009	10.617287	-0.003666	Main	true	true	WolfeSatisfied	249.4
55	55	0	-0.798465	1.000000	0.001081	10.739470	-0.004272	Main	true	true	WolfeSatisfied	268.5
56	56	0	-0.798532	1.000000	0.000906	11.168839	-0.004157	Main	true	true	WolfeSatisfied	257.1
57	57	0	-0.806106	1.000000	0.001049	12.798170	-0.001976	Main	true	true	WolfeSatisfied	249.7
58	58	0	-0.805724	1.000000	0.000980	12.945372	-0.004892	Main	true	true	WolfeSatisfied	293.0
59	59	0	-0.812140	1.000000	0.001030	16.336220	-0.001632	Main	true	true	WolfeSatisfied	294.5
60	60	0	-0.817580	1.000000	0.001065	15.284228	-0.002764	Main	true	true	WolfeSatisfied	320.4
61	61	0	-0.794005	1.000000	0.001088	10.585990	-0.002717	Main	true	true	WolfeSatisfied	306.6
62	62	0	-0.816117	1.000000	0.001193	13.105923	-0.000832	Main	true	true	WolfeSatisfied	332.2
63	63	0	-0.801378	1.000000	0.000972	11.221637	-0.003875	Main	true	true	WolfeSatisfied	303.0
64	64	0	-0.813142	1.000000	0.001006	10.122504	-0.002642	Main	true	true	WolfeSatisfied	273.0
65	65	0	-0.809457	1.000000	0.001044	7.548700	-0.004049	Main	true	true	WolfeSatisfied	286.6
66	66	0	-0.807195	1.000000	0.000964	7.241044	-0.004150	Main	true	true	WolfeSatisfied	285.4
67	67	0	-0.807364	1.000000	0.001003	7.366034	-0.004124	Main	true	true	WolfeSatisfied	292.5
68	68	0	-0.822713	1.000000	0.000908	8.436527	-0.003746	Main	true	true	WolfeSatisfied	304.1
69	69	0	-0.814142	1.000000	0.001147	11.738231	-0.000826	Main	true	true	WolfeSatisfied	337.2
70	70	0	-0.809800	1.000000	0.000968	10.137781	-0.004799	Main	true	true	WolfeSatisfied	258.1
71	71	0	-0.812162	1.000000	0.000914	8.907642	-0.003359	Main	true	true	WolfeSatisfied	258.2
72	72	0	-0.815685	1.000000	0.000988	12.825126	-0.003727	Main	true	true	WolfeSatisfied	276.3
73	73	0	-0.816972	1.000000	0.000926	9.641765	-0.004348	Main	true	true	WolfeSatisfied	238.8
74	74	0	-0.813268	1.000000	0.000901	8.483980	-0.003804	Main	true	true	WolfeSatisfied	244.9
