1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	1	-0.730981	24.252052	0.001128	1.000000	-0.000277	Main	true	true	WolfeSatisfied	1991.4
1	1	0	-0.723499	5.000000	0.001362	16.464766	0.006629	Main	true	true	WolfeSatisfied	715.2
2	2	1	-0.732701	1.371196	0.001202	44.520444	0.012462	Main	true	true	WolfeSatisfied	1011.3
3	3	1	-0.738040	1.624978	0.001314	29.446788	0.004807	Main	true	true	WolfeSatisfied	1105.1
4	4	1	-0.740668	1.724948	0.001253	23.921663	0.002252	Main	true	true	WolfeSatisfied	1084.1
5	5	0	-0.728436	5.000000	0.001198	20.149009	0.006868	Main	true	true	WolfeSatisfied	871.9
6	6	1	-0.732322	1.476377	0.001255	54.756270	0.010187	Main	true	true	WolfeSatisfied	1058.4
7	7	1	-0.741993	1.555303	0.001230	38.262484	0.005358	Main	true	true	WolfeSatisfied	1056.3
8	8	1	-0.748233	1.661286	0.001166	30.012910	0.002177	Main	true	true	WolfeSatisfied	1119.6
9	9	1	-0.752022	1.716233	0.001181	27.565231	0.000895	Main	true	true	WolfeSatisfied	1080.5
10	10	1	-0.758181	1.657239	0.001137	26.994691	0.001330	Main	true	true	WolfeSatisfied	1095.0
11	11	1	-0.758821	1.551944	0.001259	24.803269	0.001678	Main	true	true	WolfeSatisfied	1117.2
12	12	1	-0.758270	1.728180	0.001224	21.523478	0.001743	Main	true	true	WolfeSatisfied	1117.4
13	13	1	-0.759012	1.825289	0.001055	21.457008	0.001516	Main	true	true	WolfeSatisfied	1347.3
14	14	1	-0.762984	1.730762	0.001194	22.951454	0.001712	Main	true	true	WolfeSatisfied	1157.5
15	15	1	-0.770848	1.643750	0.001090	22.421678	0.002063	Main	true	true	WolfeSatisfied	1157.1
16	16	1	-0.766469	1.731435	0.001086	22.880125	0.001902	Main	true	true	WolfeSatisfied	1136.5
17	17	1	-0.772084	1.665132	0.001183	23.995581	0.000989	Main	true	true	WolfeSatisfied	1007.6
18	18	1	-0.773386	1.729641	0.001196	21.974985	0.001577	Main	true	true	WolfeSatisfied	1101.7
19	19	1	-0.773721	1.733116	0.001100	21.860772	0.000585	Main	true	true	WolfeSatisfied	1012.2
20	20	1	-0.777447	1.636294	0.001156	21.990124	0.001384	Main	true	true	WolfeSatisfied	998.2
21	21	1	-0.780630	1.786090	0.001223	19.553667	0.001803	Main	true	true	WolfeSatisfied	993.8
22	22	1	-0.777759	1.726637	0.001152	20.985244	0.001423	Main	true	true	WolfeSatisfied	1093.2
23	23	1	-0.778253	1.534148	0.001198	24.107183	0.002125	Main	true	true	WolfeSatisfied	998.4
24	24	1	-0.779661	1.685011	0.001129	21.424796	0.000938	Main	true	true	WolfeSatisfied	985.3
