1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.036334	627.201626	0.012333	534.1
1	-1.132176	623.504937	0.013054	9.0
2	-0.667775	619.865785	0.009348	9.3
3	-1.114580	616.282728	0.010277	11.3
4	-0.223857	612.754375	0.002927	10.5
5	-1.262119	609.279381	0.010861	8.9
6	-0.942991	605.856447	0.013913	9.4
7	-0.013579	602.484317	0.000425	13.4
8	-0.636999	599.161779	0.004783	10.9
9	-0.679974	595.887656	0.009789	11.1
10	-0.808402	592.660813	0.005235	9.7
11	-0.683658	589.480151	0.008528	13.8
12	-0.733512	586.344606	0.012447	9.3
13	-0.856690	583.253145	0.009633	10.4
14	-0.998899	580.204771	0.010371	10.6
15	-1.190941	577.198517	0.011059	11.5
16	-0.960197	574.233444	0.008918	12.0
17	-1.133527	571.308645	0.012642	7.8
18	-1.189915	568.423237	0.012859	10.7
19	-0.600966	565.576365	0.007988	13.3
20	-0.009121	562.767201	0.000040	7.8
21	-0.352626	559.994938	0.005895	11.9
22	-0.599400	557.258797	0.009706	9.9
23	-1.040478	554.558018	0.014965	14.1
24	-1.252922	551.891865	0.014315	9.3
25	-0.939113	549.259621	0.016312	12.8
26	-1.043792	546.660592	0.010942	10.6
27	-0.995943	544.094102	0.014246	13.7
28	-0.867696	541.559494	0.007426	10.8
29	-1.269771	539.056129	0.010118	13.5
30	-1.133090	536.583387	0.010198	12.4
31	-0.197706	534.140663	0.004322	16.4
32	-0.180797	531.727370	0.003931	10.9
33	-0.770645	529.342935	0.013303	12.7
34	-1.224300	526.986802	0.009578	14.5
35	-1.045863	524.658430	0.010010	12.2
36	-0.554903	522.357290	0.004953	11.0
37	-0.353502	520.082868	0.003831	12.2
38	-1.171263	517.834665	0.011614	14.8
39	-0.902643	515.612193	0.011029	13.4
40	-0.656959	513.414976	0.011504	13.1
41	-0.686283	511.242551	0.010311	10.0
42	-1.299575	509.094468	0.011155	10.8
43	-0.812431	506.970285	0.009274	11.0
44	-0.736103	504.869574	0.009367	10.5
45	-0.681844	502.791916	0.005121	7.8
46	-0.483547	500.736903	0.004255	8.1
47	-1.220548	498.704137	0.007980	8.0
48	-1.180587	496.693228	0.008957	10.7
49	-0.498414	494.703798	0.006405	9.4
50	-0.826783	492.735476	0.005191	7.3
51	-0.046282	490.787900	0.001198	8.3
52	-0.819176	488.860718	0.006448	12.0
53	-1.270150	486.953585	0.013575	9.4
54	-1.132297	485.066164	0.010787	10.5
55	-0.840421	483.198126	0.010084	11.3
56	-1.094741	481.349149	0.010784	10.5
57	-0.591776	479.518920	0.008821	9.3
58	-0.855560	477.707132	0.010678	8.6
59	-1.099831	475.913485	0.017982	8.2
60	-0.733257	474.137684	0.006419	7.7
61	-1.004480	472.379445	0.011186	11.2
62	-0.021314	470.638485	0.000070	7.5
63	-0.084931	468.914531	0.001856	9.5
64	-0.499602	467.207315	0.006720	9.6
65	-1.129940	465.516573	0.008976	11.9
66	-0.409036	463.842050	0.008112	9.3
67	-0.674472	462.183494	0.011184	8.4
68	-0.737797	460.540658	0.008435	8.4
69	-0.571722	458.913303	0.009620	11.7
70	-0.142384	457.301192	0.001728	8.5
71	-1.227666	455.704096	0.013924	8.4
72	-0.533037	454.121787	0.005804	8.8
73	-1.273462	452.554045	0.006474	9.2
74	-0.951582	451.000653	0.009061	10.2
75	-1.275291	449.461399	0.011456	10.2
76	-0.183019	447.936075	0.003571	8.7
77	-0.810457	446.424477	0.006693	7.5
78	-0.472071	444.926406	0.005977	11.7
79	-1.079592	443.441666	0.010084	8.2
80	-1.157384	441.970065	0.012236	12.7
81	-1.057792	440.511415	0.008371	7.8
82	-0.873901	439.065533	0.006901	9.8
83	-0.780152	437.632238	0.009440	11.6
84	-0.661878	436.211351	0.007773	13.5
85	-0.931383	434.802701	0.006232	13.7
86	-0.190843	433.406117	0.003117	14.5
87	-1.174978	432.021430	0.012755	19.3
88	-0.952909	430.648479	0.007947	24.7
89	-0.811671	429.287101	0.009811	13.1
90	-0.945983	427.937140	0.009055	12.5
91	-0.499248	426.598440	0.005194	13.5
92	-0.919190	425.270849	0.007145	13.0
93	-0.312290	423.954220	0.003187	10.8
94	-1.055963	422.648404	0.010830	21.0
95	-0.247724	421.353259	0.004607	14.1
96	-0.590549	420.068643	0.007120	13.2
97	-0.215900	418.794419	0.002401	12.9
98	-1.188428	417.530451	0.009934	14.0
99	-0.820750	416.276604	0.008243	14.7
100	-0.844433	415.032748	0.008729	12.4
101	-1.253631	413.798754	0.009991	11.1
102	-0.865819	412.574495	0.009717	10.0
103	-1.079904	411.359849	0.010139	10.2
104	-1.234925	410.154691	0.010034	13.1
105	-0.568703	408.958904	0.009215	12.8
106	-0.546552	407.772368	0.006103	10.3
107	-0.708038	406.594968	0.007066	11.5
108	-0.233416	405.426590	0.004723	14.0
109	-0.942604	404.267122	0.010232	11.3
110	-1.268276	403.116456	0.014162	10.2
111	-1.155533	401.974481	0.009510	13.4
112	-0.686071	400.841093	0.004836	8.9
113	-1.316704	399.716187	0.010424	12.0
114	-1.362542	398.599660	0.011124	11.4
115	-1.176171	397.491411	0.008708	13.9
116	-0.688035	396.391342	0.003437	9.4
117	-0.667277	395.299353	0.004963	11.1
118	-1.179489	394.215350	0.013382	10.5
119	-1.157024	393.139238	0.005949	14.7
120	-1.226827	392.070924	0.012811	12.7
121	-1.300179	391.010316	0.008498	10.7
122	-0.246377	389.957325	0.004054	9.8
123	-1.179672	388.911862	0.011642	13.4
124	-0.667120	387.873839	0.007771	11.6
125	-0.614632	386.843173	0.010406	12.8
126	-1.015822	385.819777	0.010611	10.6
127	-1.250605	384.803569	0.008451	12.1
128	-1.064590	383.794468	0.006692	11.0
129	-0.977727	382.792393	0.010078	9.1
130	-0.506639	381.797264	0.005945	11.5
131	-1.201513	380.809005	0.008376	12.5
132	-1.089908	379.827537	0.007971	13.5
133	-0.401537	378.852786	0.003773	14.9
134	-0.746518	377.884678	0.008491	11.0
135	-0.689596	376.923138	0.008796	16.1
136	-1.166405	375.968095	0.010283	14.9
137	-0.727184	375.019479	0.008297	14.3
138	-1.021429	374.077218	0.010311	8.4
139	-1.060979	373.141244	0.013471	9.3
140	-0.793623	372.211489	0.003768	10.6
141	-0.967622	371.287887	0.012322	8.1
142	-1.168189	370.370370	0.009757	7.9
143	-1.038081	369.458876	0.008345	8.2
144	-1.022472	368.553338	0.007378	7.5
145	-1.167948	367.653696	0.009089	10.7
146	-1.126323	366.759885	0.011613	8.9
147	-0.922027	365.871846	0.005628	7.3
148	-0.859599	364.989518	0.006880	7.9
149	-0.538470	364.112841	0.006547	8.2
150	-1.026860	363.241757	0.004972	9.7
151	-0.744250	362.376208	0.003801	7.1
152	-1.098428	361.516137	0.008706	9.2
153	-0.712601	360.661488	0.009237	9.4
154	-0.392290	359.812206	0.007964	8.0
155	-0.840427	358.968236	0.006238	10.9
156	-1.315980	358.129524	0.009603	8.2
157	-1.246505	357.296018	0.006133	8.5
158	-0.435823	356.467665	0.005204	8.6
159	-0.610149	355.644414	0.009222	10.6
160	-1.047474	354.826213	0.008843	8.0
161	-0.697424	354.013012	0.008951	8.7
162	-0.049581	353.204763	0.001101	6.3
163	-0.105246	352.401415	0.002924	8.3
164	-0.635646	351.602922	0.003508	11.0
165	-1.200695	350.809235	0.007565	9.6
166	-0.384458	350.020308	0.006734	8.5
167	-1.274565	349.236095	0.011324	11.3
168	-1.073666	348.456550	0.008431	9.8
169	-0.548444	347.681627	0.007150	7.9
170	-0.896145	346.911283	0.007864	11.8
171	-0.912551	346.145474	0.008920	7.7
172	-0.894113	345.384157	0.011356	9.7
173	-0.675347	344.627288	0.005333	9.7
174	-1.006055	343.874826	0.009738	7.0
175	-1.110427	343.126729	0.008289	8.0
176	-0.975058	342.382957	0.010032	7.7
177	-0.848414	341.643469	0.005165	11.8
178	-0.854756	340.908224	0.006920	10.6
179	-0.741728	340.177184	0.015262	18.9
180	-1.255232	339.450309	0.008129	12.2
181	-0.851751	338.727561	0.005889	11.2
182	-1.182570	338.008902	0.014785	9.4
183	-0.885109	337.294295	0.009831	12.2
184	-1.039233	336.583703	0.010122	12.2
185	-0.757679	335.877089	0.010038	11.7
186	-0.665545	335.174416	0.009086	8.4
187	-1.361189	334.475651	0.007613	11.0
188	-1.138183	333.780756	0.012020	13.1
189	-0.331451	333.089698	0.007248	11.8
190	-0.025211	332.402443	0.001930	10.2
191	-0.657714	331.718955	0.010657	12.2
192	-0.901916	331.039203	0.008821	16.4
193	-0.442818	330.363153	0.007028	8.2
194	-0.984266	329.690771	0.008654	11.1
195	-1.099798	329.022027	0.012209	14.1
196	-1.188728	328.356888	0.006981	9.0
197	-0.783829	327.695322	0.006036	11.5
198	-1.021706	327.037299	0.005712	12.5
199	-0.080979	326.382787	0.001422	19.0
200	-0.821377	325.731758	0.011307	20.0
201	-0.008010	325.084179	0.001759	15.6
202	-0.939822	324.440023	0.005451	11.4
203	-1.173314	323.799258	0.007482	11.9
204	-0.306687	323.161858	0.006203	9.8
205	-0.074095	322.527792	0.002697	9.2
206	-0.693095	321.897034	0.006881	8.6
207	-1.162708	321.269554	0.010010	9.1
208	-1.310183	320.645325	0.009248	11.5
209	-1.124279	320.024320	0.006776	8.2
210	-0.266659	319.406512	0.004995	7.7
211	-0.750182	318.791875	0.010496	9.1
212	-1.215817	318.180381	0.011884	10.6
213	-0.607600	317.572005	0.009152	9.1
214	-1.186300	316.966721	0.010376	8.7
215	-0.293083	316.364504	0.004988	8.2
216	-0.543642	315.765329	0.003308	10.9
217	-0.436285	315.169170	0.003924	9.8
218	-1.210750	314.576003	0.007155	9.5
219	-1.215805	313.985804	0.007218	7.4
220	-1.265075	313.398548	0.012606	10.4
221	-0.300711	312.814213	0.004784	13.1
222	-1.297873	312.232773	0.009397	12.5
223	-0.273925	311.654207	0.005005	10.1
224	-1.112796	311.078491	0.008767	14.4
225	-0.144786	310.505602	0.001379	8.6
226	-0.586130	309.935518	0.007215	10.3
227	-0.789094	309.368217	0.010492	11.3
228	-0.846846	308.803676	0.008084	10.2
229	-0.676102	308.241874	0.006623	12.2
230	-0.864112	307.682789	0.009314	10.5
231	-0.727832	307.126400	0.013811	11.3
232	-0.784817	306.572687	0.008550	12.7
233	-0.999645	306.021627	0.006556	12.2
234	-1.306530	305.473201	0.012632	8.1
235	-0.989466	304.927388	0.010829	11.1
236	-0.519977	304.384168	0.006499	10.5
237	-0.609037	303.843521	0.003025	6.9
238	-1.067030	303.305427	0.008833	9.6
239	-1.240377	302.769867	0.012021	8.5
240	-0.937738	302.236821	0.008752	11.1
241	-0.830768	301.706270	0.010686	7.9
242	-1.326221	301.178196	0.007111	8.2
243	-0.663396	300.652580	0.003758	6.9
244	-1.306375	300.129402	0.005837	10.1
245	-1.333163	299.608645	0.006706	8.8
246	-0.231862	299.090291	0.003767	10.2
247	-1.058266	298.574321	0.006061	8.1
248	-1.157612	298.060718	0.008116	7.8
249	-0.498115	297.549465	0.005791	12.6
250	-0.958790	297.040543	0.007516	8.4
251	-0.636217	296.533936	0.008353	8.9
252	-0.060145	296.029626	0.002899	8.1
253	-1.347796	295.527597	0.012709	11.5
254	-0.930039	295.027832	0.013053	8.4
255	-0.423745	294.530315	0.005610	12.4
256	-1.155896	294.035028	0.008867	10.8
257	-1.195691	293.541956	0.010084	12.1
258	-1.065847	293.051083	0.006514	9.2
259	-0.574337	292.562393	0.005845	9.5
260	-0.564845	292.075870	0.007022	11.2
261	-1.274033	291.591498	0.008757	25.1
262	-0.998242	291.109263	0.007871	14.8
263	-1.174843	290.629149	0.010932	14.8
264	-1.149751	290.151140	0.007987	14.4
265	-0.754937	289.675222	0.009262	11.1
266	-0.995394	289.201380	0.009502	11.9
267	-0.048170	288.729600	0.000835	29.4
268	-0.651027	288.259866	0.006241	18.8
269	-1.357803	287.792165	0.007859	19.6
270	-1.070052	287.326481	0.006205	16.5
271	-0.345315	286.862802	0.005182	15.0
272	-1.225175	286.401113	0.010034	16.2
273	-1.222889	285.941400	0.007351	14.6
274	-0.880083	285.483649	0.005362	9.5
275	-0.786058	285.027847	0.010135	8.7
276	-0.898666	284.573981	0.009522	10.8
277	-0.909257	284.122037	0.007440	8.7
278	-1.267276	283.672002	0.008182	10.4
279	-0.994563	283.223863	0.007272	8.4
280	-1.334749	282.777607	0.008908	8.8
281	-0.271071	282.333221	0.003268	11.7
282	-1.168559	281.890692	0.009303	8.1
283	-0.683828	281.450008	0.008284	8.0
