1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.533951	0.000000	4.344399	0.021875	1072.0
1	-0.565645	0.000000	4.344399	0.020791	3.9
2	-0.561721	0.000000	4.344399	0.016015	4.8
3	-0.588076	0.974680	4.151704	0.016905	4.6
4	-0.570255	1.547231	4.046279	0.026686	3.6
5	-0.570781	2.546851	3.874504	0.037734	4.4
6	-0.563631	3.546851	3.716663	0.019959	3.8
7	-0.573869	4.546851	3.571179	0.010983	4.3
8	-0.558286	3.623911	3.705032	0.018019	6.3
9	-0.569479	4.623537	3.560491	0.017960	4.1
10	-0.545880	5.523457	3.439687	0.021234	4.5
11	-0.582652	6.523424	3.314718	0.013210	4.8
12	-0.541984	7.523001	3.198555	0.013965	4.9
13	-0.587248	8.522943	3.090220	0.014180	4.3
14	-0.547713	9.522500	2.989020	0.037727	3.7
15	-0.563061	9.543992	2.986917	0.024067	3.6
16	-0.560040	10.543992	2.892227	0.016980	6.6
17	-0.605155	9.592086	2.982222	0.014463	4.8
18	-0.540448	9.852152	2.957083	0.016621	4.5
19	-0.550927	8.904145	3.050827	0.008409	4.0
20	-0.530194	9.896246	2.952863	0.025139	4.3
21	-0.586759	10.896236	2.860287	0.016154	3.6
22	-0.570338	9.944367	2.948271	0.012178	3.9
23	-0.552084	9.141927	3.026760	0.022484	4.2
24	-0.556931	8.189954	3.125472	0.016854	4.9
25	-0.568001	7.268795	3.227317	0.014067	6.6
26	-0.540821	7.651126	3.184251	0.014704	3.8
27	-0.553433	8.650980	3.076876	0.021048	4.6
28	-0.581133	7.859407	3.161270	0.027554	5.0
29	-0.562461	6.908571	3.268973	0.023144	4.9
30	-0.535460	5.956594	3.384418	0.013424	4.9
31	-0.593519	6.956431	3.263377	0.022307	3.9
32	-0.536052	6.004534	3.378410	0.012800	4.7
33	-0.589849	5.052557	3.501859	0.018467	6.1
34	-0.541959	4.526692	3.573999	0.011195	3.6
35	-0.584613	5.507611	3.441743	0.016306	5.6
36	-0.598706	4.556465	3.569836	0.021730	4.1
37	-0.553912	3.604488	3.707957	0.014971	3.8
38	-0.556939	4.604114	3.563192	0.018834	3.8
39	-0.582066	3.652193	3.700781	0.014584	4.6
40	-0.580460	4.651883	3.556557	0.019280	4.3
41	-0.575837	3.699930	3.693629	0.013099	5.6
42	-0.598948	2.849504	3.825336	0.016722	6.4
43	-0.532921	1.912438	3.981784	0.014634	4.4
44	-0.557526	0.961115	4.154269	0.016554	3.7
45	-0.568437	1.217808	4.106273	0.023415	4.0
46	-0.531386	0.265831	4.290092	0.020092	4.4
47	-0.541412	1.265747	4.097432	0.022090	4.6
48	-0.554665	0.744490	4.195655	0.016225	3.7
49	-0.573406	1.535932	4.048307	0.014887	5.4
50	-0.556085	2.535907	3.876306	0.018692	5.5
51	-0.591556	1.585737	4.039380	0.023020	7.0
52	-0.594794	0.633760	4.217130	0.029264	8.4
53	-0.580231	1.622545	4.032808	0.013474	6.2
54	-0.577929	2.622528	3.862092	0.014113	7.0
55	-0.548991	3.432612	3.734041	0.013723	11.7
56	-0.558754	2.480636	3.885430	0.023382	8.6
57	-0.560447	1.528686	4.049609	0.010531	5.1
58	-0.573291	0.577618	4.228102	0.022310	7.7
59	-0.568290	0.000000	4.344399	0.011106	5.8
60	-0.564117	0.000000	4.344399	0.016516	5.2
61	-0.553845	0.995418	4.147790	0.019307	10.6
62	-0.563762	0.043869	4.335342	0.021038	4.0
63	-0.590425	0.000000	4.344399	0.023748	9.3
64	-0.558890	0.000000	4.344399	0.022398	4.5
65	-0.562886	1.000000	4.146926	0.011420	7.6
66	-0.528711	1.999997	3.966626	0.022641	4.6
67	-0.551588	2.344218	3.908136	0.014795	8.8
68	-0.599847	2.616190	3.863129	0.021472	6.6
69	-0.582991	3.616131	3.706203	0.021225	4.1
70	-0.547215	4.244218	3.613991	0.014736	6.9
71	-0.548401	3.292808	3.755530	0.017122	6.6
72	-0.536966	4.291833	3.607187	0.023449	4.5
73	-0.570843	3.680854	3.696484	0.016631	11.2
74	-0.534122	4.513594	3.575834	0.013160	4.7
75	-0.542600	3.561617	3.714429	0.020847	8.4
76	-0.598728	2.609701	3.864190	0.013115	4.7
