1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.719392	5.000000	0.006523	1.000000	0.000121	Main	true	true	WolfeSatisfied	2393.1
1	1	0	-0.724510	5.000000	0.007151	2.618478	0.001545	Main	true	true	WolfeSatisfied	964.9
2	2	0	-0.719044	5.000000	0.006758	6.248834	-0.000021	Main	true	true	WolfeSatisfied	927.9
3	3	1	-0.717482	1.642535	0.006356	15.764306	-0.002570	Main	true	true	WolfeSatisfied	1405.6
4	4	1	-0.716143	1.623990	0.006682	14.116475	0.000113	Main	true	true	WolfeSatisfied	1446.2
5	5	1	-0.718822	1.672411	0.006235	10.376231	-0.005024	Main	true	true	WolfeSatisfied	1375.5
6	6	1	-0.717993	1.678767	0.006635	9.728249	-0.001394	Main	true	true	WolfeSatisfied	1383.0
7	7	1	-0.722369	1.639146	0.006252	10.235598	-0.003061	Main	true	true	WolfeSatisfied	1415.1
8	8	1	-0.722162	1.662906	0.006666	8.950274	-0.001654	Main	true	true	WolfeSatisfied	1396.6
9	9	0	-0.714702	5.000000	0.006282	7.767310	0.001398	Main	true	true	WolfeSatisfied	973.9
10	10	1	-0.722077	1.672091	0.006336	23.130192	-0.004036	Main	true	true	WolfeSatisfied	1609.4
11	11	1	-0.717391	1.622748	0.006386	20.838759	0.010261	Main	true	true	WolfeSatisfied	1449.3
12	12	1	-0.720205	1.663846	0.005846	18.503695	-0.004388	Main	true	true	WolfeSatisfied	1654.2
13	13	1	-0.722584	1.671014	0.005874	17.760506	0.001548	Main	true	true	WolfeSatisfied	1969.3
14	14	1	-0.724990	1.626273	0.006419	18.407958	0.000576	Main	true	true	WolfeSatisfied	1920.0
15	15	1	-0.725364	1.679364	0.006801	15.461115	-0.000081	Main	true	true	WolfeSatisfied	1874.8
16	16	1	-0.729188	1.700640	0.006753	13.031178	0.000887	Main	true	true	WolfeSatisfied	1489.4
17	17	1	-0.725880	1.684893	0.006110	10.303292	-0.000937	Main	true	true	WolfeSatisfied	1405.9
18	18	0	-0.719570	5.000000	0.006212	9.608715	0.002554	Main	true	true	WolfeSatisfied	925.7
19	19	1	-0.724550	1.628083	0.005938	23.353060	0.002929	Main	true	true	WolfeSatisfied	1600.4
20	20	1	-0.722855	1.633050	0.006288	22.019302	0.004365	Main	true	true	WolfeSatisfied	1520.1
21	21	1	-0.721534	1.649672	0.006202	18.467764	-0.000399	Main	true	true	WolfeSatisfied	1321.2
22	22	1	-0.724060	1.652955	0.006095	15.488267	0.002820	Main	true	true	WolfeSatisfied	1414.3
23	23	1	-0.729891	1.653241	0.006137	14.839068	0.005178	Main	true	true	WolfeSatisfied	1469.3
24	24	1	-0.729307	1.653551	0.006216	12.620108	0.002718	Main	true	true	WolfeSatisfied	1388.9
