1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	1	-0.671151	5.000000	0.002319	1.000000	-0.001074	Main	true	true	WolfeSatisfied	685.5
1	1	0	-0.692737	1.000000	0.002256	7.764026	-0.008373	Main	true	true	WolfeSatisfied	290.7
2	2	0	-0.706740	1.000000	0.002048	35.161154	-0.005100	Main	true	true	WolfeSatisfied	305.7
3	3	0	-0.719896	1.000000	0.002570	19.718059	0.002785	Main	true	true	WolfeSatisfied	328.4
4	4	0	-0.706297	1.000000	0.002094	15.223541	-0.003958	Main	true	true	WolfeSatisfied	309.3
5	5	0	-0.715663	1.000000	0.002401	10.401895	-0.006213	Main	true	true	WolfeSatisfied	317.8
6	6	0	-0.724154	1.000000	0.002193	6.835947	-0.003588	Main	true	true	WolfeSatisfied	355.3
7	7	0	-0.728768	1.000000	0.002504	11.125652	0.000323	Main	true	true	WolfeSatisfied	356.1
8	8	0	-0.727922	1.000000	0.002255	6.853472	-0.003589	Main	true	true	WolfeSatisfied	282.3
9	9	0	-0.729065	1.000000	0.002581	14.132888	0.006719	Main	true	true	WolfeSatisfied	311.0
10	10	0	-0.731139	1.000000	0.002543	11.379067	-0.000345	Main	true	true	WolfeSatisfied	320.2
11	11	0	-0.728955	1.000000	0.002680	12.403675	0.002404	Main	true	true	WolfeSatisfied	319.1
12	12	0	-0.738948	1.000000	0.002403	7.579155	-0.005638	Main	true	true	WolfeSatisfied	304.5
13	13	0	-0.732868	1.000000	0.002425	3.256891	-0.001183	Main	true	true	WolfeSatisfied	290.1
14	14	0	-0.737852	1.000000	0.002239	9.317448	-0.002519	Main	true	true	WolfeSatisfied	300.5
15	15	0	-0.738765	1.000000	0.002272	6.358912	-0.001486	Main	true	true	WolfeSatisfied	290.0
16	16	0	-0.744434	1.000000	0.002365	6.484342	-0.001391	Main	true	true	WolfeSatisfied	303.5
17	17	0	-0.746645	1.000000	0.002413	10.356561	-0.001426	Main	true	true	WolfeSatisfied	309.1
18	18	0	-0.741211	1.000000	0.002422	4.017282	0.000216	Main	true	true	WolfeSatisfied	325.0
19	19	0	-0.735592	1.000000	0.002534	6.421096	0.000208	Main	true	true	WolfeSatisfied	330.6
20	20	0	-0.744951	1.000000	0.002310	6.749114	-0.002333	Main	true	true	WolfeSatisfied	312.9
21	21	0	-0.752256	1.000000	0.002652	4.339089	-0.001827	Main	true	true	WolfeSatisfied	305.4
22	22	0	-0.751780	1.000000	0.002428	14.888346	0.002281	Main	true	true	WolfeSatisfied	317.9
23	23	0	-0.749511	1.000000	0.002313	12.773205	0.002778	Main	true	true	WolfeSatisfied	360.1
24	24	0	-0.754975	1.000000	0.002668	20.610572	0.006519	Main	true	true	WolfeSatisfied	308.4
25	25	0	-0.755090	1.000000	0.002352	20.388793	0.004916	Main	true	true	WolfeSatisfied	312.2
26	26	0	-0.752803	1.000000	0.002300	20.477992	-0.002444	Main	true	true	WolfeSatisfied	318.1
27	27	0	-0.765484	1.000000	0.002434	13.402994	-0.002176	Main	true	true	WolfeSatisfied	303.5
28	28	0	-0.747176	1.000000	0.002124	7.495714	-0.003207	Main	true	true	WolfeSatisfied	317.4
29	29	0	-0.763076	1.000000	0.002342	15.934400	0.002642	Main	true	true	WolfeSatisfied	324.0
30	30	0	-0.759273	1.000000	0.002456	21.921834	-0.000410	Main	true	true	WolfeSatisfied	313.4
31	31	0	-0.766765	1.000000	0.002316	13.570318	-0.002774	Main	true	true	WolfeSatisfied	350.5
32	32	0	-0.760324	1.000000	0.002294	5.602917	-0.001390	Main	true	true	WolfeSatisfied	320.4
33	33	0	-0.761608	1.000000	0.002695	9.207787	-0.001873	Main	true	true	WolfeSatisfied	329.8
34	34	0	-0.766295	1.000000	0.002397	4.280280	-0.000559	Main	true	true	WolfeSatisfied	315.2
35	35	0	-0.772891	1.000000	0.002309	11.784958	0.000418	Main	true	true	WolfeSatisfied	308.4
36	36	0	-0.772559	1.000000	0.002424	6.889738	0.000127	Main	true	true	WolfeSatisfied	345.7
37	37	0	-0.775376	1.000000	0.002379	13.370849	-0.001008	Main	true	true	WolfeSatisfied	284.6
38	38	0	-0.789136	1.000000	0.002232	5.335846	-0.001044	Main	true	true	WolfeSatisfied	321.5
39	39	0	-0.774525	1.000000	0.002367	6.066264	-0.001578	Main	true	true	WolfeSatisfied	307.6
40	40	0	-0.774017	1.000000	0.002271	6.528354	-0.000724	Main	true	true	WolfeSatisfied	277.4
41	41	0	-0.778989	1.000000	0.002491	15.900955	-0.001121	Main	true	true	WolfeSatisfied	301.1
42	42	0	-0.788520	1.000000	0.002489	13.227993	0.001432	Main	true	true	WolfeSatisfied	303.1
43	43	0	-0.783338	1.000000	0.002358	15.797280	0.000109	Main	true	true	WolfeSatisfied	293.1
44	44	0	-0.788938	1.000000	0.002474	8.949939	0.000229	Main	true	true	WolfeSatisfied	320.0
45	45	0	-0.784625	1.000000	0.002348	8.233072	-0.003312	Main	true	true	WolfeSatisfied	380.3
46	46	0	-0.780328	1.000000	0.002091	3.697937	-0.000616	Main	true	true	WolfeSatisfied	337.7
47	47	0	-0.788337	1.000000	0.002267	4.267323	-0.000350	Main	true	true	WolfeSatisfied	388.1
48	48	0	-0.780921	1.000000	0.002300	4.611707	-0.000403	Main	true	true	WolfeSatisfied	352.4
49	49	0	-0.774480	1.000000	0.002118	8.037399	-0.001114	Main	true	true	WolfeSatisfied	302.9
50	50	0	-0.788029	1.000000	0.002257	12.034735	0.000497	Main	true	true	WolfeSatisfied	314.3
51	51	0	-0.788832	1.000000	0.002230	3.870807	-0.002102	Main	true	true	WolfeSatisfied	293.7
52	52	0	-0.783824	1.000000	0.002281	6.885114	-0.001923	Main	true	true	WolfeSatisfied	324.7
53	53	0	-0.775190	1.000000	0.002333	9.859856	-0.000459	Main	true	true	WolfeSatisfied	315.8
54	54	0	-0.793223	1.000000	0.002528	9.417364	-0.002199	Main	true	true	WolfeSatisfied	334.8
55	55	0	-0.795435	1.000000	0.002341	7.503105	-0.000733	Main	true	true	WolfeSatisfied	286.8
56	56	0	-0.797973	1.000000	0.002260	8.781569	-0.002010	Main	true	true	WolfeSatisfied	337.1
57	57	0	-0.796846	1.000000	0.002463	7.123179	-0.000830	Main	true	true	WolfeSatisfied	330.7
58	58	0	-0.789022	1.000000	0.002342	9.617163	-0.000782	Main	true	true	WolfeSatisfied	355.2
59	59	0	-0.799098	1.000000	0.002508	9.815985	0.001262	Main	true	true	WolfeSatisfied	331.8
60	60	0	-0.785417	1.000000	0.002187	4.792299	-0.002028	Main	true	true	WolfeSatisfied	300.2
61	61	0	-0.801823	1.000000	0.002473	6.227855	0.000646	Main	true	true	WolfeSatisfied	302.1
62	62	0	-0.797174	1.000000	0.002311	2.243952	-0.001568	Main	true	true	WolfeSatisfied	331.4
63	63	0	-0.797427	1.000000	0.002212	7.435740	0.000877	Main	true	true	WolfeSatisfied	292.7
64	64	0	-0.793891	1.000000	0.002073	5.701125	-0.001550	Main	true	true	WolfeSatisfied	305.5
65	65	0	-0.797889	1.000000	0.002212	4.541608	-0.001055	Main	true	true	WolfeSatisfied	305.0
66	66	0	-0.809665	1.000000	0.002345	3.148274	-0.000388	Main	true	true	WolfeSatisfied	293.1
67	67	0	-0.798949	1.000000	0.002352	5.531603	0.000634	Main	true	true	WolfeSatisfied	284.2
68	68	0	-0.803456	1.000000	0.002223	2.239961	-0.001322	Main	true	true	WolfeSatisfied	290.0
69	69	0	-0.807699	1.000000	0.002233	4.676738	-0.000711	Main	true	true	WolfeSatisfied	329.0
70	70	0	-0.801910	1.000000	0.002003	4.564062	-0.000839	Main	true	true	WolfeSatisfied	295.5
71	71	0	-0.809932	1.000000	0.002203	2.997408	-0.000785	Main	true	true	WolfeSatisfied	287.3
72	72	0	-0.799619	1.000000	0.002173	4.762041	-0.001003	Main	true	true	WolfeSatisfied	298.4
73	73	0	-0.807969	1.000000	0.002181	3.130314	-0.001053	Main	true	true	WolfeSatisfied	330.5
74	74	0	-0.803249	1.000000	0.002221	6.103971	-0.000453	Main	true	true	WolfeSatisfied	326.8
