1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.609082	42.000000	0.003071	1.000000	-0.001443	Main	true	true	WolfeSatisfied	491.6
1	1	1	-0.658820	0.493622	0.003463	103.253051	0.088554	Main	true	true	WolfeSatisfied	276.8
2	2	0	-0.695911	2.000000	0.002881	20.713814	0.013570	Main	true	true	WolfeSatisfied	191.9
3	3	0	-0.750129	2.000000	0.002836	15.947400	0.008112	Main	true	true	WolfeSatisfied	182.5
4	4	0	-0.755942	2.000000	0.002948	20.624532	0.020737	Main	true	true	WolfeSatisfied	205.1
5	5	1	-0.798013	0.762824	0.002486	20.449344	-0.005487	Main	true	true	WolfeSatisfied	281.6
6	6	1	-0.795228	0.473897	0.002247	21.171523	-0.001891	Main	true	true	WolfeSatisfied	280.7
7	7	0	-0.800809	2.000000	0.002908	9.690235	0.010815	Main	true	true	WolfeSatisfied	189.7
8	8	1	-0.814778	1.054370	0.001905	14.244323	0.001437	Main	true	true	WolfeSatisfied	297.6
9	9	0	-0.824234	2.000000	0.002960	10.473160	0.006361	Main	true	true	WolfeSatisfied	201.9
10	10	1	-0.823437	1.031469	0.001863	9.869765	0.000199	Main	true	true	WolfeSatisfied	292.0
11	11	1	-0.839821	0.781989	0.001438	7.868859	-0.000894	Main	true	true	WolfeSatisfied	284.9
12	12	0	-0.846894	2.000000	0.001479	10.184948	-0.000970	Main	true	true	WolfeSatisfied	194.6
13	13	0	-0.822490	2.000000	0.002234	7.486583	0.004327	Main	true	true	WolfeSatisfied	187.1
14	14	1	-0.852607	1.122367	0.001462	7.451585	0.000206	Main	true	true	WolfeSatisfied	294.0
