1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.683266	5.000000	0.001517	1.000000	-0.000892	Main	true	true	WolfeSatisfied	1995.1
1	1	0	-0.699747	5.000000	0.001758	4.827123	-0.001114	Main	true	true	WolfeSatisfied	810.7
2	2	0	-0.697629	5.000000	0.001982	13.611503	0.005310	Main	true	true	WolfeSatisfied	824.9
3	3	1	-0.701161	1.510939	0.001681	30.354157	0.003037	Main	true	true	WolfeSatisfied	1310.1
4	4	1	-0.700063	1.618506	0.001646	24.857372	0.005122	Main	true	true	WolfeSatisfied	1290.4
5	5	1	-0.701673	1.821977	0.001791	20.843045	0.000566	Main	true	true	WolfeSatisfied	1207.0
6	6	1	-0.712294	1.716478	0.001549	18.086597	0.001289	Main	true	true	WolfeSatisfied	1254.6
7	7	1	-0.717431	1.674007	0.001647	18.415910	0.001536	Main	true	true	WolfeSatisfied	1303.1
8	8	1	-0.707221	1.766725	0.001672	16.401837	0.001534	Main	true	true	WolfeSatisfied	1549.3
9	9	1	-0.713301	1.714824	0.001564	16.389736	-0.000427	Main	true	true	WolfeSatisfied	1240.1
10	10	0	-0.707348	5.000000	0.001527	14.080152	0.003690	Main	true	true	WolfeSatisfied	828.3
11	11	1	-0.709509	1.476711	0.002020	42.791211	0.013240	Main	true	true	WolfeSatisfied	1233.5
12	12	1	-0.706604	1.669711	0.001381	27.652949	0.000875	Main	true	true	WolfeSatisfied	1324.4
13	13	1	-0.717232	1.703935	0.001484	24.523673	0.001517	Main	true	true	WolfeSatisfied	1308.1
14	14	1	-0.720512	1.684659	0.001607	24.294878	0.002142	Main	true	true	WolfeSatisfied	1275.6
15	15	1	-0.721562	1.654185	0.001465	22.574067	0.001725	Main	true	true	WolfeSatisfied	1215.9
16	16	1	-0.728525	1.645627	0.001462	22.625019	0.001293	Main	true	true	WolfeSatisfied	1228.7
17	17	1	-0.727210	1.601429	0.001639	22.720321	0.001549	Main	true	true	WolfeSatisfied	1435.2
18	18	1	-0.725907	1.709341	0.001701	18.756643	0.001570	Main	true	true	WolfeSatisfied	1315.2
19	19	1	-0.727404	1.749497	0.001496	17.542341	0.001561	Main	true	true	WolfeSatisfied	1233.3
20	20	1	-0.735301	1.743359	0.001493	18.739286	0.002205	Main	true	true	WolfeSatisfied	1263.6
21	21	1	-0.732157	1.767993	0.001635	16.084845	0.002717	Main	true	true	WolfeSatisfied	1272.7
22	22	1	-0.735969	1.650031	0.001452	16.568520	0.000600	Main	true	true	WolfeSatisfied	1333.5
23	23	1	-0.738414	1.749978	0.001559	16.577413	0.002229	Main	true	true	WolfeSatisfied	1344.9
24	24	1	-0.739976	1.644383	0.001523	17.549274	0.001627	Main	true	true	WolfeSatisfied	1449.5
