1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.685080	21.000000	0.001743	1.000000	-0.001158	Main	true	true	WolfeSatisfied	804.1
1	1	0	-0.684329	1.000000	0.001968	38.276611	0.027478	Main	true	true	WolfeSatisfied	402.1
2	2	0	-0.719248	1.000000	0.001558	19.696137	-0.001594	Main	true	true	WolfeSatisfied	352.8
3	3	0	-0.713371	1.000000	0.001283	12.120794	-0.008577	Main	true	true	WolfeSatisfied	304.6
4	4	0	-0.736730	1.000000	0.001342	20.266967	-0.005873	Main	true	true	WolfeSatisfied	369.1
5	5	0	-0.719594	1.000000	0.001357	19.522315	-0.002190	Main	true	true	WolfeSatisfied	301.4
6	6	0	-0.728675	1.000000	0.001284	11.593496	-0.004364	Main	true	true	WolfeSatisfied	283.9
7	7	0	-0.733140	1.000000	0.001243	12.308583	-0.005747	Main	true	true	WolfeSatisfied	286.9
8	8	0	-0.741597	1.000000	0.001237	11.624605	-0.005860	Main	true	true	WolfeSatisfied	292.5
9	9	0	-0.741967	1.000000	0.001346	16.098438	-0.004826	Main	true	true	WolfeSatisfied	300.7
10	10	0	-0.744103	1.000000	0.001265	16.675900	-0.003545	Main	true	true	WolfeSatisfied	299.0
11	11	0	-0.746550	1.000000	0.001196	7.104569	-0.004093	Main	true	true	WolfeSatisfied	289.0
12	12	0	-0.750145	1.000000	0.001394	17.948369	-0.004009	Main	true	true	WolfeSatisfied	300.4
13	13	0	-0.749387	1.000000	0.001192	10.055679	-0.003201	Main	true	true	WolfeSatisfied	287.3
14	14	0	-0.752735	1.000000	0.001315	20.751578	-0.002437	Main	true	true	WolfeSatisfied	275.5
15	15	0	-0.760780	1.000000	0.001148	10.422095	-0.003658	Main	true	true	WolfeSatisfied	297.9
16	16	0	-0.760001	1.000000	0.001275	12.567727	-0.004733	Main	true	true	WolfeSatisfied	331.2
17	17	0	-0.758873	1.000000	0.001280	17.909473	-0.006398	Main	true	true	WolfeSatisfied	280.1
18	18	0	-0.775868	1.000000	0.001297	18.895243	-0.004226	Main	true	true	WolfeSatisfied	287.2
19	19	0	-0.765807	1.000000	0.001294	10.608529	-0.004996	Main	true	true	WolfeSatisfied	289.8
20	20	0	-0.758694	1.000000	0.001189	9.761657	-0.004527	Main	true	true	WolfeSatisfied	282.3
21	21	0	-0.774173	1.000000	0.001396	29.022663	-0.001370	Main	true	true	WolfeSatisfied	289.6
22	22	0	-0.777332	1.000000	0.001310	13.097239	-0.002341	Main	true	true	WolfeSatisfied	291.0
23	23	0	-0.780274	1.000000	0.001259	13.736134	-0.005375	Main	true	true	WolfeSatisfied	287.9
24	24	0	-0.778412	1.000000	0.001268	10.475997	-0.003837	Main	true	true	WolfeSatisfied	289.2
25	25	0	-0.791286	1.000000	0.001222	18.415706	-0.003745	Main	true	true	WolfeSatisfied	289.6
26	26	0	-0.781281	1.000000	0.001291	11.724668	-0.001567	Main	true	true	WolfeSatisfied	302.7
