1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	1	-0.682383	5.000000	0.002216	1.000000	-0.000964	Main	true	true	WolfeSatisfied	581.7
1	1	1	-0.696101	5.000000	0.002144	7.380549	-0.000806	Main	true	true	WolfeSatisfied	386.3
2	2	0	-0.723253	1.000000	0.002101	15.880080	-0.004364	Main	true	true	WolfeSatisfied	279.6
3	3	0	-0.719990	1.000000	0.001887	10.043157	-0.001435	Main	true	true	WolfeSatisfied	272.8
4	4	0	-0.730358	1.000000	0.002385	11.062763	-0.003622	Main	true	true	WolfeSatisfied	307.1
5	5	0	-0.722604	1.000000	0.002212	12.247160	0.000706	Main	true	true	WolfeSatisfied	320.0
6	6	0	-0.733205	1.000000	0.002276	6.100177	-0.004421	Main	true	true	WolfeSatisfied	262.0
7	7	0	-0.725015	1.000000	0.002384	10.643818	-0.004227	Main	true	true	WolfeSatisfied	276.2
8	8	0	-0.736852	1.000000	0.002346	15.225303	0.001637	Main	true	true	WolfeSatisfied	312.3
9	9	0	-0.732192	1.000000	0.002442	8.254842	-0.004367	Main	true	true	WolfeSatisfied	272.9
10	10	0	-0.734432	1.000000	0.002313	6.670106	-0.002501	Main	true	true	WolfeSatisfied	235.6
11	11	0	-0.745404	1.000000	0.002450	3.101978	-0.001297	Main	true	true	WolfeSatisfied	299.6
12	12	0	-0.740394	1.000000	0.002557	4.992565	-0.000678	Main	true	true	WolfeSatisfied	346.7
13	13	0	-0.748487	1.000000	0.002330	12.233550	-0.000610	Main	true	true	WolfeSatisfied	353.0
14	14	0	-0.740070	1.000000	0.002323	8.992121	-0.002903	Main	true	true	WolfeSatisfied	256.6
15	15	0	-0.738286	1.000000	0.002389	4.091764	-0.001524	Main	true	true	WolfeSatisfied	425.7
16	16	0	-0.750966	1.000000	0.002366	4.096116	-0.001908	Main	true	true	WolfeSatisfied	355.7
17	17	0	-0.749344	1.000000	0.002286	4.982965	-0.001622	Main	true	true	WolfeSatisfied	298.4
18	18	0	-0.747144	1.000000	0.002397	6.445147	-0.000247	Main	true	true	WolfeSatisfied	299.5
19	19	0	-0.757432	1.000000	0.002335	7.920125	-0.000919	Main	true	true	WolfeSatisfied	365.3
20	20	0	-0.753175	1.000000	0.002385	5.617395	0.000129	Main	true	true	WolfeSatisfied	329.2
21	21	0	-0.758437	1.000000	0.002390	4.606848	-0.001596	Main	true	true	WolfeSatisfied	305.0
22	22	0	-0.751108	1.000000	0.002260	6.453537	-0.001337	Main	true	true	WolfeSatisfied	403.4
23	23	0	-0.751762	1.000000	0.002403	11.938833	-0.003812	Main	true	true	WolfeSatisfied	399.1
24	24	0	-0.755113	1.000000	0.002445	4.499646	-0.002563	Main	true	true	WolfeSatisfied	395.3
25	25	0	-0.749456	1.000000	0.002482	8.453712	0.000517	Main	true	true	WolfeSatisfied	372.7
26	26	0	-0.753939	1.000000	0.002658	15.274555	-0.000205	Main	true	true	WolfeSatisfied	446.4
27	27	0	-0.771130	1.000000	0.002160	6.107819	-0.000847	Main	true	true	WolfeSatisfied	416.8
28	28	0	-0.759688	1.000000	0.002493	14.616493	-0.000406	Main	true	true	WolfeSatisfied	385.8
29	29	0	-0.772542	1.000000	0.002151	9.843535	-0.000153	Main	true	true	WolfeSatisfied	357.1
30	30	0	-0.758331	1.000000	0.002339	6.011630	-0.001129	Main	true	true	WolfeSatisfied	467.3
31	31	0	-0.768280	1.000000	0.002258	5.669242	-0.002929	Main	true	true	WolfeSatisfied	554.1
32	32	0	-0.766603	1.000000	0.002467	9.487342	-0.000513	Main	true	true	WolfeSatisfied	456.8
33	33	0	-0.786496	1.000000	0.002441	5.836692	0.000181	Main	true	true	WolfeSatisfied	579.8
34	34	0	-0.779428	1.000000	0.002249	5.877519	-0.000620	Main	true	true	WolfeSatisfied	307.1
35	35	0	-0.781192	1.000000	0.002237	5.115269	-0.000989	Main	true	true	WolfeSatisfied	469.9
36	36	0	-0.777866	1.000000	0.002149	8.515364	-0.000312	Main	true	true	WolfeSatisfied	449.6
37	37	0	-0.779587	1.000000	0.002026	10.460678	-0.002715	Main	true	true	WolfeSatisfied	278.9
38	38	0	-0.786361	1.000000	0.002446	18.308487	0.000057	Main	true	true	WolfeSatisfied	455.7
39	39	0	-0.780845	1.000000	0.002228	5.113920	-0.000945	Main	true	true	WolfeSatisfied	417.6
40	40	0	-0.790062	1.000000	0.002191	9.734565	-0.002289	Main	true	true	WolfeSatisfied	462.2
41	41	1	-0.789877	0.270537	0.002328	26.810535	-0.000285	Main	true	true	WolfeSatisfied	575.5
42	42	1	-0.783737	0.372601	0.002460	15.267459	-0.000004	Main	true	true	WolfeSatisfied	530.4
43	43	0	-0.781471	1.000000	0.002366	6.051720	-0.000640	Main	true	true	WolfeSatisfied	437.8
44	44	0	-0.780472	1.000000	0.002136	3.083444	-0.001554	Main	true	true	WolfeSatisfied	475.6
45	45	0	-0.784367	1.000000	0.002359	5.607178	-0.001735	Main	true	true	WolfeSatisfied	270.6
46	46	0	-0.780229	1.000000	0.002304	5.395546	-0.001736	Main	true	true	WolfeSatisfied	261.3
47	47	0	-0.787635	1.000000	0.002312	3.810655	-0.001006	Main	true	true	WolfeSatisfied	493.0
48	48	0	-0.782599	1.000000	0.002253	7.074025	-0.000931	Main	true	true	WolfeSatisfied	410.2
49	49	0	-0.778796	1.000000	0.002062	3.421809	-0.000405	Main	true	true	WolfeSatisfied	276.1
50	50	0	-0.774560	1.000000	0.002433	14.961055	0.001593	Main	true	true	WolfeSatisfied	293.6
51	51	0	-0.785739	1.000000	0.002165	4.303616	-0.001312	Main	true	true	WolfeSatisfied	265.6
52	52	0	-0.803066	1.000000	0.002156	9.345516	-0.000556	Main	true	true	WolfeSatisfied	259.0
53	53	0	-0.792734	1.000000	0.001943	5.204367	-0.001235	Main	true	true	WolfeSatisfied	358.9
54	54	0	-0.782932	1.000000	0.002084	5.709916	0.000037	Main	true	true	WolfeSatisfied	270.4
55	55	0	-0.788482	1.000000	0.002274	6.971303	-0.000598	Main	true	true	WolfeSatisfied	329.4
56	56	0	-0.781895	1.000000	0.002105	4.012494	-0.001401	Main	true	true	WolfeSatisfied	269.4
57	57	0	-0.790691	1.000000	0.002496	9.930148	-0.001784	Main	true	true	WolfeSatisfied	255.4
58	58	0	-0.797317	1.000000	0.002491	8.974733	-0.000696	Main	true	true	WolfeSatisfied	255.0
59	59	0	-0.796233	1.000000	0.002087	6.937942	-0.001745	Main	true	true	WolfeSatisfied	264.5
60	60	0	-0.797388	1.000000	0.002285	7.515777	-0.000824	Main	true	true	WolfeSatisfied	256.0
61	61	0	-0.794930	1.000000	0.002024	6.882502	-0.001464	Main	true	true	WolfeSatisfied	279.0
62	62	0	-0.791105	1.000000	0.002487	3.903855	-0.000714	Main	true	true	WolfeSatisfied	263.1
63	63	0	-0.805175	1.000000	0.002226	6.315662	0.001255	Main	true	true	WolfeSatisfied	257.9
64	64	0	-0.796373	1.000000	0.002282	9.767730	-0.001014	Main	true	true	WolfeSatisfied	273.4
65	65	0	-0.799158	1.000000	0.002124	4.880464	-0.001533	Main	true	true	WolfeSatisfied	279.0
66	66	0	-0.802813	1.000000	0.002156	3.978639	-0.000092	Main	true	true	WolfeSatisfied	260.9
67	67	0	-0.802089	1.000000	0.002135	6.165125	-0.000642	Main	true	true	WolfeSatisfied	259.0
68	68	0	-0.800807	1.000000	0.002023	3.284983	-0.002037	Main	true	true	WolfeSatisfied	259.8
69	69	0	-0.808425	1.000000	0.002175	3.453455	-0.000819	Main	true	true	WolfeSatisfied	260.4
70	70	0	-0.796359	1.000000	0.002147	4.488824	-0.000984	Main	true	true	WolfeSatisfied	260.6
71	71	0	-0.797015	1.000000	0.002401	10.946878	-0.001372	Main	true	true	WolfeSatisfied	287.7
72	72	0	-0.806373	1.000000	0.001982	4.665534	-0.000818	Main	true	true	WolfeSatisfied	264.0
73	73	0	-0.799711	1.000000	0.002224	5.330185	-0.001032	Main	true	true	WolfeSatisfied	260.1
74	74	0	-0.812862	1.000000	0.002270	6.413105	-0.001948	Main	true	true	WolfeSatisfied	269.3
