1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.119852	627.201626	0.007214	511.2
1	-1.154889	623.504937	0.007740	16.5
2	-1.096852	619.865785	0.007097	11.1
3	-0.720952	616.282728	0.005477	10.6
4	-0.952016	612.754375	0.007968	9.9
5	-1.030511	609.279381	0.006383	12.3
6	-0.144653	605.856447	0.002614	10.4
7	-1.033207	602.484317	0.008767	10.1
8	-0.961290	599.161779	0.006891	10.5
9	-1.003157	595.887656	0.005428	12.8
10	-0.563195	592.660813	0.005937	10.2
11	-0.116988	589.480151	0.007501	10.8
12	-0.726908	586.344606	0.006614	9.9
13	-0.327053	583.253145	0.003365	12.9
14	-0.858057	580.204771	0.006706	10.4
15	-0.384498	577.198517	0.005736	10.8
16	-1.188012	574.233444	0.007883	9.9
17	-0.929472	571.308645	0.007736	15.6
18	-0.759041	568.423237	0.009083	15.1
19	-0.694777	565.576365	0.005066	17.5
20	-0.815566	562.767201	0.006840	14.0
21	-1.118805	559.994938	0.007981	11.4
22	-1.068678	557.258797	0.009153	11.4
23	-0.780274	554.558018	0.007425	9.9
24	-0.843734	551.891865	0.006754	14.3
25	-0.960416	549.259621	0.007843	9.8
26	-0.922054	546.660592	0.008200	10.6
27	-0.401584	544.094102	0.004160	10.1
28	-0.587093	541.559494	0.006287	13.5
29	-0.620403	539.056129	0.007834	9.0
30	-0.601459	536.583387	0.006111	10.3
31	-1.024014	534.140663	0.006972	10.5
32	-0.156764	531.727370	0.002068	12.8
33	-0.235851	529.342935	0.002343	9.9
34	-0.509015	526.986802	0.006055	10.5
35	-0.770144	524.658430	0.006171	10.6
36	-0.888287	522.357290	0.005790	12.8
37	-0.635464	520.082868	0.007375	9.9
38	-0.764964	517.834665	0.006984	9.9
39	-0.819047	515.612193	0.006425	10.6
40	-0.993511	513.414976	0.005952	12.3
41	-0.858834	511.242551	0.007007	11.0
42	-0.776298	509.094468	0.007185	10.6
43	-0.564342	506.970285	0.006195	10.0
44	-1.102232	504.869574	0.008324	15.3
45	-0.971847	502.791916	0.006755	11.0
46	-0.977439	500.736903	0.006755	10.3
47	-0.778942	498.704137	0.005246	9.7
48	-0.788262	496.693228	0.007791	12.7
49	-1.122635	494.703798	0.009883	10.7
50	-0.702589	492.735476	0.005456	9.7
51	-0.513514	490.787900	0.005114	10.7
52	-0.383691	488.860718	0.005485	13.1
53	-0.781193	486.953585	0.007437	10.4
54	-0.721230	485.066164	0.005646	10.2
55	-1.002952	483.198126	0.008083	10.3
56	-0.544767	481.349149	0.005620	12.1
57	-0.732861	479.518920	0.005229	10.5
58	-0.068046	477.707132	0.005659	10.4
59	-0.592731	475.913485	0.006054	10.4
60	-0.900606	474.137684	0.008016	12.8
61	-0.424665	472.379445	0.004635	10.0
62	-0.948576	470.638485	0.006631	10.3
63	-0.416128	468.914531	0.005902	11.2
64	-0.923892	467.207315	0.007512	14.6
65	-0.417398	465.516573	0.003871	13.3
66	-0.904356	463.842050	0.007211	11.3
67	-0.726980	462.183494	0.006214	14.5
68	-1.210164	460.540658	0.008307	15.9
69	-0.234289	458.913303	0.005657	12.3
70	-0.262414	457.301192	0.003144	13.1
71	-0.343365	455.704096	0.002851	11.3
72	-0.881650	454.121787	0.005609	12.1
73	-0.515293	452.554045	0.005411	11.7
74	-0.754419	451.000653	0.006910	12.3
75	-0.908017	449.461399	0.007424	11.4
76	-0.911197	447.936075	0.006365	11.5
77	-1.041305	446.424477	0.008050	13.2
78	-0.691828	444.926406	0.004967	10.5
79	-0.818725	443.441666	0.006863	10.9
80	-0.667359	441.970065	0.006572	10.3
81	-0.929579	440.511415	0.006079	12.4
82	-0.994451	439.065533	0.006163	10.4
83	-1.028491	437.632238	0.006373	10.8
84	-1.159655	436.211351	0.007739	10.5
85	-0.426887	434.802701	0.004211	12.2
86	-0.721813	433.406117	0.006759	10.3
87	-0.982086	432.021430	0.008923	12.5
88	-0.438094	430.648479	0.004857	12.7
89	-0.754339	429.287101	0.007494	12.1
90	-1.078898	427.937140	0.009759	10.2
91	-0.828187	426.598440	0.006057	11.5
92	-0.639389	425.270849	0.006677	12.5
93	-0.553624	423.954220	0.005953	10.9
94	-0.031116	422.648404	0.000938	10.8
95	-1.032997	421.353259	0.008393	11.2
96	-0.120641	420.068643	0.002564	11.9
97	-0.246073	418.794419	0.002501	9.7
98	-0.765871	417.530451	0.007599	10.0
99	-0.804355	416.276604	0.004877	10.6
100	-0.531536	415.032748	0.004781	10.8
101	-0.864492	413.798754	0.008038	9.9
102	-1.088121	412.574495	0.009533	9.7
103	-1.089571	411.359849	0.008451	13.5
104	-0.732999	410.154691	0.008868	10.1
105	-0.162350	408.958904	0.002849	10.0
106	-0.962585	407.772368	0.007900	9.9
107	-1.119902	406.594968	0.007499	13.4
108	-0.998954	405.426590	0.007943	10.7
109	-0.607879	404.267122	0.007496	13.2
110	-0.778497	403.116456	0.005971	14.0
111	-0.899208	401.974481	0.007458	14.6
112	-0.853908	400.841093	0.007015	14.3
113	-0.986683	399.716187	0.007986	13.3
114	-1.071269	398.599660	0.008884	10.8
115	-1.032899	397.491411	0.006314	9.9
116	-0.771246	396.391342	0.007180	11.0
117	-0.986243	395.299353	0.007066	14.0
118	-0.376131	394.215350	0.004204	13.7
119	-0.592304	393.139238	0.007477	11.3
120	-1.039126	392.070924	0.006863	10.6
121	-0.749402	391.010316	0.006018	13.9
122	-1.120002	389.957325	0.008165	10.5
123	-0.778544	388.911862	0.005674	10.6
124	-0.081635	387.873839	0.003907	12.8
125	-0.607695	386.843173	0.005468	12.3
126	-0.671196	385.819777	0.006906	9.6
127	-0.364236	384.803569	0.003676	8.9
128	-0.927678	383.794468	0.008533	11.6
129	-1.121028	382.792393	0.006588	10.5
130	-0.681867	381.797264	0.005302	12.6
131	-0.898840	380.809005	0.005320	10.4
132	-0.888492	379.827537	0.006840	12.5
133	-0.590507	378.852786	0.004003	10.5
134	-1.188469	377.884678	0.007405	10.6
135	-0.965889	376.923138	0.005352	11.7
136	-1.074040	375.968095	0.007687	10.5
137	-0.885680	375.019479	0.008107	10.2
138	-0.805939	374.077218	0.007125	10.4
139	-0.707994	373.141244	0.008544	12.3
