1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.650097	5.000000	0.001495	1.000000	-0.000747	Main	true	true	WolfeSatisfied	1878.7
1	1	0	-0.664931	5.000000	0.001639	4.545910	-0.001038	Main	true	true	WolfeSatisfied	936.3
2	2	0	-0.666444	5.000000	0.001822	15.073943	0.003992	Main	true	true	WolfeSatisfied	910.2
3	3	1	-0.663707	1.553420	0.001704	33.497255	0.007675	Main	true	true	WolfeSatisfied	1218.0
4	4	1	-0.666404	1.624743	0.001505	27.312997	0.001659	Main	true	true	WolfeSatisfied	1206.8
5	5	1	-0.670419	1.578582	0.001647	28.451438	0.001484	Main	true	true	WolfeSatisfied	1226.1
6	6	1	-0.673099	1.683720	0.001463	24.491711	0.001833	Main	true	true	WolfeSatisfied	1282.6
7	7	1	-0.676470	1.648383	0.001630	23.029554	0.002730	Main	true	true	WolfeSatisfied	1451.1
8	8	1	-0.680605	1.781936	0.001514	17.701835	0.000598	Main	true	true	WolfeSatisfied	1209.7
9	9	1	-0.678713	1.726270	0.001453	17.734529	0.000316	Main	true	true	WolfeSatisfied	1402.2
10	10	1	-0.683117	1.666877	0.001601	21.409985	0.002375	Main	true	true	WolfeSatisfied	1261.7
11	11	1	-0.682537	1.722855	0.001664	19.356042	0.001741	Main	true	true	WolfeSatisfied	1204.8
12	12	1	-0.689940	1.762156	0.001714	16.346312	0.000994	Main	true	true	WolfeSatisfied	1332.2
13	13	0	-0.675330	5.000000	0.001593	14.923647	0.004168	Main	true	true	WolfeSatisfied	809.2
14	14	1	-0.686209	1.512748	0.001649	38.295119	0.006459	Main	true	true	WolfeSatisfied	1393.8
15	15	1	-0.686839	1.507074	0.001668	35.539133	0.007912	Main	true	true	WolfeSatisfied	1245.4
16	16	1	-0.685345	1.779661	0.001557	24.185378	-0.001286	Main	true	true	WolfeSatisfied	1250.7
17	17	1	-0.692893	1.653737	0.001551	24.166038	0.002044	Main	true	true	WolfeSatisfied	1250.4
18	18	1	-0.694569	1.697171	0.001496	20.556311	0.002163	Main	true	true	WolfeSatisfied	1256.5
19	19	1	-0.693771	1.541898	0.001505	21.018700	0.001771	Main	true	true	WolfeSatisfied	1227.4
20	20	1	-0.693416	1.803520	0.001670	17.549164	0.001003	Main	true	true	WolfeSatisfied	1263.7
21	21	1	-0.699656	1.792629	0.001501	16.037888	0.001419	Main	true	true	WolfeSatisfied	1229.9
22	22	1	-0.695833	1.659340	0.001468	17.350081	0.002631	Main	true	true	WolfeSatisfied	1358.2
23	23	1	-0.701160	1.756168	0.001703	16.428084	0.000298	Main	true	true	WolfeSatisfied	1229.7
24	24	1	-0.702898	1.725165	0.001619	15.913527	0.001402	Main	true	true	WolfeSatisfied	1214.2
