1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.355717	627.201626	0.019161	513.2
1	-0.336509	623.504937	0.009906	8.4
2	-1.018110	619.865785	0.008040	8.0
3	-0.638778	616.282728	0.012540	8.1
4	-0.435944	612.754375	0.002526	13.2
5	-1.487263	609.279381	0.011741	9.9
6	-0.978087	605.856447	0.021849	8.0
7	-1.336169	602.484317	0.018872	8.4
8	-1.301178	599.161779	0.012862	8.7
9	-0.001456	595.887656	0.000058	8.9
10	-0.776593	592.660813	0.015517	8.2
11	-1.451489	589.480151	0.022841	9.9
12	-0.997719	586.344606	0.020114	8.5
13	-0.558759	583.253145	0.012792	11.4
14	-1.187119	580.204771	0.023449	8.6
15	-0.560695	577.198517	0.005122	8.0
16	-0.333233	574.233444	0.008227	7.9
17	-0.873203	571.308645	0.021824	10.4
18	-0.617447	568.423237	0.005247	7.4
19	-1.264726	565.576365	0.022951	8.1
20	-0.620380	562.767201	0.008448	8.2
21	-1.310355	559.994938	0.013859	7.7
22	-0.395880	557.258797	0.009089	10.2
23	-1.096545	554.558018	0.015512	7.6
24	-1.285552	551.891865	0.017758	7.9
25	-0.431838	549.259621	0.010798	10.6
26	-0.766954	546.660592	0.011415	11.0
27	-1.146827	544.094102	0.027835	12.0
28	-1.084326	541.559494	0.014511	8.9
29	-0.695344	539.056129	0.004390	11.2
30	-0.939350	536.583387	0.011863	12.8
31	-0.601838	534.140663	0.006351	8.7
32	-1.501005	531.727370	0.010469	8.6
33	-1.532559	529.342935	0.025642	7.8
34	-0.561974	526.986802	0.009354	9.1
35	-1.459107	524.658430	0.020768	11.7
36	-0.619945	522.357290	0.010609	8.0
37	-0.719081	520.082868	0.007412	8.4
38	-1.197035	517.834665	0.019892	8.2
39	-0.362060	515.612193	0.004952	10.1
40	-1.220749	513.414976	0.011342	7.4
41	-0.605516	511.242551	0.006933	8.5
42	-1.417832	509.094468	0.024744	8.0
43	-1.237281	506.970285	0.011558	8.3
44	-0.971518	504.869574	0.008294	9.5
45	-1.281531	502.791916	0.020247	9.8
46	-0.977929	500.736903	0.020210	8.3
47	-1.430588	498.704137	0.020953	7.8
48	-0.755012	496.693228	0.007607	8.6
49	-1.045148	494.703798	0.012832	10.6
50	-1.445087	492.735476	0.015855	8.6
51	-1.030474	490.787900	0.016444	9.1
52	-1.434781	488.860718	0.022557	12.5
53	-1.429648	486.953585	0.011845	14.8
54	-1.371871	485.066164	0.018481	9.8
55	-0.634486	483.198126	0.014500	14.8
56	-1.457886	481.349149	0.012632	15.9
57	-0.872159	479.518920	0.015871	11.3
58	-1.205339	477.707132	0.017801	8.1
59	-1.322177	475.913485	0.018622	12.8
60	-0.616039	474.137684	0.003836	8.5
61	-1.523065	472.379445	0.021409	8.6
62	-0.767358	470.638485	0.007097	9.3
63	-1.130856	468.914531	0.019825	10.7
64	-1.469128	467.207315	0.018145	9.4
65	-0.579659	465.516573	0.014623	8.8
66	-0.270859	463.842050	0.002667	8.5
67	-0.736719	462.183494	0.013192	10.1
68	-1.234191	460.540658	0.010441	9.6
69	-1.003975	458.913303	0.011124	9.0
70	-1.397234	457.301192	0.016331	8.5
71	-1.119135	455.704096	0.008276	9.7
72	-0.049393	454.121787	0.001331	11.1
73	-0.290887	452.554045	0.003674	8.8
74	-0.460114	451.000653	0.006969	9.6
75	-1.076431	449.461399	0.015222	7.9
76	-0.187112	447.936075	0.001765	12.3
77	-1.134858	446.424477	0.012428	8.3
78	-1.239657	444.926406	0.016760	10.2
79	-1.494758	443.441666	0.016313	17.9
80	-0.585942	441.970065	0.005235	11.2
81	-1.094114	440.511415	0.021366	10.9
82	-1.207703	439.065533	0.019008	12.7
83	-1.383713	437.632238	0.013495	13.5
84	-1.571595	436.211351	0.020052	8.7
85	-1.452564	434.802701	0.012174	7.9
86	-1.331234	433.406117	0.025863	8.2
87	-0.329425	432.021430	0.011380	10.4
88	-1.252586	430.648479	0.010152	8.7
89	-0.356108	429.287101	0.004140	8.3
90	-0.373080	427.937140	0.008728	7.9
91	-1.558219	426.598440	0.023284	8.9
92	-0.198637	425.270849	0.004534	10.6
93	-1.532435	423.954220	0.009939	8.3
94	-1.086289	422.648404	0.016826	8.6
95	-1.437262	421.353259	0.020240	8.2
96	-1.453689	420.068643	0.033386	10.3
97	-0.927457	418.794419	0.017486	7.9
98	-0.974213	417.530451	0.007004	8.7
99	-0.420509	416.276604	0.004078	7.9
100	-1.502495	415.032748	0.011977	8.5
101	-1.190295	413.798754	0.023624	12.3
102	-1.369557	412.574495	0.013885	8.4
103	-0.159629	411.359849	0.002906	8.7
104	-0.871867	410.154691	0.016724	7.6
105	-1.545570	408.958904	0.017425	10.5
106	-0.468863	407.772368	0.011473	9.8
107	-0.475097	406.594968	0.009024	10.5
108	-0.325826	405.426590	0.006683	9.0
109	-0.428949	404.267122	0.006887	10.2
110	-0.352444	403.116456	0.003703	8.7
111	-1.394314	401.974481	0.017443	8.2
112	-1.237397	400.841093	0.016261	8.3
113	-0.601269	399.716187	0.010619	9.4
114	-1.444246	398.599660	0.015021	12.0
115	-1.528013	397.491411	0.007939	8.6
116	-1.258854	396.391342	0.008489	8.8
117	-1.154034	395.299353	0.011180	8.3
118	-1.681968	394.215350	0.011682	10.8
119	-0.893002	393.139238	0.007653	8.4
120	-0.256385	392.070924	0.003242	8.5
121	-1.095985	391.010316	0.006160	9.6
122	-0.488047	389.957325	0.011545	9.4
123	-0.510475	388.911862	0.003279	8.8
124	-1.257658	387.873839	0.005321	8.3
125	-0.884377	386.843173	0.013531	7.9
126	-0.572256	385.819777	0.009783	7.9
127	-1.365354	384.803569	0.016300	9.7
128	-1.105068	383.794468	0.013811	8.2
129	-0.287285	382.792393	0.004059	8.6
130	-0.204151	381.797264	0.002966	8.6
131	-0.269247	380.809005	0.004296	8.5
132	-0.724661	379.827537	0.005099	10.9
133	-0.372994	378.852786	0.005129	10.3
134	-1.457251	377.884678	0.012566	12.2
135	-0.634998	376.923138	0.008753	14.3
136	-0.074997	375.968095	0.001372	14.0
137	-1.001351	375.019479	0.015833	10.4
138	-0.628533	374.077218	0.008102	8.0
139	-1.597858	373.141244	0.011225	10.4
140	-0.983320	372.211489	0.005071	8.1
141	-0.377612	371.287887	0.003030	8.8
142	-0.528548	370.370370	0.007456	9.0
143	-0.802365	369.458876	0.011979	8.9
144	-1.465086	368.553338	0.018409	10.4
145	-0.551231	367.653696	0.008898	9.4
146	-1.193993	366.759885	0.013076	9.4
147	-0.314440	365.871846	0.003844	8.6
148	-1.439953	364.989518	0.007714	10.7
149	-0.564064	364.112841	0.017633	8.1
150	-1.091596	363.241757	0.014106	10.8
151	-0.998476	362.376208	0.012368	8.4
152	-1.488405	361.516137	0.015589	10.2
153	-1.404214	360.661488	0.013633	8.7
154	-0.687691	359.812206	0.015170	8.6
155	-1.374321	358.968236	0.012489	7.9
156	-0.816719	358.129524	0.005865	8.6
157	-0.547827	357.296018	0.009003	11.7
158	-1.498487	356.467665	0.023207	10.8
159	-1.398056	355.644414	0.015432	14.9
160	-1.471619	354.826213	0.009408	14.1
161	-1.538795	354.013012	0.019513	11.3
162	-0.605828	353.204763	0.007113	10.8
163	-0.285538	352.401415	0.001394	10.7
164	-1.384475	351.602922	0.018705	12.5
165	-0.961122	350.809235	0.012091	10.3
166	-1.340773	350.020308	0.010262	8.9
167	-1.344979	349.236095	0.019509	9.9
168	-0.238106	348.456550	0.003018	11.9
169	-1.507620	347.681627	0.017645	8.3
170	-0.583362	346.911283	0.004479	9.7
171	-0.810720	346.145474	0.011006	8.5
172	-1.548774	345.384157	0.019839	10.7
173	-0.839501	344.627288	0.008105	9.0
174	-0.779695	343.874826	0.011255	9.1
175	-1.402076	343.126729	0.028331	8.5
176	-0.709697	342.382957	0.008548	8.7
177	-0.993205	341.643469	0.022717	11.8
178	-1.518700	340.908224	0.017422	9.4
179	-0.109200	340.177184	0.001623	11.7
180	-0.503005	339.450309	0.006817	11.1
181	-0.705264	338.727561	0.006480	14.7
182	-0.698746	338.008902	0.007163	8.4
183	-0.986636	337.294295	0.010847	13.3
184	-1.525558	336.583703	0.017623	16.2
185	-1.392452	335.877089	0.012679	13.0
186	-1.583240	335.174416	0.013776	16.5
187	-1.484679	334.475651	0.020301	8.7
188	-0.550513	333.780756	0.007389	10.7
189	-0.720954	333.089698	0.014467	8.2
190	-1.571089	332.402443	0.011833	8.7
191	-0.016667	331.718955	0.000132	9.9
192	-1.222150	331.039203	0.006096	8.6
193	-0.308766	330.363153	0.001403	8.1
194	-0.163149	329.690771	0.002277	8.0
195	-0.818498	329.022027	0.011650	10.8
196	-1.471390	328.356888	0.019302	7.8
197	-0.720998	327.695322	0.010053	11.6
198	-1.445008	327.037299	0.020330	8.2
199	-0.423198	326.382787	0.006753	9.0
200	-0.680681	325.731758	0.007364	9.9
201	-1.146315	325.084179	0.008673	8.0
202	-1.168782	324.440023	0.011446	9.0
203	-1.485835	323.799258	0.012072	8.4
204	-0.198277	323.161858	0.003541	10.7
205	-0.403073	322.527792	0.005788	11.7
206	-1.222542	321.897034	0.011318	16.8
207	-0.509345	321.269554	0.002246	11.1
208	-1.245731	320.645325	0.011874	8.4
209	-0.644708	320.024320	0.012060	8.4
210	-1.371327	319.406512	0.006805	8.7
211	-0.788096	318.791875	0.009854	11.8
212	-1.497566	318.180381	0.011668	10.5
213	-0.609761	317.572005	0.008936	8.5
214	-0.026936	316.966721	0.000948	7.4
215	-0.765461	316.364504	0.008963	8.9
216	-0.146058	315.765329	0.001128	9.8
217	-0.357005	315.169170	0.005489	9.2
218	-0.353672	314.576003	0.004419	9.0
219	-1.403042	313.985804	0.013945	9.6
220	-0.717076	313.398548	0.011862	11.8
221	-0.380476	312.814213	0.005507	10.2
222	-1.128534	312.232773	0.008456	9.4
223	-0.662542	311.654207	0.011058	9.0
224	-1.460921	311.078491	0.012197	11.8
225	-0.804182	310.505602	0.004468	10.3
226	-0.995426	309.935518	0.004238	8.9
227	-0.072048	309.368217	0.000855	10.8
228	-1.366780	308.803676	0.008309	9.2
229	-0.345276	308.241874	0.005619	8.6
230	-1.538872	307.682789	0.018526	8.8
231	-0.947451	307.126400	0.019926	8.9
232	-1.445502	306.572687	0.016069	10.7
233	-0.751121	306.021627	0.014002	8.7
234	-1.321112	305.473201	0.015547	10.9
235	-1.378113	304.927388	0.020753	9.8
236	-1.473611	304.384168	0.022492	11.4
237	-1.588699	303.843521	0.010711	15.3
238	-1.399770	303.305427	0.013425	16.2
239	-1.134027	302.769867	0.011047	13.2
240	-0.179124	302.236821	0.001896	9.4
241	-1.318650	301.706270	0.017946	9.2
242	-1.482838	301.178196	0.012703	11.4
243	-1.252321	300.652580	0.019672	8.6
244	-1.236501	300.129402	0.012540	8.5
245	-1.200457	299.608645	0.012463	8.1
246	-0.947730	299.090291	0.016658	8.0
247	-1.453814	298.574321	0.015046	9.9
248	-1.489912	298.060718	0.014469	8.0
249	-1.094182	297.549465	0.009578	8.1
250	-1.211692	297.040543	0.008130	7.7
251	-0.504326	296.533936	0.010078	8.1
252	-0.143572	296.029626	0.001614	9.6
253	-1.444386	295.527597	0.016628	8.1
254	-0.124338	295.027832	0.001731	7.7
255	-0.530468	294.530315	0.007254	10.1
256	-1.314522	294.035028	0.012880	12.5
257	-1.529917	293.541956	0.018163	8.2
