1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.655937	5.000000	0.001498	1.000000	-0.000669	Main	true	true	WolfeSatisfied	1572.2
1	1	0	-0.665533	5.000000	0.001751	4.022521	-0.000795	Main	true	true	WolfeSatisfied	646.4
2	2	1	-0.666569	1.814616	0.001787	12.408637	-0.000279	Main	true	true	WolfeSatisfied	957.5
3	3	0	-0.662963	5.000000	0.001764	13.122598	0.004189	Main	true	true	WolfeSatisfied	642.6
4	4	1	-0.662964	1.448012	0.001811	34.329330	0.007722	Main	true	true	WolfeSatisfied	960.7
5	5	1	-0.667019	1.661098	0.001711	24.871257	0.002382	Main	true	true	WolfeSatisfied	969.1
6	6	1	-0.671230	1.609751	0.001595	21.860362	0.002938	Main	true	true	WolfeSatisfied	966.7
7	7	1	-0.677313	1.641399	0.001600	20.361933	0.003155	Main	true	true	WolfeSatisfied	968.5
8	8	1	-0.673838	1.750485	0.001539	17.264982	0.000673	Main	true	true	WolfeSatisfied	960.4
9	9	1	-0.675541	1.723040	0.001637	18.561226	0.000662	Main	true	true	WolfeSatisfied	963.1
10	10	1	-0.673483	1.646589	0.001703	16.466401	0.001978	Main	true	true	WolfeSatisfied	977.7
11	11	1	-0.678551	1.770381	0.001664	15.507780	0.001064	Main	true	true	WolfeSatisfied	960.6
12	12	1	-0.680657	1.705390	0.001676	14.423981	0.001672	Main	true	true	WolfeSatisfied	1029.9
13	13	0	-0.674473	5.000000	0.001653	11.960238	0.004359	Main	true	true	WolfeSatisfied	644.7
14	14	1	-0.676444	1.545613	0.001716	32.628740	0.004646	Main	true	true	WolfeSatisfied	959.7
15	15	1	-0.676072	1.568835	0.001664	26.925202	0.005933	Main	true	true	WolfeSatisfied	960.5
16	16	1	-0.682726	1.558146	0.001808	25.606304	0.005541	Main	true	true	WolfeSatisfied	974.9
17	17	1	-0.684188	1.668718	0.001654	20.159304	0.000932	Main	true	true	WolfeSatisfied	963.8
18	18	1	-0.686962	1.761981	0.001602	18.465227	-0.000362	Main	true	true	WolfeSatisfied	963.0
19	19	1	-0.687401	1.741098	0.001561	17.805066	0.000758	Main	true	true	WolfeSatisfied	966.6
20	20	1	-0.692652	1.753651	0.001570	16.254970	0.000118	Main	true	true	WolfeSatisfied	961.6
21	21	1	-0.684707	1.641260	0.001649	18.401247	0.000280	Main	true	true	WolfeSatisfied	962.4
22	22	1	-0.693406	1.594798	0.001597	17.232218	0.002284	Main	true	true	WolfeSatisfied	966.8
23	23	1	-0.688456	1.685841	0.001633	16.865908	0.002155	Main	true	true	WolfeSatisfied	965.6
24	24	1	-0.692673	1.619333	0.001571	16.963364	0.002050	Main	true	true	WolfeSatisfied	963.8
