1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.657780	21.000000	0.001605	1.000000	-0.000901	Main	true	true	WolfeSatisfied	662.0
1	1	0	-0.663640	1.000000	0.001546	29.077259	0.007434	Main	true	true	WolfeSatisfied	230.2
2	2	0	-0.684861	1.000000	0.001307	14.827261	-0.005979	Main	true	true	WolfeSatisfied	229.4
3	3	0	-0.676905	1.000000	0.001263	14.761491	-0.006772	Main	true	true	WolfeSatisfied	233.1
4	4	0	-0.702329	1.000000	0.001480	20.560664	-0.007375	Main	true	true	WolfeSatisfied	228.1
5	5	0	-0.685895	1.000000	0.001248	12.737111	-0.006973	Main	true	true	WolfeSatisfied	229.6
6	6	0	-0.699340	1.000000	0.001217	16.320056	-0.005791	Main	true	true	WolfeSatisfied	242.3
7	7	0	-0.705856	1.000000	0.001274	18.619973	-0.003111	Main	true	true	WolfeSatisfied	229.5
8	8	0	-0.709255	1.000000	0.001286	11.906744	-0.005929	Main	true	true	WolfeSatisfied	227.1
9	9	0	-0.706679	1.000000	0.001190	23.794555	-0.004471	Main	true	true	WolfeSatisfied	227.7
10	10	0	-0.722531	1.000000	0.001214	17.392427	-0.003675	Main	true	true	WolfeSatisfied	228.1
11	11	0	-0.724078	1.000000	0.001218	14.528766	-0.004130	Main	true	true	WolfeSatisfied	229.2
12	12	0	-0.721924	1.000000	0.001379	29.883271	-0.002580	Main	true	true	WolfeSatisfied	240.4
13	13	0	-0.729179	1.000000	0.001252	16.173894	0.000270	Main	true	true	WolfeSatisfied	227.8
14	14	0	-0.721275	1.000000	0.001242	12.942945	-0.005581	Main	true	true	WolfeSatisfied	231.8
15	15	0	-0.728092	1.000000	0.001197	9.994515	-0.003970	Main	true	true	WolfeSatisfied	233.6
16	16	0	-0.734834	1.000000	0.001211	12.773676	-0.005416	Main	true	true	WolfeSatisfied	228.7
17	17	0	-0.727962	1.000000	0.001242	9.338282	-0.003782	Main	true	true	WolfeSatisfied	233.2
18	18	0	-0.743243	1.000000	0.001305	6.391974	-0.004714	Main	true	true	WolfeSatisfied	230.2
19	19	0	-0.733080	1.000000	0.001255	13.822598	-0.005146	Main	true	true	WolfeSatisfied	227.7
20	20	0	-0.735510	1.000000	0.001197	17.864565	-0.005514	Main	true	true	WolfeSatisfied	232.7
21	21	0	-0.741031	1.000000	0.001207	11.914307	-0.002330	Main	true	true	WolfeSatisfied	227.8
22	22	0	-0.746566	1.000000	0.001231	13.955534	-0.003280	Main	true	true	WolfeSatisfied	226.7
23	23	0	-0.746899	1.000000	0.001178	8.618901	-0.004452	Main	true	true	WolfeSatisfied	228.9
24	24	0	-0.744026	1.000000	0.001148	12.912657	-0.003193	Main	true	true	WolfeSatisfied	228.6
25	25	0	-0.757760	1.000000	0.001239	13.457956	-0.003932	Main	true	true	WolfeSatisfied	233.1
26	26	0	-0.749887	1.000000	0.001161	8.567075	-0.003500	Main	true	true	WolfeSatisfied	230.7
27	27	0	-0.755373	1.000000	0.001174	12.004464	-0.003572	Main	true	true	WolfeSatisfied	227.3
28	28	0	-0.748467	1.000000	0.001177	10.350371	-0.003109	Main	true	true	WolfeSatisfied	237.4
29	29	0	-0.750506	1.000000	0.001244	15.090108	-0.003810	Main	true	true	WolfeSatisfied	227.9
30	30	0	-0.753305	1.000000	0.001257	21.386669	0.000491	Main	true	true	WolfeSatisfied	227.4
31	31	0	-0.751613	1.000000	0.001242	16.806643	-0.001584	Main	true	true	WolfeSatisfied	227.8
32	32	0	-0.760123	1.000000	0.001173	8.909967	-0.004660	Main	true	true	WolfeSatisfied	227.8
33	33	0	-0.754136	1.000000	0.001074	8.631718	-0.003624	Main	true	true	WolfeSatisfied	229.8
