1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.405082	2.000000	0.870742	306.0
1	-0.412984	1.000000	0.892227	223.4
2	-0.417534	0.500000	0.898397	255.3
3	-0.420618	0.250000	0.948099	233.6
4	-0.423261	0.250000	0.936348	243.6
5	-0.427322	0.250000	0.939987	269.7
6	-0.431728	0.250000	0.896752	243.9
7	-0.436233	0.125000	0.876835	253.7
8	-0.437389	0.125000	0.888272	267.3
9	-0.440742	0.062500	0.886710	237.8
10	-0.441829	0.062500	0.877538	280.5
11	-0.444516	0.062500	0.863455	166.7
12	-0.449583	0.062500	0.888584	196.8
13	-0.451764	0.062500	0.914175	192.4
14	-0.453785	0.062500	0.932824	237.3
15	-0.455226	0.062500	0.939265	211.7
16	-0.456437	0.062500	0.946761	222.8
17	-0.457418	0.062500	0.949203	201.6
18	-0.458327	0.062500	0.942527	192.7
19	-0.459321	0.062500	0.926940	188.7
20	-0.460597	0.062500	0.915692	208.5
21	-0.462025	0.062500	0.909439	159.4
22	-0.463535	0.062500	0.909953	175.3
23	-0.465225	0.062500	0.909897	144.0
24	-0.467131	0.062500	0.925049	142.6
25	-0.468447	0.062500	0.955563	148.3
26	-0.469414	0.062500	0.983709	142.4
27	-0.470325	0.062500	1.006882	142.1
28	-0.471232	0.062500	1.025146	144.3
29	-0.472143	0.062500	1.042745	154.8
30	-0.473047	0.062500	1.055400	144.0
31	-0.473955	0.062500	1.060715	145.1
32	-0.474887	0.062500	1.062618	143.8
33	-0.475901	0.062500	1.057688	142.9
34	-0.477218	0.062500	1.042885	142.1
