1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.115513	627.201626	0.009196	499.6
1	-1.221329	623.504937	0.009757	10.5
2	-1.184196	619.865785	0.010260	9.4
3	-0.770457	616.282728	0.008075	9.5
4	-0.894499	612.754375	0.010349	9.5
5	-1.224628	609.279381	0.010738	9.9
6	-0.156166	605.856447	0.002914	9.7
7	-1.209128	602.484317	0.012575	10.1
8	-1.091376	599.161779	0.012314	9.8
9	-1.009531	595.887656	0.008013	10.6
10	-0.546013	592.660813	0.007227	9.7
11	-0.123780	589.480151	0.004996	10.3
12	-0.691187	586.344606	0.008790	10.1
13	-0.324820	583.253145	0.007375	10.1
14	-0.895277	580.204771	0.011092	10.3
15	-0.374910	577.198517	0.006328	9.5
16	-1.196093	574.233444	0.011581	9.7
17	-0.875053	571.308645	0.008588	10.1
18	-0.747545	568.423237	0.008484	9.5
19	-0.725910	565.576365	0.008554	10.0
20	-0.904619	562.767201	0.008476	10.7
21	-1.176537	559.994938	0.009297	9.3
22	-1.044275	557.258797	0.010252	9.6
23	-0.673705	554.558018	0.007880	9.9
24	-1.019372	551.891865	0.010646	9.4
25	-0.995983	549.259621	0.009585	9.4
26	-0.867122	546.660592	0.009257	10.5
27	-0.406202	544.094102	0.012313	10.6
28	-0.612394	541.559494	0.008608	12.1
29	-0.470890	539.056129	0.008285	9.5
30	-0.597800	536.583387	0.008014	11.4
31	-1.062103	534.140663	0.009018	10.1
32	-0.158080	531.727370	0.006929	10.5
33	-0.263194	529.342935	0.006643	8.7
34	-0.515667	526.986802	0.008001	12.4
35	-0.852563	524.658430	0.011905	11.6
36	-0.906701	522.357290	0.009022	9.6
37	-0.605202	520.082868	0.009902	9.9
38	-0.773355	517.834665	0.010890	9.1
39	-0.767726	515.612193	0.008030	10.2
40	-0.923059	513.414976	0.008158	10.1
41	-0.835080	511.242551	0.009960	9.5
42	-0.813771	509.094468	0.009094	10.1
43	-0.554129	506.970285	0.007369	10.2
44	-1.121093	504.869574	0.012447	10.2
45	-0.949638	502.791916	0.008382	10.4
46	-0.975997	500.736903	0.009049	10.3
47	-0.815125	498.704137	0.008543	9.8
48	-0.762190	496.693228	0.010759	10.4
49	-1.084160	494.703798	0.009059	9.7
50	-0.789746	492.735476	0.012690	9.9
51	-0.511978	490.787900	0.008672	10.1
52	-0.372836	488.860718	0.008542	10.0
53	-0.635386	486.953585	0.008480	9.8
54	-0.672091	485.066164	0.008151	9.8
55	-0.999339	483.198126	0.009450	9.5
56	-0.525077	481.349149	0.007827	9.6
57	-0.746143	479.518920	0.008337	9.5
58	-0.065718	477.707132	0.005114	9.8
59	-0.764566	475.913485	0.009032	9.9
60	-0.905464	474.137684	0.009046	10.3
61	-0.443959	472.379445	0.007383	9.9
62	-0.916340	470.638485	0.008840	9.8
63	-0.438770	468.914531	0.006794	10.0
64	-0.953424	467.207315	0.009348	10.8
65	-0.375953	465.516573	0.005184	10.3
66	-0.883074	463.842050	0.009434	9.2
67	-0.735813	462.183494	0.008407	10.7
68	-1.188555	460.540658	0.009539	10.0
69	-0.235695	458.913303	0.007227	11.4
70	-0.212585	457.301192	0.005904	11.5
71	-0.316887	455.704096	0.004673	9.9
72	-0.950584	454.121787	0.010098	10.6
73	-0.454427	452.554045	0.007357	10.0
74	-0.732985	451.000653	0.009020	10.5
75	-0.859234	449.461399	0.009829	10.2
76	-0.890645	447.936075	0.007150	10.8
77	-1.053114	446.424477	0.009082	10.4
78	-0.757727	444.926406	0.009935	10.2
79	-0.846183	443.441666	0.010797	11.7
80	-0.690859	441.970065	0.008312	10.5
81	-0.917077	440.511415	0.007316	12.9
82	-1.009580	439.065533	0.008482	10.2
83	-0.961497	437.632238	0.008881	10.7
84	-1.221470	436.211351	0.010856	10.3
85	-0.403136	434.802701	0.005881	9.8
86	-0.842823	433.406117	0.008905	10.9
87	-0.935922	432.021430	0.011044	9.6
88	-0.461833	430.648479	0.008449	9.9
89	-0.802228	429.287101	0.009637	9.7
90	-1.013553	427.937140	0.010336	9.8
91	-0.792628	426.598440	0.009186	9.8
92	-0.682246	425.270849	0.008074	9.7
93	-0.548596	423.954220	0.007035	10.2
94	-0.031119	422.648404	0.001875	10.1
95	-1.030596	421.353259	0.009629	9.5
96	-0.098079	420.068643	0.006377	10.0
97	-0.248361	418.794419	0.004056	9.6
98	-0.838321	417.530451	0.009044	9.5
99	-0.732717	416.276604	0.008117	9.9
100	-0.519630	415.032748	0.006336	9.5
101	-0.810616	413.798754	0.008376	10.1
102	-1.001903	412.574495	0.012985	10.2
103	-1.177941	411.359849	0.009601	9.8
104	-0.729598	410.154691	0.007514	9.9
105	-0.156734	408.958904	0.003319	9.9
106	-0.935342	407.772368	0.008771	10.6
107	-1.078245	406.594968	0.010358	9.9
108	-1.018802	405.426590	0.012640	10.2
109	-0.622289	404.267122	0.007244	10.4
110	-0.813060	403.116456	0.008761	10.8
111	-0.926517	401.974481	0.009564	10.2
112	-0.851611	400.841093	0.008838	10.9
113	-1.163960	399.716187	0.009959	10.7
114	-1.054360	398.599660	0.009566	10.2
115	-0.941415	397.491411	0.008100	9.8
116	-0.816961	396.391342	0.010631	10.1
117	-1.071975	395.299353	0.010448	10.2
118	-0.394456	394.215350	0.009756	9.7
119	-0.624771	393.139238	0.012180	9.8
120	-1.116895	392.070924	0.009829	10.3
121	-0.754590	391.010316	0.006675	10.1
122	-1.087828	389.957325	0.011475	10.0
123	-0.787201	388.911862	0.008950	9.3
124	-0.074969	387.873839	0.004295	9.9
125	-0.569361	386.843173	0.008362	9.7
126	-0.696488	385.819777	0.009513	9.1
127	-0.363978	384.803569	0.006790	9.5
128	-0.808289	383.794468	0.009858	9.7
129	-1.127624	382.792393	0.009954	9.8
130	-0.651305	381.797264	0.006730	10.1
