1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.663352	5.000000	0.001587	1.000000	-0.000864	Main	true	true	WolfeSatisfied	1886.4
1	1	0	-0.667319	5.000000	0.001872	5.758569	-0.000726	Main	true	true	WolfeSatisfied	895.9
2	2	0	-0.668302	5.000000	0.002037	12.342815	0.004905	Main	true	true	WolfeSatisfied	895.9
3	3	1	-0.670419	1.384479	0.001719	33.695103	0.008765	Main	true	true	WolfeSatisfied	1498.7
4	4	1	-0.675691	1.556685	0.001662	25.697291	0.003390	Main	true	true	WolfeSatisfied	1400.8
5	5	1	-0.676067	1.605996	0.001752	19.758245	0.003984	Main	true	true	WolfeSatisfied	1458.4
6	6	1	-0.673185	1.697916	0.001678	17.228137	0.002834	Main	true	true	WolfeSatisfied	1236.6
7	7	1	-0.680954	1.698221	0.001803	16.567273	0.001950	Main	true	true	WolfeSatisfied	1235.5
8	8	0	-0.678864	5.000000	0.001828	13.887338	0.004426	Main	true	true	WolfeSatisfied	921.2
9	9	1	-0.672050	1.456028	0.001701	37.593732	0.007441	Main	true	true	WolfeSatisfied	1411.3
10	10	1	-0.679353	1.532147	0.001664	28.127349	0.005712	Main	true	true	WolfeSatisfied	1414.2
11	11	1	-0.683804	1.631846	0.001525	23.407071	0.001348	Main	true	true	WolfeSatisfied	1306.0
12	12	1	-0.685548	1.673069	0.001483	21.341940	0.002229	Main	true	true	WolfeSatisfied	1230.4
13	13	1	-0.685792	1.695711	0.001544	20.335691	0.001034	Main	true	true	WolfeSatisfied	1483.4
14	14	1	-0.688671	1.779385	0.001464	17.933674	0.000861	Main	true	true	WolfeSatisfied	1573.7
15	15	1	-0.689987	1.784515	0.001482	17.236860	0.001552	Main	true	true	WolfeSatisfied	1599.5
16	16	1	-0.692380	1.717146	0.001447	17.515411	0.000720	Main	true	true	WolfeSatisfied	1375.7
17	17	1	-0.696845	1.639762	0.001547	18.820375	0.003035	Main	true	true	WolfeSatisfied	1291.9
18	18	1	-0.697094	1.717501	0.001487	16.230056	0.000577	Main	true	true	WolfeSatisfied	1510.6
19	19	1	-0.695994	1.580646	0.001538	18.444226	0.001058	Main	true	true	WolfeSatisfied	1383.9
20	20	1	-0.697884	1.728353	0.001646	15.969714	0.002523	Main	true	true	WolfeSatisfied	1319.3
21	21	1	-0.700769	1.704548	0.001496	15.534023	0.001264	Main	true	true	WolfeSatisfied	1245.7
22	22	1	-0.698546	1.577232	0.001647	17.499626	0.003263	Main	true	true	WolfeSatisfied	1240.2
23	23	1	-0.703099	1.695072	0.001605	14.071217	0.001003	Main	true	true	WolfeSatisfied	1231.3
24	24	1	-0.705202	1.690889	0.001566	13.903781	0.000774	Main	true	true	WolfeSatisfied	1248.0
