1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.060425	627.201626	0.007606	496.7
1	-1.109709	623.504937	0.007583	10.3
2	-1.130950	619.865785	0.008698	11.3
3	-0.722708	616.282728	0.005794	10.1
4	-0.886461	612.754375	0.009659	9.8
5	-1.107606	609.279381	0.007820	11.2
6	-0.149544	605.856447	0.003143	10.5
7	-1.061120	602.484317	0.009171	10.0
8	-0.973127	599.161779	0.007755	9.4
9	-0.960107	595.887656	0.005882	12.7
10	-0.594922	592.660813	0.007874	9.7
11	-0.111616	589.480151	0.003193	9.9
12	-0.693332	586.344606	0.006565	9.3
13	-0.295635	583.253145	0.005021	12.6
14	-0.807875	580.204771	0.008237	10.6
15	-0.384454	577.198517	0.004539	8.9
16	-1.159275	574.233444	0.007983	10.1
17	-0.840207	571.308645	0.006183	11.5
18	-0.700639	568.423237	0.005854	9.5
19	-0.692416	565.576365	0.006147	11.1
20	-0.827001	562.767201	0.007712	9.6
21	-1.054401	559.994938	0.007558	12.4
22	-0.971061	557.258797	0.006945	11.2
23	-0.659199	554.558018	0.007849	10.4
24	-0.923764	551.891865	0.009179	9.7
25	-0.964532	549.259621	0.007577	11.6
26	-0.873630	546.660592	0.007884	9.8
27	-0.390602	544.094102	0.004298	10.8
28	-0.675818	541.559494	0.007696	9.8
29	-0.510393	539.056129	0.008239	10.8
30	-0.562004	536.583387	0.004721	10.8
31	-0.979104	534.140663	0.007122	9.9
32	-0.153330	531.727370	0.003822	10.3
33	-0.265482	529.342935	0.004167	11.2
34	-0.597176	526.986802	0.008271	11.2
35	-0.796949	524.658430	0.007946	10.0
36	-0.854128	522.357290	0.006156	9.2
37	-0.572756	520.082868	0.006001	13.7
38	-0.739374	517.834665	0.007506	9.0
39	-0.779329	515.612193	0.008419	9.4
40	-0.917202	513.414976	0.005553	9.9
41	-0.855727	511.242551	0.009787	11.3
42	-0.798533	509.094468	0.008722	11.0
43	-0.503250	506.970285	0.005081	9.8
44	-1.041667	504.869574	0.009982	10.0
45	-0.938404	502.791916	0.007352	11.8
46	-0.942422	500.736903	0.008339	10.0
47	-0.733622	498.704137	0.007329	11.1
48	-0.785628	496.693228	0.011414	9.4
49	-1.038487	494.703798	0.007026	12.5
50	-0.762962	492.735476	0.005575	11.0
51	-0.461201	490.787900	0.005324	9.5
52	-0.364894	488.860718	0.005122	9.7
53	-0.669336	486.953585	0.007954	12.4
54	-0.646549	485.066164	0.007815	9.5
55	-0.959160	483.198126	0.007385	10.9
56	-0.495073	481.349149	0.004802	10.4
57	-0.707292	479.518920	0.006264	13.0
58	-0.069630	477.707132	0.001830	10.8
59	-0.720513	475.913485	0.009602	10.1
60	-0.879380	474.137684	0.006197	11.1
61	-0.416575	472.379445	0.005998	13.3
62	-0.899568	470.638485	0.006515	10.7
63	-0.394377	468.914531	0.005786	10.2
64	-0.920031	467.207315	0.008104	10.4
65	-0.380097	465.516573	0.004787	13.1
66	-0.845527	463.842050	0.005766	11.1
67	-0.780766	462.183494	0.007722	9.9
68	-1.124453	460.540658	0.007716	10.4
69	-0.228312	458.913303	0.003326	13.5
70	-0.256923	457.301192	0.004875	10.0
71	-0.311503	455.704096	0.004183	10.0
72	-0.886079	454.121787	0.006091	10.0
73	-0.408298	452.554045	0.006155	10.6
74	-0.794567	451.000653	0.008887	10.7
75	-0.827904	449.461399	0.007667	9.4
76	-0.833572	447.936075	0.005739	9.9
77	-0.961943	446.424477	0.006972	12.0
78	-0.692912	444.926406	0.005757	9.3
79	-0.826223	443.441666	0.008016	11.4
80	-0.699422	441.970065	0.006585	9.7
81	-0.935781	440.511415	0.005413	12.5
82	-0.901500	439.065533	0.005811	10.7
83	-0.868650	437.632238	0.007000	9.8
84	-1.159976	436.211351	0.008464	9.5
85	-0.369488	434.802701	0.003662	12.3
86	-0.751721	433.406117	0.006130	11.2
87	-0.868694	432.021430	0.005740	9.9
88	-0.440171	430.648479	0.004186	9.7
89	-0.781246	429.287101	0.006506	13.8
90	-0.971918	427.937140	0.008473	9.5
91	-0.751974	426.598440	0.004710	10.5
92	-0.706197	425.270849	0.005742	10.3
93	-0.527554	423.954220	0.005743	12.1
94	-0.027993	422.648404	0.001446	11.0
95	-1.050240	421.353259	0.008146	10.3
96	-0.098738	420.068643	0.004060	9.4
97	-0.236958	418.794419	0.004191	12.8
98	-0.863416	417.530451	0.010397	12.0
99	-0.695391	416.276604	0.006005	10.9
100	-0.486139	415.032748	0.003350	9.8
101	-0.807848	413.798754	0.008860	13.0
102	-1.029032	412.574495	0.011049	9.8
103	-1.018336	411.359849	0.007226	9.5
104	-0.707152	410.154691	0.005261	9.6
105	-0.162177	408.958904	0.002814	12.7
106	-0.881533	407.772368	0.005858	11.1
107	-1.064326	406.594968	0.006803	10.4
108	-0.989679	405.426590	0.008323	10.5
109	-0.602085	404.267122	0.005471	12.5
110	-0.736254	403.116456	0.005660	10.0
111	-0.840122	401.974481	0.007014	10.8
112	-0.859161	400.841093	0.006922	9.6
113	-1.046132	399.716187	0.007068	14.1
114	-0.994929	398.599660	0.006651	10.5
115	-0.939556	397.491411	0.006757	9.9
116	-0.759113	396.391342	0.006884	10.1
117	-0.977202	395.299353	0.007919	12.3
118	-0.357340	394.215350	0.005425	11.3
119	-0.609635	393.139238	0.008736	9.9
120	-1.066209	392.070924	0.007380	9.8
121	-0.666174	391.010316	0.004311	12.8
122	-1.013023	389.957325	0.006709	9.8
123	-0.778608	388.911862	0.005443	10.9
124	-0.081270	387.873839	0.002171	10.7
125	-0.511213	386.843173	0.004453	13.6
126	-0.673807	385.819777	0.005611	9.6
127	-0.351043	384.803569	0.006540	8.6
128	-0.861243	383.794468	0.010768	9.8
129	-1.044521	382.792393	0.006362	11.5
130	-0.611949	381.797264	0.005384	11.4
131	-0.847760	380.809005	0.006957	10.0
132	-0.850661	379.827537	0.006223	9.9
133	-0.585272	378.852786	0.006150	13.0
134	-1.081415	377.884678	0.007174	9.4
135	-0.872080	376.923138	0.006756	10.1
136	-0.986017	375.968095	0.005561	10.3
137	-0.858707	375.019479	0.011124	12.2
138	-0.841866	374.077218	0.008996	10.8
139	-0.637154	373.141244	0.006536	9.9
140	-0.802563	372.211489	0.009013	9.6
141	-0.466933	371.287887	0.004994	13.2
142	-0.398445	370.370370	0.005385	10.8
143	-1.143646	369.458876	0.009777	10.4
144	-0.111146	368.553338	0.003572	9.3
145	-0.866342	367.653696	0.009035	13.5
146	-1.045723	366.759885	0.007324	10.4
147	-0.721587	365.871846	0.005643	10.4
148	-1.011096	364.989518	0.007686	9.6
149	-0.686837	364.112841	0.007379	12.5
150	-0.782719	363.241757	0.007464	10.5
151	-1.021589	362.376208	0.007519	10.6
152	-0.858131	361.516137	0.010519	10.3
153	-1.094579	360.661488	0.006478	13.6
154	-0.405136	359.812206	0.004583	11.1
155	-0.681705	358.968236	0.005998	10.0
156	-0.890227	358.129524	0.004899	9.9
157	-0.317086	357.296018	0.005535	14.2
158	-1.108940	356.467665	0.010255	9.4
159	-1.075188	355.644414	0.007299	10.4
160	-0.545637	354.826213	0.006819	11.1
161	-0.405343	354.013012	0.005383	12.4
162	-1.128234	353.204763	0.009592	10.7
163	-0.112020	352.401415	0.002154	10.1
164	-0.200116	351.602922	0.003177	9.3
165	-0.897870	350.809235	0.005988	13.3
166	-1.036092	350.020308	0.005949	10.8
167	-1.049378	349.236095	0.007873	9.6
168	-0.201444	348.456550	0.007425	8.7
169	-0.363344	347.681627	0.004912	11.8
170	-0.946872	346.911283	0.005647	11.7
171	-0.020894	346.145474	0.001796	9.8
172	-1.014573	345.384157	0.006994	9.9
173	-0.283068	344.627288	0.003464	13.2
174	-1.002320	343.874826	0.009288	10.8
175	-0.297038	343.126729	0.003818	9.9
176	-0.508467	342.382957	0.005393	10.2
177	-1.091062	341.643469	0.009058	12.2
178	-0.930002	340.908224	0.006177	9.9
179	-0.789346	340.177184	0.006383	10.7
180	-0.899167	339.450309	0.006238	9.7
181	-0.926898	338.727561	0.011306	11.8
182	-0.517075	338.008902	0.006407	11.1
183	-0.197854	337.294295	0.004782	10.2
184	-0.966788	336.583703	0.007736	10.5
185	-1.001460	335.877089	0.006422	12.4
186	-0.945209	335.174416	0.009852	11.6
187	-0.848015	334.475651	0.008990	9.8
188	-1.013264	333.780756	0.007025	10.6
189	-1.031401	333.089698	0.007378	13.3
190	-0.205138	332.402443	0.004273	10.8
191	-1.044756	331.718955	0.007112	10.2
192	-0.649607	331.039203	0.005054	10.2
193	-1.042416	330.363153	0.007491	12.2
194	-0.745734	329.690771	0.005342	10.3
195	-0.715855	329.022027	0.007826	10.0
196	-0.886395	328.356888	0.007652	10.1
197	-0.639790	327.695322	0.006267	13.0
198	-1.019421	327.037299	0.007411	10.2
199	-0.867021	326.382787	0.008778	10.4
200	-0.917346	325.731758	0.007356	10.0
201	-0.907846	325.084179	0.006887	13.7
202	-1.116470	324.440023	0.007483	9.4
203	-0.610936	323.799258	0.007411	10.1
204	-0.514047	323.161858	0.005152	11.5
205	-0.984438	322.527792	0.006393	12.9
206	-0.992928	321.897034	0.007482	11.8
207	-0.775116	321.269554	0.005702	10.6
208	-0.948868	320.645325	0.007323	10.4
209	-0.736224	320.024320	0.008439	11.3
210	-0.684752	319.406512	0.007824	11.0
211	-1.172422	318.791875	0.007989	9.9
212	-0.809056	318.180381	0.006450	9.7
213	-0.394068	317.572005	0.003461	13.7
214	-0.387247	316.966721	0.004343	9.6
215	-0.790600	316.364504	0.005558	9.9
216	-0.576116	315.765329	0.008643	9.1
217	-1.185648	315.169170	0.008275	11.9
218	-1.074929	314.576003	0.006543	10.7
219	-0.784251	313.985804	0.008552	9.9
220	-1.076551	313.398548	0.006064	10.2
221	-0.699272	312.814213	0.007653	12.9
222	-0.550092	312.232773	0.006830	8.7
223	-0.599620	311.654207	0.005480	10.9
224	-1.075056	311.078491	0.007511	9.8
225	-0.364752	310.505602	0.004084	11.7
226	-0.270671	309.935518	0.005350	10.6
227	-0.004029	309.368217	0.000508	9.8
228	-0.368020	308.803676	0.004866	9.5
229	-0.228192	308.241874	0.002491	12.6
230	-0.781495	307.682789	0.006233	10.2
231	-0.909747	307.126400	0.006537	10.8
232	-0.645372	306.572687	0.007977	10.3
233	-0.900924	306.021627	0.008946	11.7
234	-0.858457	305.473201	0.008384	10.5
235	-1.116272	304.927388	0.007077	10.4
236	-1.084048	304.384168	0.008356	8.9
237	-0.164942	303.843521	0.005523	12.8
238	-0.985890	303.305427	0.005952	10.8
239	-0.951451	302.769867	0.008314	9.8
240	-1.131838	302.236821	0.006953	10.6
241	-0.799497	301.706270	0.007654	14.0
242	-1.060821	301.178196	0.007520	9.9
243	-1.037846	300.652580	0.005782	9.3
244	-0.004291	300.129402	0.000000	9.9
245	-1.084664	299.608645	0.009107	11.2
246	-1.224574	299.090291	0.008076	10.4
247	-0.789368	298.574321	0.010213	10.5
248	-1.076123	298.060718	0.008840	9.6
249	-1.046780	297.549465	0.007155	12.4
250	-0.840830	297.040543	0.007336	10.5
251	-1.039379	296.533936	0.007095	10.4
252	-0.669063	296.029626	0.004828	9.1
253	-0.965243	295.527597	0.006045	14.3
254	-0.836957	295.027832	0.009010	10.2
255	-0.238445	294.530315	0.003388	9.7
256	-1.033831	294.035028	0.006526	9.2
257	-0.968296	293.541956	0.006782	11.3
258	-0.139389	293.051083	0.006377	9.4
259	-0.967740	292.562393	0.006339	9.9
260	-1.083995	292.075870	0.007447	9.7
261	-0.878334	291.591498	0.008471	11.3
262	-1.031119	291.109263	0.005523	9.6
263	-0.982399	290.629149	0.006641	10.8
264	-1.113372	290.151140	0.007216	9.3
265	-0.119631	289.675222	0.004406	11.1
266	-1.003320	289.201380	0.008201	11.9
267	-1.109466	288.729600	0.006221	9.3
268	-0.741160	288.259866	0.009034	10.1
269	-1.178415	287.792165	0.008153	13.7
270	-0.885537	287.326481	0.006912	9.3
271	-0.516329	286.862802	0.005571	9.9
272	-0.658825	286.401113	0.008276	9.5
273	-1.021609	285.941400	0.006688	13.0
274	-0.308424	285.483649	0.005757	10.8
275	-1.042251	285.027847	0.008153	10.2
276	-0.633100	284.573981	0.006140	9.7
277	-0.795167	284.122037	0.007684	12.7
278	-0.648640	283.672002	0.004568	10.5
279	-0.703524	283.223863	0.006971	10.1
280	-0.975140	282.777607	0.006162	9.4
281	-0.447449	282.333221	0.007482	12.5
282	-0.998559	281.890692	0.007751	10.9
283	-1.093093	281.450008	0.006478	9.3
284	-1.104013	281.011157	0.009117	9.5
285	-0.801628	280.574125	0.008618	14.1
