1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.407859	0.000000	27.323705	0.014145	995.8
1	-0.417463	0.000000	27.323705	0.019233	3.7
2	-0.403685	0.000000	27.323705	0.013983	4.0
3	-0.433645	0.000000	27.323705	0.014314	3.8
4	-0.430733	0.000000	27.323705	0.017344	3.6
5	-0.431061	0.000000	27.323705	0.012920	3.6
6	-0.469404	0.000000	27.323705	0.020167	4.1
7	-0.439932	0.000000	27.323705	0.017467	4.4
8	-0.467253	0.000000	27.323705	0.017021	4.2
9	-0.508164	0.000000	27.323705	0.016818	4.2
10	-0.484665	0.000000	27.323705	0.021174	4.9
11	-0.475405	0.000000	27.323705	0.019529	4.8
12	-0.471529	0.000000	27.323705	0.013755	3.6
13	-0.485243	0.000000	27.323705	0.016365	4.0
14	-0.513725	0.000000	27.323705	0.019184	3.7
15	-0.509464	0.000000	27.323705	0.016457	5.3
16	-0.526115	0.000000	27.323705	0.018223	3.9
17	-0.542101	0.000000	27.323705	0.014027	3.8
18	-0.533264	0.000000	27.323705	0.013524	3.7
19	-0.561257	0.000000	27.323705	0.013901	3.6
20	-0.541473	0.000000	27.323705	0.015589	3.5
21	-0.557923	0.000000	27.323705	0.018861	3.7
22	-0.550490	0.000000	27.323705	0.014310	3.8
23	-0.566326	0.000000	27.323705	0.015556	3.6
24	-0.543918	0.000000	27.323705	0.015189	3.6
25	-0.570738	0.000000	27.323705	0.016498	4.4
26	-0.584088	0.000000	27.323705	0.012873	4.0
27	-0.611061	0.000000	27.323705	0.012038	3.6
28	-0.574639	0.000000	27.323705	0.012424	3.7
29	-0.592699	0.000000	27.323705	0.012782	3.8
30	-0.564857	0.000000	27.323705	0.012900	3.8
31	-0.593669	0.000000	27.323705	0.017027	3.7
32	-0.589311	0.000000	27.323705	0.017184	3.9
33	-0.585821	0.000000	27.323705	0.009816	4.6
34	-0.606305	0.000000	27.323705	0.014207	3.6
35	-0.609807	0.000000	27.323705	0.014854	3.8
36	-0.611297	0.000000	27.323705	0.018658	3.7
37	-0.625461	0.000000	27.323705	0.012671	4.1
38	-0.588119	0.000000	27.323705	0.011593	3.9
39	-0.616443	0.000000	27.323705	0.017154	5.2
40	-0.622314	0.000000	27.323705	0.014437	4.1
41	-0.597177	0.000000	27.323705	0.016359	3.9
42	-0.609312	0.000000	27.323705	0.012776	3.7
43	-0.646192	0.000000	27.323705	0.019091	3.9
44	-0.648722	0.000000	27.323705	0.014049	3.9
45	-0.645497	0.000000	27.323705	0.010529	3.6
46	-0.628189	0.000000	27.323705	0.011512	3.9
47	-0.660422	0.000000	27.323705	0.015496	3.8
48	-0.691007	0.000000	27.323705	0.019978	4.2
49	-0.629583	0.000000	27.323705	0.014110	3.7
50	-0.690824	0.000000	27.323705	0.019274	3.7
51	-0.677489	0.000000	27.323705	0.015095	4.1
52	-0.650804	0.000000	27.323705	0.016030	4.1
53	-0.701980	0.000000	27.323705	0.017874	3.7
54	-0.705512	0.000000	27.323705	0.020070	3.8
55	-0.704297	0.000000	27.323705	0.016591	3.8
56	-0.696387	0.000000	27.323705	0.013526	3.9
57	-0.689578	0.000000	27.323705	0.014720	3.7
58	-0.724135	0.000000	27.323705	0.015765	3.7
59	-0.718674	0.000000	27.323705	0.015557	3.9
60	-0.715836	0.000000	27.323705	0.017134	3.8
61	-0.746744	0.000000	27.323705	0.011684	3.8
62	-0.712333	0.000000	27.323705	0.011683	4.1
63	-0.709169	0.000000	27.323705	0.009679	3.8
64	-0.724415	0.000000	27.323705	0.009881	4.2
65	-0.718367	0.000000	27.323705	0.010539	3.8
66	-0.700231	0.000000	27.323705	0.009118	3.8
67	-0.733123	0.000000	27.323705	0.014883	4.0
68	-0.754923	0.000000	27.323705	0.011300	4.1
69	-0.760397	0.000000	27.323705	0.009661	3.7
70	-0.702257	0.000000	27.323705	0.011606	3.8
71	-0.711813	0.000000	27.323705	0.014231	3.9
72	-0.731462	0.000000	27.323705	0.009343	4.0
73	-0.731939	1.000000	26.081718	0.009432	3.8
74	-0.746064	0.888746	26.214284	0.008552	3.8
75	-0.730560	0.777492	26.348204	0.007285	3.9
76	-0.730844	0.666237	26.483500	0.018271	4.1
77	-0.739380	0.554983	26.620192	0.013462	3.9
78	-0.738105	0.443729	26.758303	0.007029	4.1
79	-0.731208	0.332475	26.897854	0.014323	3.8
