1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.281167	627.201626	0.001830	673.8
1	-1.703512	623.504937	0.022207	8.1
2	-1.363467	619.865785	0.010795	10.3
3	-0.366737	616.282728	0.004499	8.8
4	-1.156572	612.754375	0.007756	8.9
5	-1.738076	609.279381	0.023619	8.5
6	-0.572925	605.856447	0.016978	7.5
7	-0.784257	602.484317	0.012460	8.5
8	-1.466203	599.161779	0.022737	8.9
9	-1.369991	595.887656	0.015384	10.8
10	-0.686653	592.660813	0.009908	11.3
11	-0.270271	589.480151	0.006066	11.7
12	-1.837106	586.344606	0.030792	11.1
13	-1.339557	583.253145	0.026684	13.8
14	-1.183902	580.204771	0.010878	10.1
15	-0.411722	577.198517	0.013331	13.8
16	-1.467763	574.233444	0.033705	15.9
17	-1.726483	571.308645	0.008749	13.1
18	-0.373457	568.423237	0.006659	13.4
19	-1.664351	565.576365	0.022475	12.3
20	-1.622139	562.767201	0.015296	17.6
21	-1.348707	559.994938	0.014064	11.2
22	-1.464875	557.258797	0.012957	9.5
23	-0.225376	554.558018	0.001464	9.4
24	-0.990951	551.891865	0.005804	10.5
25	-0.956580	549.259621	0.006940	13.8
26	-0.555568	546.660592	0.008391	12.0
27	-1.857373	544.094102	0.019024	10.3
28	-0.295850	541.559494	0.003406	15.4
29	-0.811513	539.056129	0.008957	15.9
30	-1.761637	536.583387	0.030457	14.4
31	-1.894548	534.140663	0.008183	20.1
32	-0.789548	531.727370	0.010197	11.7
33	-1.052786	529.342935	0.006875	16.1
34	-1.014211	526.986802	0.008842	21.6
35	-0.328766	524.658430	0.001350	10.9
36	-0.314353	522.357290	0.003794	8.7
37	-0.892277	520.082868	0.009368	8.3
38	-0.458243	517.834665	0.005466	8.1
39	-0.416442	515.612193	0.006833	8.9
40	-0.893500	513.414976	0.011998	9.2
41	-0.981683	511.242551	0.007550	8.6
42	-1.101245	509.094468	0.010013	7.8
43	-1.601823	506.970285	0.015497	7.4
44	-0.699715	504.869574	0.006979	8.1
45	-1.088655	502.791916	0.009059	8.3
46	-1.464214	500.736903	0.010846	8.6
47	-0.228283	498.704137	0.003089	7.9
48	-0.497582	496.693228	0.005285	9.0
49	-0.944525	494.703798	0.010523	8.0
50	-0.349119	492.735476	0.005382	8.4
51	-0.653787	490.787900	0.010793	10.2
52	-0.565230	488.860718	0.011368	10.1
53	-0.310058	486.953585	0.003449	8.3
54	-1.325699	485.066164	0.015752	13.9
55	-1.818765	483.198126	0.024810	9.3
56	-1.561508	481.349149	0.024081	16.7
57	-0.167931	479.518920	0.002844	13.8
58	-0.826908	477.707132	0.006568	14.8
59	-1.242094	475.913485	0.011103	15.6
60	-1.305583	474.137684	0.013416	10.4
61	-1.285514	472.379445	0.017747	13.9
62	-1.038349	470.638485	0.007310	14.4
63	-1.441048	468.914531	0.005277	18.9
64	-0.942909	467.207315	0.009855	15.4
65	-0.034440	465.516573	0.000329	16.0
66	-1.869912	463.842050	0.016442	13.0
67	-0.857138	462.183494	0.014406	12.9
68	-0.560680	460.540658	0.005730	8.6
69	-0.520307	458.913303	0.006762	9.9
70	-0.654808	457.301192	0.007382	8.6
71	-0.364361	455.704096	0.008416	9.2
72	-0.515221	454.121787	0.015967	8.8
73	-1.758077	452.554045	0.020035	10.2
74	-1.613509	451.000653	0.019497	11.1
75	-0.512177	449.461399	0.009629	8.8
76	-1.835539	447.936075	0.023313	11.3
77	-0.644984	446.424477	0.005300	8.7
78	-1.603270	444.926406	0.014434	9.1
79	-1.353588	443.441666	0.008224	8.9
80	-1.065644	441.970065	0.014844	9.3
81	-0.638380	440.511415	0.002691	13.3
82	-1.737158	439.065533	0.027088	13.1
