1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.498678	0.000000	14.538636	0.020611	1024.2
1	-0.520677	0.000000	14.538636	0.022654	4.1
2	-0.544674	0.999995	13.877792	0.021511	3.9
3	-0.531246	1.999995	13.274410	0.013922	4.2
4	-0.515461	2.999995	12.721309	0.013569	4.7
5	-0.527330	2.158614	13.183490	0.020033	3.9
6	-0.530005	1.318485	13.679752	0.019085	4.0
7	-0.531560	0.477105	14.215666	0.018461	4.2
8	-0.524422	1.477105	13.583215	0.011122	3.9
9	-0.515514	2.477105	13.004642	0.028313	4.0
10	-0.517641	1.635724	13.488031	0.018745	4.1
11	-0.533583	0.794344	14.008742	0.017291	4.4
12	-0.524761	1.794344	13.394171	0.021810	3.9
13	-0.514162	2.794344	12.831257	0.021535	3.7
14	-0.521972	3.794344	12.313750	0.016200	4.2
15	-0.520326	4.794344	11.836368	0.023837	3.9
16	-0.522906	5.794344	11.394619	0.018183	4.0
17	-0.552429	4.952965	11.764026	0.015738	3.7
18	-0.494929	4.111585	12.158187	0.016602	3.8
19	-0.519382	3.270205	12.579678	0.012943	4.2
20	-0.495777	4.270204	12.081871	0.015770	3.9
21	-0.561135	3.428824	12.497996	0.010112	3.9
22	-0.529236	4.428335	12.006738	0.022195	4.0
23	-0.510053	5.428335	11.552424	0.015393	3.8
24	-0.522970	4.586955	11.932305	0.020158	4.1
25	-0.519706	5.586955	11.483502	0.020147	3.7
26	-0.487560	6.586930	11.067246	0.021563	3.9
27	-0.516854	7.586930	10.680103	0.025687	4.0
28	-0.534822	8.586930	10.319129	0.020360	4.0
29	-0.537257	7.753086	10.618385	0.018111	4.1
30	-0.498951	6.918650	10.935749	0.015416	4.2
31	-0.553354	6.077270	11.275559	0.020807	3.9
32	-0.498591	5.235935	11.637144	0.022451	3.8
33	-0.531373	6.235935	11.209872	0.012387	3.8
34	-0.503869	7.224399	10.817284	0.022430	3.9
35	-0.538976	6.385993	11.148449	0.018847	4.0
36	-0.553548	5.544612	11.501820	0.016110	3.8
37	-0.537397	4.703232	11.878325	0.014304	4.0
38	-0.524897	5.695333	11.436881	0.023424	4.0
39	-0.535026	6.695333	11.023928	0.015313	3.9
40	-0.516737	5.853953	11.369326	0.022236	4.0
41	-0.526065	6.853953	10.961150	0.017892	3.9
42	-0.564240	7.853953	10.581266	0.023782	4.2
43	-0.523356	8.853953	10.226832	0.023013	4.1
44	-0.509661	9.853900	9.895389	0.016371	3.9
45	-0.521217	10.853900	9.584740	0.016598	3.9
46	-0.531716	10.079907	9.823432	0.020039	4.0
