1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.566059	0.000000	4.692306	0.016272	1019.4
1	-0.582874	0.000000	4.692306	0.020152	3.9
2	-0.552556	1.000000	4.479019	0.010036	3.9
3	-0.583261	1.840855	4.314131	0.013232	3.8
4	-0.547853	1.591292	4.361788	0.018627	4.6
5	-0.561870	2.591288	4.176899	0.009751	3.8
6	-0.540270	1.632187	4.353907	0.014630	4.2
7	-0.580560	0.673886	4.546413	0.021328	4.1
8	-0.590595	0.000000	4.692306	0.016855	4.0
9	-0.553877	1.000000	4.479019	0.012760	4.0
10	-0.542044	0.040897	4.683186	0.017395	4.0
11	-0.584559	0.000000	4.692306	0.015474	4.5
12	-0.541564	0.000000	4.692306	0.013741	4.0
13	-0.562479	0.000000	4.692306	0.017949	3.9
14	-0.580558	0.993485	4.480346	0.019932	3.9
15	-0.560622	1.993485	4.285493	0.013905	4.0
16	-0.560762	2.918006	4.119843	0.014669	3.8
17	-0.595220	3.794875	3.974145	0.015411	4.1
18	-0.558354	2.835772	4.134057	0.012146	3.9
19	-0.545012	1.877153	4.307285	0.018335	4.2
20	-0.563180	2.877152	4.126892	0.011417	3.9
21	-0.538112	1.918975	4.299426	0.018776	3.9
22	-0.577761	0.963429	4.486477	0.016838	4.6
23	-0.550043	1.963328	4.291121	0.013135	4.5
24	-0.605250	1.004423	4.478119	0.014636	4.2
25	-0.579402	0.072909	4.676071	0.018930	3.9
26	-0.568188	1.072899	4.464227	0.015630	4.8
27	-0.556486	0.113795	4.667016	0.016506	3.8
28	-0.545008	0.000000	4.692306	0.010052	3.9
29	-0.561422	0.000000	4.692306	0.010566	4.5
30	-0.552243	0.000000	4.692306	0.021950	3.9
31	-0.591664	0.999989	4.479022	0.009326	4.1
32	-0.578406	0.041378	4.683079	0.013200	4.1
33	-0.553204	0.000000	4.692306	0.006762	3.8
34	-0.556531	0.990846	4.480884	0.016132	4.3
35	-0.559591	0.782477	4.523748	0.014322	4.1
36	-0.571634	1.761841	4.329106	0.010904	3.7
37	-0.602545	2.529758	4.187821	0.012392	4.4
38	-0.566614	3.452561	4.029779	0.010327	4.0
39	-0.556884	3.193682	4.072899	0.011505	4.2
40	-0.546147	4.005435	3.940680	0.016640	3.9
41	-0.563324	3.047242	4.097702	0.014700	3.9
42	-0.561135	2.094868	4.266681	0.020280	4.0
43	-0.552908	1.217475	4.435177	0.015901	3.7
44	-0.568451	2.215803	4.244455	0.009705	3.9
45	-0.565498	3.215516	4.069227	0.014083	4.0
46	-0.564963	2.935262	4.116873	0.010307	4.0
47	-0.550894	3.928990	3.952765	0.019910	4.3
48	-0.554392	2.969890	4.110925	0.016040	3.9
49	-0.562660	2.010786	4.282271	0.018838	3.9
50	-0.574472	1.051817	4.468495	0.016137	3.9
51	-0.576364	0.095989	4.670956	0.012889	3.7
52	-0.558255	1.095814	4.459597	0.008785	4.2
53	-0.571804	2.016129	4.281277	0.015165	4.0
54	-0.562126	1.091591	4.460450	0.018373	4.2
55	-0.609693	0.382978	4.608265	0.010712	4.0
56	-0.554725	1.377656	4.403429	0.012336	4.2
57	-0.598978	0.528582	4.577098	0.020105	4.1
58	-0.585109	1.528582	4.373929	0.016578	3.9
59	-0.577534	0.631573	4.555306	0.020342	4.2
60	-0.565393	1.607824	4.358598	0.021433	4.0
61	-0.576771	2.607046	4.174111	0.025445	4.0
62	-0.590807	1.647942	4.350878	0.015416	3.9
63	-0.540334	0.689478	4.543144	0.016922	4.0
64	-0.541850	0.000000	4.692306	0.008914	3.8
65	-0.558472	0.000000	4.692306	0.012371	4.5
66	-0.552877	0.993646	4.480313	0.019036	3.7
67	-0.514234	1.993644	4.285464	0.016168	4.4
68	-0.553752	1.034540	4.471998	0.014964	4.6
69	-0.544806	1.968434	4.290167	0.015709	4.0
70	-0.561535	1.009361	4.477114	0.019641	4.5
71	-0.564537	0.754110	4.529647	0.014939	4.1
72	-0.564713	0.239345	4.639429	0.012328	4.4
73	-0.585469	1.239242	4.430836	0.017497	3.9
74	-0.525753	2.230723	4.241729	0.020039	3.9
75	-0.603608	3.230723	4.066673	0.018325	3.9
76	-0.568899	2.271619	4.234275	0.013130	3.8
77	-0.561243	1.312527	4.416283	0.016524	4.1
78	-0.560198	2.312527	4.226845	0.015621	3.9
79	-0.536354	1.353471	4.408194	0.017303	4.0
80	-0.577926	0.874209	4.504777	0.017936	4.3
81	-0.556356	0.000000	4.692306	0.018214	3.9
82	-0.576243	0.997425	4.479544	0.012434	4.1
83	-0.577193	1.455108	4.388241	0.014742	4.0
84	-0.573078	0.496008	4.584034	0.013290	3.9
85	-0.586227	1.481449	4.383100	0.013587	4.6
86	-0.578216	2.481356	4.196454	0.017933	4.5
87	-0.569439	1.523770	4.374864	0.019570	4.4
88	-0.555774	2.523770	4.188888	0.023094	4.0
89	-0.581942	1.565640	4.366747	0.015345	3.8
90	-0.575159	0.606535	4.560584	0.017236	5.1
91	-0.557495	0.000000	4.692306	0.015108	4.0
92	-0.551646	0.984936	4.482088	0.025478	4.1
93	-0.577630	1.982240	4.287590	0.018100	3.8
94	-0.567516	2.982240	4.108808	0.008438	3.9
95	-0.560396	2.023302	4.279943	0.017226	4.0
96	-0.578114	2.936945	4.116583	0.018034	3.9
97	-0.561105	3.936510	3.951573	0.021096	4.0
98	-0.555758	2.977440	4.109631	0.011933	4.1
99	-0.565359	2.075945	4.270179	0.015223	4.1
100	-0.575551	2.385133	4.213721	0.022930	4.0
101	-0.561294	3.385133	4.040922	0.017956	3.8
102	-0.518929	2.435885	4.204596	0.010705	4.5
103	-0.550672	3.435783	4.032546	0.018817	3.8
104	-0.578605	3.586109	4.007890	0.014432	3.8
105	-0.553691	2.828483	4.135321	0.012996	3.9
106	-0.573060	1.881032	4.306555	0.013373	4.0
107	-0.559021	1.688758	4.343051	0.010463	3.7
108	-0.538186	1.745213	4.332271	0.013741	4.1
109	-0.532114	2.744805	4.149894	0.014382	3.8
110	-0.547019	3.225590	4.067535	0.009745	4.3
111	-0.549162	4.223315	3.906641	0.010332	3.8
112	-0.522493	5.015934	3.787618	0.012218	3.8
113	-0.533101	6.008992	3.648356	0.012973	3.9
114	-0.539910	5.054438	3.782021	0.009488	4.0
115	-0.581650	4.098175	3.926119	0.024018	3.8
116	-0.549404	5.098137	3.775688	0.012686	3.8
117	-0.561075	4.351371	3.886907	0.010647	4.1
118	-0.603300	5.243391	3.754790	0.013044	4.6
119	-0.533981	4.292999	3.895878	0.026015	3.8
120	-0.563527	5.292992	3.747707	0.015211	4.2
121	-0.560370	6.292992	3.610393	0.009230	3.8
122	-0.569391	5.336977	3.741448	0.013882	3.9
123	-0.567515	4.500787	3.864133	0.019182	4.0
124	-0.556427	5.500787	3.718321	0.012872	4.0
125	-0.561434	4.544755	3.857482	0.019638	3.8
126	-0.587115	5.544703	3.712169	0.012490	4.5
127	-0.518173	6.507284	3.582267	0.027814	3.8
128	-0.564413	5.548179	3.711683	0.016184	4.1
129	-0.567124	4.590151	3.850639	0.013477	4.1
130	-0.562970	3.741710	3.982685	0.011623	3.7
131	-0.557509	3.355258	4.045879	0.012114	4.3
132	-0.574323	2.491476	4.194646	0.014087	4.1
133	-0.585511	1.541043	4.371512	0.015741	4.3
134	-0.548272	0.581939	4.565782	0.010335	3.9
135	-0.544412	0.965639	4.486026	0.010212	3.8
136	-0.561009	0.016659	4.688587	0.015104	4.1
137	-0.569169	0.000000	4.692306	0.015356	4.0
