1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.678925	42.000000	0.002966	1.000000	-0.001315	Main	true	true	WolfeSatisfied	508.8
1	1	1	-0.726055	0.457837	0.002991	63.439172	0.029141	Main	true	true	WolfeSatisfied	300.7
2	2	1	-0.745564	0.906104	0.002258	17.234603	-0.005407	Main	true	true	WolfeSatisfied	311.2
3	3	0	-0.763235	2.000000	0.003080	9.401568	0.005001	Main	true	true	WolfeSatisfied	183.6
4	4	0	-0.748052	2.000000	0.003435	14.529977	0.021180	Main	true	true	WolfeSatisfied	208.5
5	5	1	-0.799894	1.154717	0.002033	12.405321	-0.002901	Main	true	true	WolfeSatisfied	274.8
6	6	1	-0.794170	1.117845	0.002323	10.255652	-0.000697	Main	true	true	WolfeSatisfied	308.0
7	7	0	-0.804899	2.000000	0.002433	5.675589	0.003861	Main	true	true	WolfeSatisfied	181.7
8	8	0	-0.800205	2.000000	0.001754	5.709475	0.000389	Main	true	true	WolfeSatisfied	194.5
9	9	0	-0.813847	2.000000	0.002351	9.112823	0.005974	Main	true	true	WolfeSatisfied	175.0
10	10	0	-0.813383	2.000000	0.002551	8.182314	0.004575	Main	true	true	WolfeSatisfied	185.2
11	11	0	-0.818914	2.000000	0.001865	5.203893	0.002384	Main	true	true	WolfeSatisfied	271.3
12	12	0	-0.826757	2.000000	0.002156	7.848156	0.002936	Main	true	true	WolfeSatisfied	192.2
13	13	0	-0.810213	2.000000	0.001933	4.328704	0.003696	Main	true	true	WolfeSatisfied	195.8
14	14	0	-0.846099	2.000000	0.002098	5.778364	0.004074	Main	true	true	WolfeSatisfied	194.1
15	15	1	-0.836139	1.056553	0.001365	6.438051	-0.000396	Main	true	true	WolfeSatisfied	296.9
16	16	0	-0.824905	2.000000	0.001998	10.089101	0.003200	Main	true	true	WolfeSatisfied	207.9
17	17	0	-0.852687	2.000000	0.001789	6.224725	0.002159	Main	true	true	WolfeSatisfied	228.6
18	18	0	-0.856440	2.000000	0.002084	4.989402	0.004233	Main	true	true	WolfeSatisfied	213.3
19	19	0	-0.846863	2.000000	0.001936	4.670531	0.002596	Main	true	true	WolfeSatisfied	214.1
20	20	0	-0.837267	2.000000	0.001727	9.500689	0.002237	Main	true	true	WolfeSatisfied	213.9
21	21	0	-0.839881	2.000000	0.001923	6.588334	0.003685	Main	true	true	WolfeSatisfied	219.5
22	22	1	-0.856458	0.896967	0.001421	7.110901	-0.001587	Main	true	true	WolfeSatisfied	282.2
23	23	0	-0.851411	2.000000	0.001738	9.362564	0.001719	Main	true	true	WolfeSatisfied	193.7
24	24	0	-0.846134	2.000000	0.002063	4.864170	0.002867	Main	true	true	WolfeSatisfied	192.9
25	25	0	-0.839413	2.000000	0.002051	4.540329	0.002864	Main	true	true	WolfeSatisfied	192.8
26	26	0	-0.856833	2.000000	0.002103	8.380851	0.004747	Main	true	true	WolfeSatisfied	182.7
27	27	1	-0.852629	0.886761	0.001617	9.384077	-0.001310	Main	true	true	WolfeSatisfied	292.4
