1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	1	-0.679876	5.000000	0.002556	1.000000	-0.000867	Main	true	true	WolfeSatisfied	794.7
1	1	0	-0.680160	1.000000	0.002598	6.025057	-0.006309	Main	true	true	WolfeSatisfied	338.4
2	2	0	-0.694158	1.000000	0.002680	16.023832	-0.010352	Main	true	true	WolfeSatisfied	286.3
3	3	1	-0.706541	0.310288	0.002647	45.121507	-0.002007	Main	true	true	WolfeSatisfied	489.6
4	4	0	-0.697500	1.000000	0.002424	4.688805	-0.002791	Main	true	true	WolfeSatisfied	300.2
5	5	0	-0.712149	1.000000	0.002589	5.602536	-0.001146	Main	true	true	WolfeSatisfied	300.2
6	6	0	-0.709988	1.000000	0.002479	5.391466	-0.003468	Main	true	true	WolfeSatisfied	308.2
7	7	0	-0.707477	1.000000	0.002343	16.913908	0.001565	Main	true	true	WolfeSatisfied	304.1
8	8	0	-0.723942	1.000000	0.002427	14.642803	0.004206	Main	true	true	WolfeSatisfied	329.3
9	9	0	-0.717396	1.000000	0.002231	7.697947	-0.000394	Main	true	true	WolfeSatisfied	346.7
10	10	0	-0.715634	1.000000	0.002588	10.073853	-0.004199	Main	true	true	WolfeSatisfied	294.3
11	11	0	-0.719014	1.000000	0.002478	6.735846	0.000206	Main	true	true	WolfeSatisfied	306.8
12	12	0	-0.726119	1.000000	0.002633	8.869724	-0.000566	Main	true	true	WolfeSatisfied	309.4
13	13	0	-0.722038	1.000000	0.002548	6.157543	-0.003651	Main	true	true	WolfeSatisfied	326.9
14	14	0	-0.723553	1.000000	0.002652	5.166729	-0.002285	Main	true	true	WolfeSatisfied	288.8
15	15	0	-0.734978	1.000000	0.002569	5.588035	-0.000160	Main	true	true	WolfeSatisfied	306.0
16	16	0	-0.719315	1.000000	0.002514	5.572350	0.000430	Main	true	true	WolfeSatisfied	434.2
17	17	0	-0.732859	1.000000	0.002680	3.640987	-0.000689	Main	true	true	WolfeSatisfied	337.5
18	18	0	-0.725376	1.000000	0.002826	3.073146	0.000087	Main	true	true	WolfeSatisfied	308.3
19	19	0	-0.726370	1.000000	0.002546	2.155404	-0.000789	Main	true	true	WolfeSatisfied	299.4
20	20	0	-0.728963	1.000000	0.002597	2.647215	-0.001290	Main	true	true	WolfeSatisfied	317.5
21	21	0	-0.729330	1.000000	0.002505	3.836401	-0.001010	Main	true	true	WolfeSatisfied	341.4
22	22	0	-0.737069	1.000000	0.002594	3.671420	-0.002170	Main	true	true	WolfeSatisfied	316.0
23	23	0	-0.731366	1.000000	0.002304	5.474216	-0.000242	Main	true	true	WolfeSatisfied	291.5
24	24	0	-0.740041	1.000000	0.002761	9.106871	-0.002504	Main	true	true	WolfeSatisfied	310.6
25	25	0	-0.729586	1.000000	0.002861	4.203199	0.000063	Main	true	true	WolfeSatisfied	294.5
26	26	0	-0.737273	1.000000	0.002572	6.164136	0.000516	Main	true	true	WolfeSatisfied	296.0
27	27	0	-0.741864	1.000000	0.002649	3.062843	-0.001818	Main	true	true	WolfeSatisfied	300.9
28	28	0	-0.752572	1.000000	0.002588	2.992811	-0.001062	Main	true	true	WolfeSatisfied	318.0
29	29	0	-0.748110	1.000000	0.002398	2.185957	-0.000935	Main	true	true	WolfeSatisfied	323.7
30	30	0	-0.745828	1.000000	0.002492	2.793399	-0.001011	Main	true	true	WolfeSatisfied	328.1
31	31	0	-0.740389	1.000000	0.002341	2.485287	-0.000653	Main	true	true	WolfeSatisfied	336.8
32	32	0	-0.747278	1.000000	0.002409	6.415272	-0.000816	Main	true	true	WolfeSatisfied	318.5
33	33	0	-0.741367	1.000000	0.002816	4.281596	-0.001567	Main	true	true	WolfeSatisfied	327.8
34	34	0	-0.754651	1.000000	0.002735	5.861006	-0.001214	Main	true	true	WolfeSatisfied	376.9
35	35	0	-0.751814	1.000000	0.002554	4.918092	0.000094	Main	true	true	WolfeSatisfied	333.4
36	36	0	-0.747603	1.000000	0.002614	3.240578	-0.001060	Main	true	true	WolfeSatisfied	335.9
37	37	0	-0.743501	1.000000	0.002569	3.211235	-0.000208	Main	true	true	WolfeSatisfied	333.6
38	38	0	-0.755183	1.000000	0.002623	4.231394	-0.001388	Main	true	true	WolfeSatisfied	371.6
39	39	0	-0.753790	1.000000	0.002501	5.727895	-0.000994	Main	true	true	WolfeSatisfied	334.5
40	40	0	-0.744104	1.000000	0.002387	6.108526	-0.000869	Main	true	true	WolfeSatisfied	368.4
41	41	0	-0.751999	1.000000	0.002170	3.134720	-0.000098	Main	true	true	WolfeSatisfied	305.4
42	42	0	-0.757968	1.000000	0.002563	6.347761	-0.002771	Main	true	true	WolfeSatisfied	353.1
43	43	0	-0.750565	1.000000	0.002829	5.362753	-0.000632	Main	true	true	WolfeSatisfied	357.0
44	44	0	-0.746252	1.000000	0.002897	8.060135	-0.001155	Main	true	true	WolfeSatisfied	302.2
45	45	0	-0.755271	1.000000	0.002480	6.483497	-0.000483	Main	true	true	WolfeSatisfied	310.1
46	46	0	-0.758852	1.000000	0.002604	4.583181	0.000779	Main	true	true	WolfeSatisfied	332.5
47	47	0	-0.763108	1.000000	0.002520	2.406560	-0.001006	Main	true	true	WolfeSatisfied	316.8
48	48	0	-0.770179	1.000000	0.002518	2.757661	-0.002265	Main	true	true	WolfeSatisfied	313.3
49	49	0	-0.741578	1.000000	0.002443	4.578898	-0.001989	Main	true	true	WolfeSatisfied	331.7
50	50	0	-0.763155	1.000000	0.002589	2.158678	-0.000814	Main	true	true	WolfeSatisfied	339.0
51	51	0	-0.749347	1.000000	0.002475	3.754368	-0.000849	Main	true	true	WolfeSatisfied	336.6
52	52	0	-0.761441	1.000000	0.002672	2.438543	-0.001835	Main	true	true	WolfeSatisfied	307.2
53	53	0	-0.765597	1.000000	0.002522	2.622012	-0.001278	Main	true	true	WolfeSatisfied	294.7
54	54	0	-0.767730	1.000000	0.002268	2.622820	-0.001420	Main	true	true	WolfeSatisfied	324.7
55	55	0	-0.759940	1.000000	0.002532	3.204331	-0.001551	Main	true	true	WolfeSatisfied	291.8
56	56	0	-0.766686	1.000000	0.002439	2.333748	-0.001137	Main	true	true	WolfeSatisfied	301.4
57	57	0	-0.766117	1.000000	0.002453	2.694094	-0.001469	Main	true	true	WolfeSatisfied	289.4
58	58	0	-0.769900	1.000000	0.002603	4.110002	-0.000888	Main	true	true	WolfeSatisfied	303.7
