1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.954055	627.201626	0.008029	487.5
1	-0.225411	623.504937	0.003449	7.9
2	-0.427083	619.865785	0.005104	7.8
3	-0.976775	616.282728	0.006899	7.7
4	-0.616088	612.754375	0.006203	7.7
5	-1.017441	609.279381	0.009919	7.8
6	-0.781749	605.856447	0.010224	7.9
7	-0.437435	602.484317	0.004782	7.7
8	-0.796001	599.161779	0.008351	7.8
9	-0.774169	595.887656	0.009605	8.0
10	-0.729132	592.660813	0.007528	7.7
11	-0.215968	589.480151	0.003351	7.6
12	-0.333237	586.344606	0.005741	7.8
13	-0.464506	583.253145	0.007472	7.7
14	-0.462763	580.204771	0.004572	7.7
15	-0.599033	577.198517	0.008099	7.8
16	-0.828787	574.233444	0.011459	8.0
17	-0.926405	571.308645	0.010959	7.7
18	-0.628985	568.423237	0.008554	7.7
19	-0.879647	565.576365	0.010211	7.9
20	-0.178794	562.767201	0.003766	8.1
21	-0.312211	559.994938	0.002770	7.8
22	-0.829498	557.258797	0.011741	7.8
23	-0.884150	554.558018	0.008167	8.2
24	-0.334686	551.891865	0.004827	8.7
25	-1.020992	549.259621	0.006215	9.3
26	-1.113671	546.660592	0.010676	8.6
27	-1.121673	544.094102	0.009371	9.9
28	-0.226466	541.559494	0.003683	9.0
29	-1.015206	539.056129	0.006293	10.3
30	-0.841587	536.583387	0.005653	9.5
31	-0.623827	534.140663	0.012933	10.1
32	-0.927824	531.727370	0.008768	9.4
33	-0.728166	529.342935	0.011455	9.1
34	-1.059847	526.986802	0.008613	8.2
35	-0.393907	524.658430	0.004331	8.1
36	-0.773662	522.357290	0.006108	7.9
37	-1.130341	520.082868	0.010501	7.7
38	-1.196649	517.834665	0.010816	7.7
39	-0.755496	515.612193	0.010436	8.8
40	-0.387073	513.414976	0.006115	7.7
41	-0.976630	511.242551	0.009869	8.1
42	-1.147574	509.094468	0.007570	8.0
43	-1.017180	506.970285	0.009898	7.8
44	-0.588175	504.869574	0.008457	7.8
45	-1.137659	502.791916	0.008511	7.7
46	-0.888120	500.736903	0.009024	7.7
47	-0.287987	498.704137	0.004017	7.9
48	-1.196936	496.693228	0.010304	8.0
49	-1.145364	494.703798	0.009528	7.8
50	-0.017949	492.735476	0.000496	8.3
51	-1.106995	490.787900	0.008233	7.8
52	-0.941509	488.860718	0.008291	7.9
53	-0.510815	486.953585	0.010288	7.8
54	-0.915006	485.066164	0.012821	7.9
55	-0.578119	483.198126	0.004063	7.8
56	-1.122630	481.349149	0.016178	7.8
57	-0.749939	479.518920	0.007879	7.8
58	-1.156578	477.707132	0.013036	7.7
59	-0.851809	475.913485	0.010263	7.8
60	-0.690242	474.137684	0.006935	7.7
61	-1.081029	472.379445	0.008339	7.9
62	-0.764113	470.638485	0.008596	8.0
63	-1.106150	468.914531	0.008488	7.7
64	-0.729237	467.207315	0.010591	8.0
65	-0.854487	465.516573	0.009029	7.9
66	-0.200732	463.842050	0.003582	10.9
67	-0.667335	462.183494	0.009083	7.3
68	-0.786138	460.540658	0.008285	7.8
69	-0.862913	458.913303	0.008411	9.2
70	-0.741540	457.301192	0.008152	10.7
71	-0.919912	455.704096	0.006856	7.8
72	-0.492687	454.121787	0.006649	7.6
73	-0.837714	452.554045	0.009214	11.6
74	-0.694536	451.000653	0.008101	10.1
75	-0.281695	449.461399	0.002851	11.3
76	-0.890062	447.936075	0.007413	10.8
77	-1.035301	446.424477	0.006278	12.4
78	-0.621589	444.926406	0.006401	7.8
79	-0.399566	443.441666	0.003916	7.8
80	-0.634505	441.970065	0.006279	7.8
81	-1.056525	440.511415	0.008478	7.8
82	-0.721506	439.065533	0.008383	7.8
83	-1.014426	437.632238	0.008699	8.0
84	-0.985329	436.211351	0.008451	7.8
85	-1.060714	434.802701	0.010055	7.7
86	-0.199778	433.406117	0.004132	7.9
87	-0.299814	432.021430	0.003673	8.1
88	-1.118102	430.648479	0.007171	8.1
89	-0.230658	429.287101	0.004732	11.9
90	-0.845516	427.937140	0.009407	7.8
91	-0.795153	426.598440	0.008737	7.7
92	-0.623425	425.270849	0.007999	12.0
93	-1.132446	423.954220	0.009887	8.2
94	-1.220258	422.648404	0.008686	8.0
95	-0.145912	421.353259	0.003810	9.7
96	-0.959648	420.068643	0.009315	8.6
97	-1.084310	418.794419	0.011720	7.7
98	-0.622169	417.530451	0.007669	7.9
99	-1.162555	416.276604	0.007623	7.9
100	-0.070680	415.032748	0.002671	10.0
101	-0.759010	413.798754	0.007622	9.9
102	-0.362640	412.574495	0.004018	8.2
103	-0.690667	411.359849	0.008295	8.9
104	-1.018479	410.154691	0.006906	10.2
105	-0.767929	408.958904	0.008380	7.8
106	-0.847636	407.772368	0.007443	8.0
107	-0.890722	406.594968	0.008317	12.6
108	-1.005161	405.426590	0.008874	7.9
109	-0.891368	404.267122	0.007269	7.8
110	-0.252109	403.116456	0.002854	7.9
111	-0.318969	401.974481	0.004298	10.2
112	-1.150278	400.841093	0.007665	9.5
113	-1.117642	399.716187	0.009927	7.8
114	-0.636280	398.599660	0.005674	10.2
115	-0.734324	397.491411	0.007241	9.6
116	-0.249631	396.391342	0.005362	7.9
117	-0.807769	395.299353	0.006658	8.8
118	-0.782899	394.215350	0.008426	11.3
119	-0.889145	393.139238	0.009084	7.8
