1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.631515	21.000000	0.001401	1.000000	-0.001128	Main	true	true	WolfeSatisfied	693.6
1	1	1	-0.649769	0.503392	0.001303	65.525119	0.001421	Main	true	true	WolfeSatisfied	356.9
2	2	0	-0.669788	1.000000	0.001203	19.794854	-0.010219	Main	true	true	WolfeSatisfied	240.6
3	3	0	-0.679579	1.000000	0.001114	19.638172	-0.010493	Main	true	true	WolfeSatisfied	237.4
4	4	0	-0.686617	1.000000	0.001174	32.262182	-0.007960	Main	true	true	WolfeSatisfied	247.8
5	5	0	-0.695941	1.000000	0.001237	26.706533	-0.000854	Main	true	true	WolfeSatisfied	238.7
6	6	0	-0.703397	1.000000	0.001163	19.962548	-0.008854	Main	true	true	WolfeSatisfied	260.8
7	7	0	-0.694974	1.000000	0.001125	23.857905	-0.009396	Main	true	true	WolfeSatisfied	243.7
8	8	0	-0.711547	1.000000	0.000959	19.842858	-0.007413	Main	true	true	WolfeSatisfied	237.8
9	9	0	-0.707848	1.000000	0.001042	29.017865	-0.005229	Main	true	true	WolfeSatisfied	236.0
10	10	0	-0.727361	1.000000	0.001008	16.254351	-0.008407	Main	true	true	WolfeSatisfied	242.1
11	11	0	-0.717469	1.000000	0.001002	22.703756	-0.008590	Main	true	true	WolfeSatisfied	242.9
12	12	0	-0.726921	1.000000	0.000988	14.733260	-0.007021	Main	true	true	WolfeSatisfied	234.4
13	13	0	-0.729044	1.000000	0.001009	27.630582	-0.004597	Main	true	true	WolfeSatisfied	241.8
14	14	0	-0.732129	1.000000	0.000969	17.673104	-0.005384	Main	true	true	WolfeSatisfied	245.1
15	15	0	-0.729863	1.000000	0.000895	16.293998	-0.005540	Main	true	true	WolfeSatisfied	245.0
16	16	0	-0.731620	1.000000	0.000934	21.865328	-0.004878	Main	true	true	WolfeSatisfied	239.6
17	17	0	-0.739112	1.000000	0.000965	14.425949	-0.003648	Main	true	true	WolfeSatisfied	307.5
18	18	0	-0.730851	1.000000	0.000947	10.465940	-0.005894	Main	true	true	WolfeSatisfied	245.9
19	19	0	-0.746331	1.000000	0.000957	14.092508	-0.005943	Main	true	true	WolfeSatisfied	242.5
20	20	0	-0.741347	1.000000	0.000951	14.010815	-0.005597	Main	true	true	WolfeSatisfied	239.3
21	21	0	-0.730031	1.000000	0.000918	14.139846	-0.005288	Main	true	true	WolfeSatisfied	246.4
22	22	0	-0.747877	1.000000	0.000989	12.217548	-0.004245	Main	true	true	WolfeSatisfied	242.0
23	23	0	-0.735705	1.000000	0.000944	9.234699	-0.005939	Main	true	true	WolfeSatisfied	256.5
24	24	0	-0.744606	1.000000	0.000886	12.502416	-0.005081	Main	true	true	WolfeSatisfied	240.9
25	25	0	-0.749542	1.000000	0.000853	14.968630	-0.005508	Main	true	true	WolfeSatisfied	238.5
26	26	0	-0.749013	1.000000	0.000951	14.866141	-0.001820	Main	true	true	WolfeSatisfied	244.8
27	27	0	-0.752109	1.000000	0.000943	16.773233	-0.006391	Main	true	true	WolfeSatisfied	252.8
28	28	0	-0.750346	1.000000	0.000966	22.826648	-0.002766	Main	true	true	WolfeSatisfied	243.3
29	29	0	-0.747152	1.000000	0.000975	14.616169	-0.001824	Main	true	true	WolfeSatisfied	240.5
30	30	0	-0.752589	1.000000	0.000888	12.423220	-0.003833	Main	true	true	WolfeSatisfied	245.5
31	31	0	-0.740668	1.000000	0.000939	17.755919	-0.004439	Main	true	true	WolfeSatisfied	240.0
32	32	0	-0.745734	1.000000	0.000887	13.300217	-0.005640	Main	true	true	WolfeSatisfied	267.9
33	33	0	-0.752752	1.000000	0.000920	11.100318	-0.005271	Main	true	true	WolfeSatisfied	252.0
34	34	0	-0.750386	1.000000	0.000889	13.646438	-0.004478	Main	true	true	WolfeSatisfied	250.1
35	35	0	-0.754296	1.000000	0.000938	14.383074	-0.004412	Main	true	true	WolfeSatisfied	240.4
36	36	0	-0.746469	1.000000	0.000931	19.462164	-0.004193	Main	true	true	WolfeSatisfied	237.3
37	37	0	-0.750648	1.000000	0.000935	12.039085	-0.004575	Main	true	true	WolfeSatisfied	239.3
38	38	0	-0.754031	1.000000	0.000961	12.276364	-0.005897	Main	true	true	WolfeSatisfied	244.7
39	39	0	-0.768246	1.000000	0.000920	13.242014	-0.003718	Main	true	true	WolfeSatisfied	249.4
40	40	0	-0.761171	1.000000	0.000885	12.093710	-0.004403	Main	true	true	WolfeSatisfied	239.5
41	41	0	-0.757822	1.000000	0.000947	12.729912	-0.003401	Main	true	true	WolfeSatisfied	251.4
42	42	0	-0.759787	1.000000	0.000969	9.531221	-0.004646	Main	true	true	WolfeSatisfied	239.9
43	43	0	-0.759430	1.000000	0.000868	10.023705	-0.004119	Main	true	true	WolfeSatisfied	238.2
