1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.247291	627.201626	0.021305	470.3
1	-0.290817	623.504937	0.013314	8.2
2	-1.049219	619.865785	0.008427	8.1
3	-0.554123	616.282728	0.010940	8.4
4	-0.469129	612.754375	0.003266	11.5
5	-1.398223	609.279381	0.027017	8.1
6	-1.016393	605.856447	0.013019	8.6
7	-1.157316	602.484317	0.031582	8.6
8	-1.380545	599.161779	0.017208	11.6
9	-0.001240	595.887656	0.000143	8.9
10	-0.723783	592.660813	0.013940	9.8
11	-1.485822	589.480151	0.018462	8.0
12	-0.804848	586.344606	0.013293	8.7
13	-0.855727	583.253145	0.010389	11.5
14	-1.044702	580.204771	0.017528	8.1
15	-0.585253	577.198517	0.006192	8.2
16	-0.380253	574.233444	0.006946	8.6
17	-0.938276	571.308645	0.018699	10.9
18	-0.655126	568.423237	0.008478	7.0
19	-1.343169	565.576365	0.013606	8.8
20	-0.689107	562.767201	0.006784	8.8
21	-1.374870	559.994938	0.015554	8.1
22	-0.492869	557.258797	0.012574	9.7
23	-0.812661	554.558018	0.015486	9.2
24	-1.094529	551.891865	0.017154	8.3
25	-0.620501	549.259621	0.013143	8.0
26	-0.584562	546.660592	0.011716	8.3
27	-0.950552	544.094102	0.019854	11.3
28	-1.172451	541.559494	0.008353	8.8
29	-0.751155	539.056129	0.005816	8.1
30	-1.105678	536.583387	0.027174	8.2
31	-0.745241	534.140663	0.012434	10.8
32	-1.425537	531.727370	0.010161	9.5
33	-1.464400	529.342935	0.020629	11.5
34	-0.744113	526.986802	0.010900	15.9
35	-1.349155	524.658430	0.016370	14.0
36	-0.845264	522.357290	0.007522	8.2
37	-0.796170	520.082868	0.012716	9.2
38	-1.164608	517.834665	0.014765	12.6
39	-0.292023	515.612193	0.005402	9.6
40	-1.427540	513.414976	0.017478	7.5
41	-0.836604	511.242551	0.012551	8.8
42	-1.443678	509.094468	0.020681	9.9
43	-1.127422	506.970285	0.009027	12.6
44	-1.024712	504.869574	0.011112	8.8
45	-1.169105	502.791916	0.018241	9.1
46	-1.027191	500.736903	0.010337	11.0
47	-1.469361	498.704137	0.016052	9.7
48	-0.699011	496.693228	0.005511	8.0
49	-1.080744	494.703798	0.011076	8.4
50	-1.354010	492.735476	0.015170	16.1
51	-0.935213	490.787900	0.020243	13.7
52	-1.454994	488.860718	0.017359	18.0
53	-1.466250	486.953585	0.011418	17.3
54	-1.419057	485.066164	0.018205	8.1
55	-0.691837	483.198126	0.012706	8.7
56	-1.461964	481.349149	0.014394	8.6
57	-0.858232	479.518920	0.010703	8.9
58	-1.072657	477.707132	0.017319	12.1
59	-1.198189	475.913485	0.019618	9.3
60	-0.659225	474.137684	0.008793	6.6
61	-1.537777	472.379445	0.017192	8.3
62	-0.884543	470.638485	0.009539	11.8
63	-0.923856	468.914531	0.014358	10.5
64	-1.451177	467.207315	0.017922	8.7
65	-0.623308	465.516573	0.017028	8.1
66	-0.279051	463.842050	0.002049	9.1
67	-0.602410	462.183494	0.008790	10.7
68	-1.297270	460.540658	0.020415	8.5
69	-1.005051	458.913303	0.008281	8.1
70	-1.500460	457.301192	0.010184	8.4
71	-1.118691	455.704096	0.023112	9.9
72	-0.055768	454.121787	0.001232	15.9
73	-0.399105	452.554045	0.006100	7.6
74	-0.437089	451.000653	0.006217	8.0
75	-1.033707	449.461399	0.020543	11.4
76	-0.179697	447.936075	0.001691	9.4
77	-1.095368	446.424477	0.018841	8.7
78	-1.163126	444.926406	0.021343	8.3
79	-1.547483	443.441666	0.009269	17.2
80	-0.581331	441.970065	0.009635	18.8
81	-1.041008	440.511415	0.020470	9.3
82	-1.305497	439.065533	0.013362	9.9
83	-1.392427	437.632238	0.020215	9.2
84	-1.562088	436.211351	0.024444	9.6
85	-1.441026	434.802701	0.027317	8.7
86	-1.337064	433.406117	0.014359	14.7
87	-0.642823	432.021430	0.012878	8.7
88	-1.231998	430.648479	0.015868	9.4
89	-0.371146	429.287101	0.006976	8.7
90	-0.656600	427.937140	0.007134	8.2
91	-1.437356	426.598440	0.021166	11.9
92	-0.220752	425.270849	0.003635	8.6
93	-1.512272	423.954220	0.014261	11.2
94	-1.042218	422.648404	0.013288	13.7
95	-1.351821	421.353259	0.012979	13.9
96	-1.517958	420.068643	0.028887	12.6
97	-0.920713	418.794419	0.010007	16.2
98	-1.069422	417.530451	0.016392	11.3
99	-0.439650	416.276604	0.001775	9.0
100	-1.492317	415.032748	0.017051	8.8
101	-1.316804	413.798754	0.024209	9.1
102	-1.391562	412.574495	0.012566	8.6
103	-0.142451	411.359849	0.002042	8.9
104	-0.759327	410.154691	0.011235	8.5
105	-1.508669	408.958904	0.020375	9.9
106	-0.541751	407.772368	0.010365	11.5
107	-0.501575	406.594968	0.007207	8.3
108	-0.257685	405.426590	0.005816	8.6
109	-0.453401	404.267122	0.008085	9.9
110	-0.381908	403.116456	0.004026	11.2
111	-1.239187	401.974481	0.018375	9.5
112	-1.243612	400.841093	0.017307	8.2
113	-0.495736	399.716187	0.009168	8.5
114	-1.475955	398.599660	0.010655	10.4
115	-1.498376	397.491411	0.009607	10.0
116	-1.260035	396.391342	0.012561	8.1
117	-1.134520	395.299353	0.016671	8.4
118	-1.510687	394.215350	0.014096	9.1
119	-0.746084	393.139238	0.009056	9.5
120	-0.168690	392.070924	0.002711	9.5
121	-1.144246	391.010316	0.011691	7.9
122	-0.402118	389.957325	0.010666	9.3
123	-0.562517	388.911862	0.006670	9.7
124	-1.281827	387.873839	0.005741	9.5
125	-0.897813	386.843173	0.016239	8.4
126	-0.672411	385.819777	0.006834	7.3
127	-1.384015	384.803569	0.014765	11.4
128	-1.137520	383.794468	0.013035	8.9
129	-0.271134	382.792393	0.003899	9.5
130	-0.160961	381.797264	0.002630	8.4
131	-0.287613	380.809005	0.005333	8.6
132	-0.707313	379.827537	0.016208	9.7
133	-0.457814	378.852786	0.006479	9.5
134	-1.546999	377.884678	0.020193	9.7
135	-0.657810	376.923138	0.007578	7.9
136	-0.089108	375.968095	0.001062	11.3
137	-0.927815	375.019479	0.013034	11.1
138	-0.616921	374.077218	0.008969	7.9
139	-1.576445	373.141244	0.021676	9.3
140	-1.014391	372.211489	0.015116	9.7
141	-0.407914	371.287887	0.004064	10.5
142	-0.623555	370.370370	0.006781	8.7
143	-0.996172	369.458876	0.008184	9.4
144	-1.504050	368.553338	0.013845	9.9
145	-0.604690	367.653696	0.011038	9.6
146	-1.149398	366.759885	0.010483	8.6
147	-0.335968	365.871846	0.004922	13.0
148	-1.335397	364.989518	0.009039	14.4
149	-0.650252	364.112841	0.012684	14.5
150	-1.077198	363.241757	0.017624	13.4
151	-1.042626	362.376208	0.009819	16.9
152	-1.254328	361.516137	0.010621	8.3
153	-1.407145	360.661488	0.020813	8.7
154	-0.668060	359.812206	0.008536	8.8
155	-1.421760	358.968236	0.010685	7.1
156	-0.910558	358.129524	0.007795	10.1
157	-0.563792	357.296018	0.012220	9.7
158	-1.538219	356.467665	0.022564	8.9
159	-1.451666	355.644414	0.020601	8.6
160	-1.463687	354.826213	0.012208	7.7
161	-1.579348	354.013012	0.016342	10.6
162	-0.672252	353.204763	0.006470	9.0
163	-0.301734	352.401415	0.004467	8.0
164	-1.369908	351.602922	0.019803	8.2
165	-1.115966	350.809235	0.024356	9.9
166	-1.375509	350.020308	0.026014	9.3
167	-1.076309	349.236095	0.020855	7.0
168	-0.252506	348.456550	0.003649	8.5
