1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.935818	627.201626	0.009188	503.5
1	-0.241000	623.504937	0.002793	8.6
2	-0.417218	619.865785	0.003892	8.6
3	-1.035506	616.282728	0.005787	8.3
4	-0.588605	612.754375	0.005115	10.5
5	-1.018468	609.279381	0.008862	7.9
6	-0.934315	605.856447	0.009068	8.9
7	-0.458107	602.484317	0.006724	10.0
8	-0.752270	599.161779	0.005413	10.2
9	-0.809268	595.887656	0.008973	9.2
10	-0.775940	592.660813	0.009275	10.3
11	-0.214255	589.480151	0.002202	10.1
12	-0.309523	586.344606	0.004693	9.5
13	-0.455253	583.253145	0.007052	11.6
14	-0.432215	580.204771	0.003870	8.9
15	-0.670522	577.198517	0.008454	11.1
16	-0.718158	574.233444	0.007739	8.7
17	-0.995855	571.308645	0.013689	8.6
18	-0.517294	568.423237	0.005912	8.3
19	-0.928911	565.576365	0.009193	8.5
20	-0.191617	562.767201	0.003800	12.1
21	-0.305354	559.994938	0.004368	9.4
22	-0.871150	557.258797	0.011533	8.8
23	-0.906092	554.558018	0.007922	9.6
24	-0.330493	551.891865	0.003102	11.1
25	-1.067860	549.259621	0.009969	9.2
26	-1.198272	546.660592	0.009655	8.6
27	-1.171451	544.094102	0.008375	9.0
28	-0.256726	541.559494	0.003424	12.3
29	-1.024799	539.056129	0.007080	8.6
30	-0.743772	536.583387	0.005795	8.0
31	-0.687416	534.140663	0.008690	8.6
32	-1.086547	531.727370	0.012163	10.2
33	-0.813168	529.342935	0.011378	8.8
34	-1.109766	526.986802	0.007900	8.4
35	-0.354338	524.658430	0.004154	8.1
36	-0.756321	522.357290	0.008637	14.9
37	-1.058986	520.082868	0.007501	16.2
38	-1.065659	517.834665	0.007142	10.5
39	-0.803697	515.612193	0.009976	11.0
40	-0.377289	513.414976	0.004336	8.9
41	-0.959120	511.242551	0.008739	9.1
42	-1.186622	509.094468	0.008416	8.8
43	-1.091471	506.970285	0.009684	9.7
44	-0.626322	504.869574	0.007028	10.5
45	-1.122636	502.791916	0.009168	8.8
46	-0.985379	500.736903	0.006877	8.5
47	-0.280332	498.704137	0.004892	8.6
48	-1.162793	496.693228	0.011484	9.7
49	-1.206618	494.703798	0.012837	9.7
50	-0.033278	492.735476	0.000808	8.7
51	-1.221384	490.787900	0.007623	8.4
