1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.604306	42.000000	0.002595	1.000000	-0.001306	Main	true	true	WolfeSatisfied	442.6
1	1	1	-0.625274	0.387384	0.003114	85.299817	0.109048	Main	true	true	WolfeSatisfied	234.8
2	2	0	-0.627507	2.000000	0.002556	16.348781	0.024708	Main	true	true	WolfeSatisfied	174.6
3	3	0	-0.665280	2.000000	0.002421	11.963977	0.014594	Main	true	true	WolfeSatisfied	152.7
4	4	0	-0.667994	2.000000	0.002104	9.086797	0.006946	Main	true	true	WolfeSatisfied	156.8
5	5	0	-0.695824	2.000000	0.001803	9.326249	0.003246	Main	true	true	WolfeSatisfied	231.1
6	6	0	-0.689764	2.000000	0.002767	15.129949	0.011913	Main	true	true	WolfeSatisfied	163.5
7	7	0	-0.694358	2.000000	0.002510	9.730087	0.016980	Main	true	true	WolfeSatisfied	154.9
8	8	0	-0.703097	2.000000	0.001851	8.021623	0.007389	Main	true	true	WolfeSatisfied	184.5
9	9	0	-0.715331	2.000000	0.001810	9.716589	0.004489	Main	true	true	WolfeSatisfied	154.2
10	10	0	-0.712361	2.000000	0.002108	9.772068	0.005996	Main	true	true	WolfeSatisfied	162.1
11	11	0	-0.729010	2.000000	0.001753	7.113781	0.005064	Main	true	true	WolfeSatisfied	181.9
12	12	0	-0.725276	2.000000	0.001508	10.338019	0.003645	Main	true	true	WolfeSatisfied	164.8
13	13	0	-0.715470	2.000000	0.001821	7.848524	0.005688	Main	true	true	WolfeSatisfied	158.2
14	14	0	-0.744916	2.000000	0.002195	6.500781	0.009331	Main	true	true	WolfeSatisfied	172.8
15	15	0	-0.728499	2.000000	0.001657	9.005496	0.007077	Main	true	true	WolfeSatisfied	159.3
16	16	0	-0.730647	2.000000	0.001981	8.377110	0.008547	Main	true	true	WolfeSatisfied	157.7
17	17	1	-0.753990	1.014883	0.000829	13.380714	0.000033	Main	true	true	WolfeSatisfied	287.5
