1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.702658	21.000000	0.001684	1.000000	-0.001265	Main	true	true	WolfeSatisfied	809.2
1	1	1	-0.711453	0.423223	0.001508	45.614800	-0.005191	Main	true	true	WolfeSatisfied	404.4
2	2	0	-0.712923	1.000000	0.001323	13.834000	-0.008532	Main	true	true	WolfeSatisfied	320.0
3	3	0	-0.715885	1.000000	0.001311	16.749616	-0.002967	Main	true	true	WolfeSatisfied	253.6
4	4	0	-0.730891	1.000000	0.001197	10.659663	-0.006165	Main	true	true	WolfeSatisfied	268.9
5	5	0	-0.736692	1.000000	0.001401	15.844057	-0.005512	Main	true	true	WolfeSatisfied	241.9
6	6	0	-0.737189	1.000000	0.001369	19.622298	-0.004033	Main	true	true	WolfeSatisfied	264.0
7	7	0	-0.747902	1.000000	0.001366	16.496777	-0.006287	Main	true	true	WolfeSatisfied	253.6
8	8	0	-0.748988	1.000000	0.001413	14.382307	-0.004997	Main	true	true	WolfeSatisfied	273.0
9	9	0	-0.749858	1.000000	0.001312	19.050291	-0.004410	Main	true	true	WolfeSatisfied	259.7
10	10	0	-0.752189	1.000000	0.001167	13.334261	-0.004426	Main	true	true	WolfeSatisfied	290.6
11	11	0	-0.754853	1.000000	0.001316	17.409459	-0.003884	Main	true	true	WolfeSatisfied	247.5
12	12	0	-0.760325	1.000000	0.001266	10.711323	-0.006056	Main	true	true	WolfeSatisfied	279.1
13	13	0	-0.768807	1.000000	0.001211	13.628978	-0.005768	Main	true	true	WolfeSatisfied	249.7
14	14	0	-0.773431	1.000000	0.001239	18.721238	-0.004168	Main	true	true	WolfeSatisfied	309.9
15	15	0	-0.777748	1.000000	0.001176	12.428786	-0.004634	Main	true	true	WolfeSatisfied	269.6
16	16	0	-0.776122	1.000000	0.001232	13.307272	-0.003427	Main	true	true	WolfeSatisfied	275.1
17	17	0	-0.770353	1.000000	0.001125	11.195926	-0.004399	Main	true	true	WolfeSatisfied	254.4
18	18	0	-0.774934	1.000000	0.001284	15.649431	-0.003844	Main	true	true	WolfeSatisfied	285.6
19	19	0	-0.783769	1.000000	0.001191	13.631411	-0.004337	Main	true	true	WolfeSatisfied	247.4
20	20	0	-0.786330	1.000000	0.001234	15.543898	-0.004500	Main	true	true	WolfeSatisfied	274.6
21	21	0	-0.782013	1.000000	0.001185	9.802357	-0.002803	Main	true	true	WolfeSatisfied	250.6
22	22	0	-0.789793	1.000000	0.001364	13.263319	-0.002803	Main	true	true	WolfeSatisfied	341.1
23	23	0	-0.789027	1.000000	0.001269	15.001434	-0.003724	Main	true	true	WolfeSatisfied	249.1
24	24	0	-0.786031	1.000000	0.001201	12.618779	-0.002106	Main	true	true	WolfeSatisfied	274.8
25	25	0	-0.794171	1.000000	0.001142	11.711217	-0.003877	Main	true	true	WolfeSatisfied	254.2
26	26	0	-0.776425	1.000000	0.001224	10.138698	-0.001969	Main	true	true	WolfeSatisfied	284.1
27	27	0	-0.794714	1.000000	0.001323	9.322453	-0.001980	Main	true	true	WolfeSatisfied	304.7
28	28	0	-0.791837	1.000000	0.001248	11.746732	-0.001883	Main	true	true	WolfeSatisfied	278.5
29	29	0	-0.801208	1.000000	0.001145	10.003118	-0.004439	Main	true	true	WolfeSatisfied	274.8
30	30	0	-0.793316	1.000000	0.001147	9.482627	-0.003613	Main	true	true	WolfeSatisfied	258.8
31	31	0	-0.792227	1.000000	0.001239	31.679936	-0.001304	Main	true	true	WolfeSatisfied	258.0
32	32	0	-0.799402	1.000000	0.001245	14.416276	-0.003193	Main	true	true	WolfeSatisfied	272.0
33	33	0	-0.802829	1.000000	0.001261	8.598297	-0.002720	Main	true	true	WolfeSatisfied	253.3
