1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.019836	627.201626	0.010460	475.7
1	-1.193084	623.504937	0.009315	8.4
2	-0.806468	619.865785	0.010882	7.5
3	-1.243675	616.282728	0.014195	7.5
4	-0.235058	612.754375	0.002120	7.5
5	-1.297553	609.279381	0.015533	7.9
6	-0.947700	605.856447	0.014455	7.6
7	-0.015927	602.484317	0.000203	7.7
8	-0.647761	599.161779	0.010615	7.5
9	-0.665851	595.887656	0.010034	7.4
10	-0.696079	592.660813	0.004980	7.8
11	-0.785424	589.480151	0.012492	7.6
12	-0.810612	586.344606	0.011139	7.6
13	-0.885095	583.253145	0.015600	7.6
14	-1.089451	580.204771	0.016110	7.4
15	-1.222886	577.198517	0.010704	7.5
16	-1.060767	574.233444	0.011859	7.5
17	-1.241739	571.308645	0.015632	7.5
18	-1.172258	568.423237	0.013808	7.5
19	-0.730560	565.576365	0.010830	7.5
20	-0.009118	562.767201	0.000061	7.6
21	-0.316745	559.994938	0.005266	7.6
22	-0.561064	557.258797	0.011108	7.5
23	-1.049228	554.558018	0.017901	7.8
24	-1.273239	551.891865	0.009838	7.5
25	-0.953543	549.259621	0.016454	7.5
26	-1.278627	546.660592	0.016910	7.7
27	-0.987490	544.094102	0.011553	7.8
28	-0.910889	541.559494	0.017833	7.5
29	-1.328605	539.056129	0.018778	7.5
30	-1.033251	536.583387	0.011439	7.5
31	-0.222684	534.140663	0.004158	7.6
32	-0.187892	531.727370	0.005345	7.6
33	-0.797117	529.342935	0.007538	7.6
34	-1.214013	526.986802	0.021802	7.5
35	-1.017479	524.658430	0.012383	7.6
36	-0.461414	522.357290	0.004262	6.8
37	-0.283318	520.082868	0.002895	7.3
38	-1.110914	517.834665	0.011976	8.4
39	-1.008971	515.612193	0.017474	7.6
40	-0.691588	513.414976	0.014737	7.5
41	-0.653142	511.242551	0.011127	7.6
42	-1.291406	509.094468	0.012919	7.6
43	-1.173765	506.970285	0.020010	7.8
44	-0.763916	504.869574	0.009134	7.9
45	-0.645749	502.791916	0.007994	8.0
46	-0.460666	500.736903	0.003629	7.9
47	-1.121525	498.704137	0.020386	8.0
48	-1.088139	496.693228	0.018099	7.7
49	-0.521405	494.703798	0.006216	8.2
50	-0.664247	492.735476	0.006718	8.6
51	-0.044077	490.787900	0.001022	8.0
52	-0.798320	488.860718	0.008250	8.0
53	-1.232589	486.953585	0.011998	7.7
54	-1.150448	485.066164	0.021383	7.6
55	-0.958276	483.198126	0.013713	7.7
56	-1.032643	481.349149	0.013570	8.2
57	-0.678689	479.518920	0.009060	7.6
58	-0.989544	477.707132	0.008870	7.6
59	-1.107436	475.913485	0.012497	7.8
60	-0.644618	474.137684	0.009444	7.5
61	-1.059003	472.379445	0.010902	7.5
62	-0.016074	470.638485	0.001226	7.5
63	-0.078156	468.914531	0.002031	7.6
64	-0.499514	467.207315	0.007130	7.6
