1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.516661	0.000000	5.414984	0.021889	1039.4
1	-0.552249	0.000000	5.414984	0.022313	4.2
2	-0.546720	0.000000	5.414984	0.022169	4.0
3	-0.558027	0.766971	5.224184	0.021941	4.3
4	-0.542711	0.000000	5.414984	0.015054	3.9
5	-0.533970	0.831716	5.208691	0.015035	4.3
6	-0.530560	0.000000	5.414984	0.013354	3.8
7	-0.545477	0.967227	5.176559	0.012723	4.1
8	-0.543760	1.966265	4.951378	0.021753	6.9
9	-0.535122	2.964549	4.745120	0.020435	3.9
10	-0.516752	2.027287	4.938257	0.016404	5.9
11	-0.561691	2.015431	4.940801	0.017825	3.9
12	-0.526506	2.985648	4.740946	0.022711	4.0
13	-0.544536	3.906108	4.565734	0.014946	4.2
14	-0.530583	2.968856	4.744267	0.027206	3.9
15	-0.521396	3.720238	4.600063	0.013569	3.9
16	-0.527226	2.913615	4.755226	0.016338	8.1
17	-0.575594	3.913399	4.564397	0.014979	4.2
18	-0.524794	2.976167	4.742821	0.020223	5.2
19	-0.525729	3.976164	4.552927	0.017283	4.8
20	-0.491150	3.038902	4.730443	0.027876	4.3
21	-0.560652	2.101645	4.922362	0.018649	5.4
22	-0.549507	1.589204	5.034027	0.017100	5.5
23	-0.532664	2.588902	4.820685	0.017717	9.6
24	-0.523662	2.012811	4.941363	0.013722	5.2
25	-0.540566	3.012807	4.735584	0.017885	4.5
26	-0.519324	2.180388	4.905641	0.019739	4.5
27	-0.524311	3.179749	4.702888	0.014281	4.2
28	-0.542458	2.242504	4.892530	0.023659	4.3
29	-0.535796	2.760779	4.785813	0.016094	4.0
30	-0.497608	1.823518	4.982346	0.012083	4.5
31	-0.558400	2.820112	4.773893	0.021729	5.1
32	-0.498029	3.820062	4.581562	0.012783	4.5
33	-0.554552	4.820013	4.404128	0.019324	4.0
34	-0.510011	3.882810	4.570009	0.018425	4.4
35	-0.545705	4.882771	4.393450	0.015561	4.1
36	-0.559076	5.882660	4.230037	0.018163	3.8
37	-0.515990	4.983027	4.376498	0.014831	5.0
38	-0.521747	4.464135	4.465679	0.012870	4.0
39	-0.554392	5.463573	4.297026	0.016590	4.3
40	-0.551019	6.462334	4.140750	0.016889	6.3
41	-0.524078	5.525072	4.287063	0.020486	4.0
42	-0.585200	6.523926	4.131484	0.021489	4.5
43	-0.517958	7.523800	3.986659	0.019548	4.1
44	-0.515617	8.523767	3.851631	0.023750	4.3
45	-0.529994	9.523767	3.725446	0.031741	4.0
46	-0.538332	10.523767	3.607267	0.020182	4.6
47	-0.531184	9.768477	3.695817	0.017859	4.0
48	-0.526751	8.887431	3.804765	0.018718	6.6
49	-0.545171	9.887068	3.681627	0.014610	5.5
50	-0.525150	10.850288	3.570287	0.021138	4.2
51	-0.569856	11.849948	3.461639	0.015799	5.3
52	-0.579870	12.848903	3.359478	0.030627	4.2
53	-0.544412	13.680304	3.278941	0.023870	4.0
54	-0.556642	14.680303	3.187043	0.019760	4.2
55	-0.510609	13.897315	3.258550	0.017070	4.3
56	-0.534082	14.774464	3.178654	0.015595	5.3
57	-0.515971	14.120135	3.237876	0.021406	4.7
58	-0.538599	13.182888	3.326654	0.017641	4.0
59	-0.533640	12.245732	3.420429	0.025668	4.2
60	-0.538942	13.160323	3.328852	0.013515	4.0
61	-0.528680	12.223062	3.422763	0.017971	4.3
62	-0.533649	13.217725	3.323268	0.023870	3.9
63	-0.540228	12.280464	3.416859	0.017870	4.3
64	-0.523111	13.280352	3.317196	0.027669	4.0
65	-0.531979	14.250924	3.225863	0.025606	6.1
66	-0.519984	13.585143	3.287963	0.022532	4.7
67	-0.508095	14.583655	3.195699	0.018329	4.1
68	-0.570604	15.583655	3.108346	0.016451	4.4
69	-0.553856	14.681849	3.186905	0.022743	4.1
70	-0.531331	13.780342	3.269509	0.030763	4.2
71	-0.530122	14.779002	3.178251	0.016297	4.0
72	-0.521891	15.066077	3.152953	0.019588	4.1
73	-0.540240	14.128816	3.237076	0.009504	4.4
74	-0.500504	13.191558	3.325811	0.023183	6.1
75	-0.528370	12.254521	3.419525	0.025952	4.5
76	-0.561792	11.348348	3.515316	0.014734	7.0
77	-0.541675	12.348262	3.409913	0.019573	3.9
78	-0.547484	11.411000	3.508520	0.019274	4.7
79	-0.537130	11.633129	3.484638	0.015467	5.5
80	-0.553761	10.695876	3.587680	0.011240	4.4
81	-0.503865	11.479461	3.501125	0.014391	5.4
82	-0.526531	12.448905	3.399653	0.014917	4.3
83	-0.537396	11.663667	3.481381	0.019735	4.4
84	-0.560020	12.655363	3.378797	0.011581	4.4
85	-0.520284	13.650162	3.281793	0.019342	4.0
86	-0.576709	14.644675	3.190228	0.022753	4.3
87	-0.527010	13.707416	3.276379	0.015225	4.5
88	-0.556098	12.792005	3.365135	0.018567	4.4
89	-0.536649	11.887298	3.457707	0.011196	4.2
90	-0.562100	12.830205	3.361335	0.022508	6.0
91	-0.525257	11.893528	3.457053	0.016207	4.6
92	-0.544997	10.956712	3.558397	0.019321	4.0
93	-0.535454	10.062136	3.660877	0.016710	4.4
94	-0.511194	9.476477	3.731227	0.015070	3.9
95	-0.531971	10.476317	3.612705	0.012756	4.7
96	-0.515409	9.567672	3.720095	0.018759	3.9
97	-0.535848	8.644943	3.835887	0.030858	4.0
98	-0.552866	7.707681	3.961123	0.020485	5.8
99	-0.505511	6.776222	4.093957	0.016284	5.0
100	-0.545012	7.776218	3.951689	0.021954	5.0
101	-0.555136	8.776109	3.818990	0.019576	4.1
102	-0.545456	9.775973	3.694917	0.017286	4.0
103	-0.544321	8.932629	3.799020	0.012755	4.2
104	-0.524209	7.997201	3.921574	0.019325	3.9
105	-0.558881	7.061050	4.052402	0.019507	4.3
106	-0.548357	7.201436	4.032229	0.023734	3.9
107	-0.525319	6.264175	4.170845	0.021732	5.8
108	-0.523563	6.922925	4.072448	0.019679	5.8
109	-0.562742	7.922925	3.931644	0.013549	4.3
110	-0.554441	6.992253	4.062362	0.028950	4.2
111	-0.532673	6.819695	4.087559	0.016096	5.4
112	-0.535059	7.819695	3.945727	0.025951	4.3
113	-0.568874	8.140816	3.902247	0.011332	3.8
114	-0.541223	9.137905	3.773144	0.023503	5.4
115	-0.531629	8.934751	3.798751	0.016016	7.2
116	-0.528486	9.934638	3.675965	0.011652	4.4
117	-0.518833	10.013525	3.666615	0.014274	4.1
118	-0.530726	10.991716	3.554503	0.022088	4.6
119	-0.528206	10.640340	3.593977	0.016512	3.9
120	-0.549582	9.703084	3.703688	0.013227	5.5
121	-0.537069	8.854515	3.808960	0.011179	4.0
122	-0.521855	7.932505	3.930343	0.012188	4.2
123	-0.545286	8.749349	3.822425	0.023314	7.3
124	-0.553873	9.749347	3.698116	0.010477	4.6
125	-0.528695	8.813370	3.814217	0.020400	4.0
126	-0.515129	9.716264	3.702099	0.012378	4.2
127	-0.543959	9.918781	3.677851	0.022979	3.9
128	-0.540939	10.918778	3.562626	0.017212	4.4
129	-0.492515	9.981520	3.670403	0.018316	3.9
130	-0.521663	10.969791	3.556941	0.019100	4.1
131	-0.527208	10.055584	3.661649	0.018050	5.1
132	-0.553162	11.055584	3.547421	0.020529	5.0
133	-0.535722	10.261825	3.637493	0.019562	3.9
134	-0.535170	9.324832	3.749886	0.024349	4.1
135	-0.524182	8.389515	3.869225	0.017352	4.5
136	-0.525793	9.382675	3.742747	0.019637	3.9
137	-0.512822	8.484116	3.856811	0.014848	4.0
138	-0.529575	9.472936	3.731661	0.021296	3.9
139	-0.496417	10.325035	3.630153	0.018746	4.2
140	-0.567739	11.056816	3.547285	0.021361	6.1
141	-0.543956	12.056816	3.439976	0.015276	3.9
142	-0.527673	13.041858	3.340436	0.020171	3.9
143	-0.557371	12.104608	3.435010	0.016781	4.2
144	-0.527087	11.167351	3.535095	0.022555	3.8
145	-0.523009	12.131365	3.432236	0.012777	3.8
146	-0.558355	11.253256	3.525680	0.015405	3.9
147	-0.549918	12.253109	3.419670	0.012437	3.9
148	-0.527761	11.331500	3.517148	0.018835	3.9
149	-0.550750	12.329037	3.411879	0.021806	5.2
150	-0.514054	13.329037	3.312492	0.020891	4.5
151	-0.549172	12.391854	3.405461	0.015157	3.8
152	-0.533579	13.074393	3.337247	0.020118	4.3
153	-0.561941	14.074393	3.242099	0.018557	4.0
154	-0.558757	14.792210	3.177078	0.030705	5.7
155	-0.541135	15.792199	3.090727	0.015876	4.4
156	-0.529678	16.293800	3.049157	0.019848	4.0
157	-0.537605	17.293417	2.969561	0.018464	4.5
158	-0.547818	18.267501	2.895897	0.022128	5.8
159	-0.502154	19.267363	2.823991	0.026480	3.9
160	-0.491909	18.330103	2.891288	0.016810	3.9
161	-0.540538	19.004174	2.842570	0.016059	4.2
162	-0.546378	18.066918	2.910766	0.014652	4.1
163	-0.562250	17.142556	2.981307	0.019360	4.1
164	-0.509002	18.049165	2.912089	0.014592	4.3
165	-0.556415	19.049165	2.839376	0.013395	3.9
166	-0.537721	20.048979	2.770219	0.018756	7.0
167	-0.540266	20.905716	2.713583	0.016375	4.4
168	-0.530288	21.905716	2.650338	0.014675	3.9
169	-0.523126	22.833103	2.594264	0.042649	4.8
170	-0.506324	21.895873	2.650946	0.027053	5.9
171	-0.545659	20.958623	2.710162	0.035351	4.3
172	-0.534457	20.049619	2.770176	0.013775	6.0
173	-0.565303	21.049619	2.704297	0.013480	4.1
174	-0.549680	22.042740	2.641901	0.021005	7.3
175	-0.526388	22.177470	2.633657	0.018992	4.6
176	-0.535998	23.177116	2.574062	0.018011	4.1
177	-0.536270	22.246340	2.629463	0.024782	4.2
178	-0.527078	21.309079	2.687713	0.014444	3.9
179	-0.542551	22.272904	2.627849	0.023858	4.2
180	-0.516913	22.855632	2.592932	0.028147	3.9
181	-0.523569	23.855630	2.535126	0.026673	3.9
182	-0.527591	22.918369	2.589228	0.013558	4.7
183	-0.503260	23.918359	2.531585	0.021277	5.3
184	-0.557402	24.918249	2.476459	0.014781	4.1
185	-0.558263	25.918240	2.423677	0.017342	3.9
186	-0.547748	26.525393	2.392714	0.017689	4.2
187	-0.539493	27.476785	2.345755	0.022196	4.1
188	-0.527395	26.622886	2.387815	0.014408	4.3
189	-0.541155	27.597537	2.339926	0.027017	3.9
190	-0.513386	26.661456	2.385883	0.024111	4.3
191	-0.524934	27.661456	2.336853	0.022432	6.1
192	-0.527194	26.756818	2.381119	0.012665	4.0
193	-0.530839	27.186896	2.359867	0.015638	4.6
194	-0.563626	27.081687	2.365030	0.010512	3.9
195	-0.527334	28.063821	2.317689	0.007580	4.7
196	-0.526499	27.559375	2.341765	0.024310	3.9
197	-0.516132	28.548381	2.295023	0.018945	4.2
198	-0.519103	27.611120	2.339272	0.037492	4.0
199	-0.520910	28.611120	2.292120	0.010449	4.2
200	-0.549403	29.610848	2.246844	0.019673	7.5
201	-0.555120	30.128291	2.224104	0.025185	3.8
202	-0.551914	29.191041	2.265637	0.020669	3.9
203	-0.515149	30.184692	2.221654	0.013943	4.0
204	-0.519602	31.061422	2.184240	0.033745	5.4
205	-0.543868	30.124161	2.224284	0.028523	5.4
206	-0.542057	31.124161	2.181611	0.019942	3.9
207	-0.560320	32.116014	2.140873	0.018422	3.8
208	-0.528284	33.104617	2.101755	0.027629	5.7
209	-0.500542	32.834926	2.112284	0.023760	3.9
210	-0.547659	33.834926	2.073763	0.013191	3.8
211	-0.516118	34.508214	2.048610	0.017024	3.9
212	-0.544521	35.374460	2.017131	0.021045	4.0
213	-0.531662	36.374460	1.981973	0.014141	3.9
214	-0.534195	35.437200	2.014888	0.021280	3.8
215	-0.519378	36.402617	1.981001	0.020506	3.8
216	-0.535781	37.399486	1.947186	0.014908	4.0
217	-0.538521	38.396876	1.914489	0.016261	5.2
218	-0.541006	37.460701	1.945147	0.014993	4.3
219	-0.496394	36.837922	1.966092	0.016358	4.0
220	-0.530307	37.068801	1.958275	0.016317	4.4
221	-0.523245	36.397315	1.981184	0.024866	4.2
222	-0.529394	35.464542	2.013913	0.011281	4.0
223	-0.532804	34.527280	2.047906	0.015049	4.0
224	-0.558071	35.509811	2.012299	0.021305	3.9
225	-0.504285	34.573003	2.046221	0.017927	3.8
226	-0.529492	35.573002	2.010052	0.020465	5.0
227	-0.521621	36.151326	1.989712	0.014413	4.6
228	-0.537348	36.949481	1.962307	0.020929	3.9
229	-0.534083	36.012234	1.994566	0.029570	3.9
230	-0.510353	35.075298	2.027892	0.018981	4.1
231	-0.542163	36.075295	1.992362	0.029190	3.9
232	-0.528510	35.138034	2.025626	0.028722	4.0
233	-0.528965	34.201195	2.060004	0.023256	3.9
234	-0.548593	35.201195	2.023349	0.016989	4.3
235	-0.539832	36.201191	1.987977	0.021277	6.7
236	-0.513026	36.852671	1.965590	0.020843	3.8
237	-0.535168	35.915409	1.997959	0.031112	4.0
238	-0.515924	36.915409	1.963461	0.020658	4.6
239	-0.496411	37.915371	1.930136	0.020561	4.6
240	-0.485515	37.209232	1.953550	0.020755	3.8
241	-0.534239	38.183036	1.921406	0.027902	4.0
242	-0.528360	39.183016	1.889481	0.018581	4.0
243	-0.517110	38.245769	1.919372	0.015805	4.1
244	-0.573570	39.233122	1.887909	0.021690	6.7
