1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.260820	627.201626	0.002488	509.3
1	-1.838117	623.504937	0.019196	16.5
2	-1.367626	619.865785	0.015524	8.3
3	-0.319784	616.282728	0.005217	14.4
4	-1.060008	612.754375	0.012529	11.1
5	-1.970403	609.279381	0.009752	27.5
6	-0.482526	605.856447	0.008750	20.0
7	-0.711179	602.484317	0.009677	11.6
8	-1.830473	599.161779	0.011399	10.2
9	-1.390508	595.887656	0.015632	8.1
10	-0.754068	592.660813	0.008817	8.1
11	-0.202854	589.480151	0.006205	7.8
12	-1.912420	586.344606	0.025349	10.6
13	-1.121765	583.253145	0.031998	18.4
14	-1.202675	580.204771	0.011382	12.7
15	-0.544791	577.198517	0.016166	10.6
16	-1.640918	574.233444	0.040218	10.4
17	-1.672676	571.308645	0.016155	8.7
18	-0.557469	568.423237	0.012417	8.6
19	-1.621985	565.576365	0.019008	11.5
20	-1.627655	562.767201	0.019826	9.4
21	-1.598487	559.994938	0.020960	8.7
22	-1.638436	557.258797	0.013674	9.9
23	-0.205373	554.558018	0.000707	9.9
24	-0.982254	551.891865	0.008901	9.5
25	-1.001006	549.259621	0.010372	8.2
26	-0.526434	546.660592	0.005010	8.1
27	-1.889161	544.094102	0.006623	8.1
28	-0.286356	541.559494	0.003220	10.3
29	-0.778481	539.056129	0.008134	8.3
30	-1.774849	536.583387	0.018045	8.2
31	-1.777648	534.140663	0.021509	8.1
32	-0.959772	531.727370	0.014018	8.0
33	-1.097673	529.342935	0.004710	10.4
34	-1.015116	526.986802	0.006564	15.4
35	-0.344243	524.658430	0.011835	13.9
36	-0.272530	522.357290	0.003300	14.7
37	-0.661749	520.082868	0.009729	9.2
38	-0.631041	517.834665	0.010017	14.2
39	-0.279557	515.612193	0.004494	16.1
40	-0.737723	513.414976	0.015396	13.5
41	-0.980723	511.242551	0.005359	17.5
42	-1.360523	509.094468	0.012629	16.6
43	-1.672017	506.970285	0.010438	16.2
44	-0.456030	504.869574	0.008639	9.1
45	-1.107833	502.791916	0.009162	8.1
46	-1.515432	500.736903	0.016492	10.8
47	-0.205234	498.704137	0.002241	8.1
48	-0.538347	496.693228	0.002285	7.9
49	-0.931560	494.703798	0.010905	8.0
50	-0.537578	492.735476	0.011099	10.2
51	-0.779648	490.787900	0.011369	7.9
52	-0.481618	488.860718	0.002650	8.3
53	-0.302628	486.953585	0.003522	7.8
54	-1.417539	485.066164	0.020251	7.9
55	-1.821534	483.198126	0.015587	10.0
56	-1.613947	481.349149	0.017050	8.4
57	-0.150970	479.518920	0.003341	7.5
58	-0.953040	477.707132	0.009472	7.5
59	-1.260305	475.913485	0.014630	8.4
60	-1.331401	474.137684	0.009726	10.2
61	-1.109272	472.379445	0.008244	8.0
62	-1.087279	470.638485	0.002394	8.0
63	-1.405586	468.914531	0.007615	7.8
64	-1.090022	467.207315	0.009012	8.1
65	-0.035726	465.516573	0.000230	10.7
66	-1.964314	463.842050	0.019148	8.0
67	-0.855617	462.183494	0.009327	8.8
68	-0.717083	460.540658	0.006310	8.4
69	-0.629165	458.913303	0.008967	8.2
70	-0.531958	457.301192	0.005032	11.2
71	-0.441102	455.704096	0.006960	9.0
72	-0.526199	454.121787	0.008342	7.8
73	-1.757267	452.554045	0.020875	7.9
74	-1.679856	451.000653	0.027109	10.1
75	-0.456390	449.461399	0.009643	8.1
76	-1.664904	447.936075	0.018535	8.1
77	-0.481667	446.424477	0.005403	7.8
78	-1.663336	444.926406	0.018851	7.6
79	-1.566048	443.441666	0.011315	10.5
80	-1.066389	441.970065	0.022416	7.5
81	-0.624545	440.511415	0.005814	7.7
82	-1.859416	439.065533	0.017022	7.6
83	-0.522885	437.632238	0.014352	8.1
84	-1.247277	436.211351	0.009018	10.4
85	-1.584601	434.802701	0.010363	8.1
86	-0.392393	433.406117	0.003549	8.1
87	-1.188700	432.021430	0.017322	8.2
88	-1.887510	430.648479	0.009853	8.0
89	-0.793663	429.287101	0.010836	10.0
90	-0.731419	427.937140	0.012312	8.6
91	-1.243798	426.598440	0.024882	7.8
92	-1.208908	425.270849	0.024466	7.6
93	-1.873532	423.954220	0.011304	7.6
94	-1.363283	422.648404	0.014275	10.0
95	-0.691812	421.353259	0.008069	7.6
96	-0.295086	420.068643	0.003438	8.3
97	-1.389561	418.794419	0.010073	10.7
98	-1.181356	417.530451	0.018945	23.1
99	-1.279530	416.276604	0.013256	13.0
100	-1.153358	415.032748	0.012477	12.8
101	-0.949711	413.798754	0.009749	14.6
102	-1.386971	412.574495	0.009264	10.2
103	-1.432368	411.359849	0.016909	9.7
104	-1.123052	410.154691	0.010790	16.9
105	-1.654097	408.958904	0.011618	15.9
106	-0.221746	407.772368	0.005954	12.5
107	-1.803397	406.594968	0.025799	14.7
108	-1.758903	405.426590	0.021029	15.1
109	-1.499831	404.267122	0.007703	9.6
110	-1.234166	403.116456	0.026628	12.4
111	-0.139390	401.974481	0.003801	10.2
112	-1.059103	400.841093	0.003171	8.5
113	-1.553253	399.716187	0.014588	9.4
114	-0.863260	398.599660	0.008992	9.6
115	-0.503529	397.491411	0.003785	10.9
116	-0.474901	396.391342	0.004059	9.6
117	-0.702562	395.299353	0.010135	7.9
118	-0.305248	394.215350	0.002260	8.0
119	-1.149920	393.139238	0.017925	9.4
120	-0.837804	392.070924	0.006734	8.0
121	-1.264897	391.010316	0.009319	7.5
122	-1.698951	389.957325	0.015203	8.0
123	-1.922708	388.911862	0.023911	7.6
124	-1.167822	387.873839	0.008372	10.2
125	-1.776014	386.843173	0.025451	11.2
126	-0.987410	385.819777	0.015963	8.9
127	-0.361392	384.803569	0.001881	7.9
128	-1.552770	383.794468	0.022782	8.2
129	-1.399919	382.792393	0.029280	10.1
130	-1.607004	381.797264	0.009674	8.2
131	-1.551703	380.809005	0.041837	8.2
132	-0.746666	379.827537	0.006299	7.9
133	-1.581661	378.852786	0.024014	10.8
134	-1.304668	377.884678	0.009835	8.4
135	-0.787724	376.923138	0.004211	8.0
136	-1.655648	375.968095	0.019602	8.0
137	-0.919159	375.019479	0.004218	8.0
138	-1.384141	374.077218	0.031420	10.5
139	-1.860201	373.141244	0.020156	8.2
140	-0.644787	372.211489	0.002946	10.9
141	-0.705384	371.287887	0.011127	8.5
142	-1.491813	370.370370	0.013807	11.2
143	-0.434577	369.458876	0.004616	11.5
144	-0.457389	368.553338	0.014394	12.0
145	-0.858904	367.653696	0.010256	14.0
146	-1.867778	366.759885	0.018554	11.3
147	-1.642710	365.871846	0.006785	11.3
148	-0.559390	364.989518	0.000829	10.4
149	-0.161233	364.112841	0.003720	12.1
150	-0.183672	363.241757	0.004692	7.7
151	-1.871766	362.376208	0.023002	10.1
152	-1.251445	361.516137	0.005858	7.9
153	-0.863681	360.661488	0.008724	8.1
154	-1.557445	359.812206	0.005910	11.7
155	-1.048539	358.968236	0.005426	11.3
156	-1.345527	358.129524	0.023514	13.2
157	-0.592895	357.296018	0.004763	11.6
158	-0.700377	356.467665	0.002599	8.2
159	-1.775180	355.644414	0.011349	8.6
160	-1.876391	354.826213	0.012423	8.0
161	-1.757384	354.013012	0.014001	8.2
162	-1.109908	353.204763	0.009379	9.8
163	-0.306122	352.401415	0.002136	8.2
164	-0.776075	351.602922	0.005654	7.6
165	-1.149468	350.809235	0.011623	12.6
166	-1.211440	350.020308	0.010220	13.3
167	-1.499130	349.236095	0.025007	13.3
168	-0.235842	348.456550	0.000843	19.5
169	-1.394117	347.681627	0.005827	16.2
170	-1.704611	346.911283	0.005663	8.6
171	-1.348122	346.145474	0.005686	10.6
172	-0.172785	345.384157	0.002409	8.0
173	-0.555363	344.627288	0.005861	14.4
174	-1.370558	343.874826	0.005968	11.5
175	-0.670382	343.126729	0.012646	8.3
176	-0.243044	342.382957	0.001613	8.0
177	-0.424924	341.643469	0.010820	9.3
178	-0.221092	340.908224	0.005870	9.9
179	-1.723212	340.177184	0.016528	12.4
180	-1.297754	339.450309	0.012808	8.7
181	-1.473985	338.727561	0.035239	11.7
182	-0.854004	338.008902	0.008988	9.7
183	-1.230114	337.294295	0.016162	8.0
184	-1.592658	336.583703	0.008333	9.2
185	-1.888739	335.877089	0.030057	8.2
186	-0.959001	335.174416	0.005301	10.4
187	-0.636866	334.475651	0.020292	8.0
188	-1.020921	333.780756	0.007622	8.1
189	-1.616993	333.089698	0.009721	8.2
190	-2.005689	332.402443	0.018156	10.8
191	-0.987098	331.718955	0.005064	9.5
192	-1.856417	331.039203	0.012566	9.9
193	-0.717928	330.363153	0.007727	9.0
194	-1.300315	329.690771	0.018962	11.3
195	-1.889430	329.022027	0.016033	12.5
196	-1.634217	328.356888	0.039950	11.8
197	-1.389161	327.695322	0.027239	10.1
198	-0.490298	327.037299	0.003776	21.4
199	-0.778812	326.382787	0.007333	9.5
200	-1.415630	325.731758	0.008197	15.0
201	-1.101384	325.084179	0.006489	13.2
202	-0.685986	324.440023	0.007227	12.1
203	-1.305242	323.799258	0.017141	15.2
204	-0.639749	323.161858	0.008795	12.0
205	-1.596194	322.527792	0.033432	9.3
206	-1.486072	321.897034	0.011383	11.1
207	-1.222003	321.269554	0.007459	14.2
208	-0.244859	320.645325	0.003758	8.8
209	-0.148169	320.024320	0.001942	9.1
210	-1.839480	319.406512	0.023494	9.7
211	-1.660815	318.791875	0.016850	14.1
212	-1.465753	318.180381	0.020560	10.9
213	-1.001797	317.572005	0.004395	9.5
214	-0.923510	316.966721	0.003200	8.4
215	-1.659887	316.364504	0.012337	13.0
216	-1.354835	315.765329	0.011889	9.5
217	-0.469268	315.169170	0.002402	8.8
218	-0.239356	314.576003	0.000728	9.3
219	-1.505952	313.985804	0.012995	9.5
220	-1.893342	313.398548	0.014466	11.5
221	-1.666960	312.814213	0.018494	10.1
222	-1.706041	312.232773	0.013476	8.0
223	-1.377877	311.654207	0.003088	11.6
224	-0.463459	311.078491	0.007439	9.8
225	-0.721877	310.505602	0.009021	13.9
226	-0.345761	309.935518	0.002451	17.4
227	-1.414890	309.368217	0.019767	14.3
228	-0.951577	308.803676	0.008436	10.3
229	-1.617955	308.241874	0.028232	8.3
230	-0.478970	307.682789	0.006358	10.9
231	-1.959441	307.126400	0.006547	10.2
232	-1.891602	306.572687	0.025557	9.9
233	-1.601317	306.021627	0.016568	22.4
234	-1.557051	305.473201	0.011276	20.0
235	-1.559360	304.927388	0.013755	29.1
236	-0.529864	304.384168	0.012431	17.9
237	-0.633520	303.843521	0.003790	14.7
238	-0.953445	303.305427	0.006716	14.0
239	-1.262488	302.769867	0.017200	9.6
240	-0.415111	302.236821	0.009100	16.3
241	-0.867923	301.706270	0.002548	16.2
242	-0.803561	301.178196	0.006321	9.5
243	-0.571012	300.652580	0.006322	22.4
244	-1.925188	300.129402	0.007845	16.8
245	-1.852192	299.608645	0.002923	13.8
246	-1.320381	299.090291	0.022145	18.1
