1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.282418	627.201626	0.002977	470.6
1	-1.742442	623.504937	0.025001	8.2
2	-1.356809	619.865785	0.010823	9.1
3	-0.255035	616.282728	0.004048	8.0
4	-1.034016	612.754375	0.012790	9.7
5	-1.861422	609.279381	0.007464	7.7
6	-0.487572	605.856447	0.011689	8.9
7	-0.769810	602.484317	0.012709	8.0
8	-1.700407	599.161779	0.016234	8.5
9	-1.543903	595.887656	0.014287	8.4
10	-0.754781	592.660813	0.007940	8.1
11	-0.280749	589.480151	0.005502	8.4
12	-1.860153	586.344606	0.022938	8.0
13	-1.416166	583.253145	0.016592	7.9
14	-1.159670	580.204771	0.016314	8.1
15	-0.600334	577.198517	0.018104	7.5
16	-1.239699	574.233444	0.034383	8.4
17	-1.637772	571.308645	0.011430	8.4
18	-0.474938	568.423237	0.013933	11.4
19	-1.480964	565.576365	0.031958	8.3
20	-1.633045	562.767201	0.019921	9.0
21	-1.311629	559.994938	0.030068	7.8
22	-1.285255	557.258797	0.018383	8.1
23	-0.219180	554.558018	0.001790	7.4
24	-0.976324	551.891865	0.008752	10.3
25	-1.047699	549.259621	0.006899	12.0
26	-0.546040	546.660592	0.011042	13.0
27	-1.821358	544.094102	0.025423	11.0
28	-0.286068	541.559494	0.004136	8.5
29	-0.817131	539.056129	0.007259	9.5
30	-1.722535	536.583387	0.011458	8.1
31	-1.688348	534.140663	0.027610	8.0
32	-0.813645	531.727370	0.014014	7.6
33	-1.033254	529.342935	0.011018	8.1
34	-0.939609	526.986802	0.012202	7.9
35	-0.468483	524.658430	0.009582	8.2
36	-0.334357	522.357290	0.002366	7.4
37	-0.781988	520.082868	0.005974	8.0
38	-0.708795	517.834665	0.010679	7.8
39	-0.370661	515.612193	0.007143	8.1
40	-0.739510	513.414976	0.019344	7.8
41	-0.981753	511.242551	0.005593	7.9
42	-1.305476	509.094468	0.009965	8.2
43	-1.552432	506.970285	0.021575	8.9
44	-0.471516	504.869574	0.004066	7.5
45	-1.070687	502.791916	0.011959	8.2
46	-1.488436	500.736903	0.004279	8.4
47	-0.251439	498.704137	0.002155	7.8
48	-0.509019	496.693228	0.004686	8.1
49	-0.793347	494.703798	0.012747	7.6
50	-0.530505	492.735476	0.017954	7.6
51	-0.782758	490.787900	0.011594	8.0
52	-0.531348	488.860718	0.008627	7.4
53	-0.369715	486.953585	0.003756	8.6
54	-1.327607	485.066164	0.021665	8.0
55	-1.699172	483.198126	0.017892	7.7
56	-1.771148	481.349149	0.022934	7.5
57	-0.178876	479.518920	0.002573	8.4
58	-1.027283	477.707132	0.005147	7.9
59	-1.250455	475.913485	0.014868	8.0
60	-1.357045	474.137684	0.009993	7.5
61	-1.211367	472.379445	0.012539	7.5
62	-1.066481	470.638485	0.005522	7.6
63	-1.173008	468.914531	0.022037	7.8
64	-1.034448	467.207315	0.005506	7.6
65	-0.034340	465.516573	0.000366	8.3
66	-1.949029	463.842050	0.010619	7.7
67	-0.891501	462.183494	0.007517	8.2
68	-0.659991	460.540658	0.007331	7.6
69	-0.680690	458.913303	0.007872	8.4
70	-0.538510	457.301192	0.004478	8.0
71	-0.458232	455.704096	0.003641	7.6
72	-0.461586	454.121787	0.008358	7.5
73	-1.684585	452.554045	0.022162	8.7
74	-1.621824	451.000653	0.015423	8.0
75	-0.436908	449.461399	0.017985	8.1
76	-1.605623	447.936075	0.014472	8.3
77	-0.626346	446.424477	0.005510	7.9
78	-1.733307	444.926406	0.017094	9.5
79	-1.553517	443.441666	0.007851	9.3
80	-1.034157	441.970065	0.015374	8.3
81	-0.610828	440.511415	0.006080	8.0
82	-1.762499	439.065533	0.022543	8.1
83	-0.462729	437.632238	0.017678	7.6
84	-1.294227	436.211351	0.012275	8.1
85	-1.488820	434.802701	0.023250	8.0
86	-0.401992	433.406117	0.006334	8.1
87	-1.386408	432.021430	0.013155	10.6
88	-1.777882	430.648479	0.030943	12.0
89	-0.801332	429.287101	0.009100	12.9
90	-0.587122	427.937140	0.008640	12.2
91	-1.226921	426.598440	0.011278	8.2
92	-1.213985	425.270849	0.020954	8.2
93	-1.818515	423.954220	0.014750	7.5
94	-1.411260	422.648404	0.004286	8.5
95	-0.736299	421.353259	0.009972	10.6
96	-0.380530	420.068643	0.003945	9.8
97	-1.339567	418.794419	0.011437	8.6
98	-1.191732	417.530451	0.010199	8.1
99	-1.449880	416.276604	0.013472	8.1
100	-1.204850	415.032748	0.008497	7.2
101	-0.947849	413.798754	0.009185	7.8
102	-1.259034	412.574495	0.027028	8.2
103	-1.238885	411.359849	0.017889	8.1
104	-1.132510	410.154691	0.010173	7.6
105	-1.648816	408.958904	0.018510	8.2
106	-0.205955	407.772368	0.002727	9.5
107	-1.724195	406.594968	0.024168	8.0
108	-1.710802	405.426590	0.019306	7.5
109	-1.467918	404.267122	0.016272	8.1
110	-1.181328	403.116456	0.021739	8.5
111	-0.122669	401.974481	0.002062	8.0
112	-1.023762	400.841093	0.001403	7.4
113	-1.424923	399.716187	0.017256	8.3
114	-0.992334	398.599660	0.008973	7.2
115	-0.554203	397.491411	0.004297	8.1
116	-0.475322	396.391342	0.004962	7.4
117	-0.743281	395.299353	0.009918	11.0
118	-0.398031	394.215350	0.002988	8.9
119	-1.073764	393.139238	0.011161	7.9
120	-0.851068	392.070924	0.002356	8.6
121	-1.198737	391.010316	0.012315	7.8
122	-1.746298	389.957325	0.019927	7.7
123	-1.838227	388.911862	0.013283	7.8
124	-1.067756	387.873839	0.008279	8.5
125	-1.744403	386.843173	0.025585	8.0
126	-1.043424	385.819777	0.017935	7.8
127	-0.319270	384.803569	0.005557	7.8
128	-1.587432	383.794468	0.010874	8.3
129	-1.333662	382.792393	0.016979	7.9
130	-1.577914	381.797264	0.017646	8.1
131	-1.598514	380.809005	0.024686	7.6
132	-0.803253	379.827537	0.007552	8.1
133	-1.592453	378.852786	0.008651	7.9
134	-1.352881	377.884678	0.012984	8.7
135	-0.771763	376.923138	0.005232	11.9
136	-1.318582	375.968095	0.027631	7.5
137	-0.882051	375.019479	0.007728	9.7
138	-1.341790	374.077218	0.021166	8.2
139	-1.758287	373.141244	0.006544	8.5
140	-0.596348	372.211489	0.006802	7.8
141	-0.715538	371.287887	0.007292	7.8
142	-1.372245	370.370370	0.017416	8.8
143	-0.398135	369.458876	0.003201	8.3
144	-0.456800	368.553338	0.016734	8.7
145	-0.860173	367.653696	0.009393	7.8
146	-1.895343	366.759885	0.010891	7.5
147	-1.535888	365.871846	0.018496	8.6
148	-0.519306	364.989518	0.005326	10.1
149	-0.194236	364.112841	0.002305	12.1
