1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.906243	627.201626	0.008743	498.8
1	-0.239033	623.504937	0.003654	9.0
2	-0.420702	619.865785	0.004919	8.6
3	-0.947625	616.282728	0.005794	8.9
4	-0.526378	612.754375	0.004410	10.4
5	-0.919538	609.279381	0.007896	9.2
6	-0.723625	605.856447	0.008812	8.3
7	-0.400102	602.484317	0.003420	7.9
8	-0.704118	599.161779	0.006139	10.5
9	-0.706758	595.887656	0.008563	9.0
10	-0.699277	592.660813	0.005817	8.2
11	-0.191200	589.480151	0.002723	8.4
12	-0.333407	586.344606	0.005316	10.3
13	-0.406055	583.253145	0.004607	8.3
14	-0.428474	580.204771	0.002455	8.7
15	-0.653743	577.198517	0.008782	8.2
16	-0.720816	574.233444	0.007729	7.9
17	-0.829410	571.308645	0.010073	10.1
18	-0.474608	568.423237	0.007304	9.8
19	-0.846323	565.576365	0.007369	9.1
20	-0.163748	562.767201	0.001649	8.1
21	-0.271482	559.994938	0.004612	8.5
22	-0.743538	557.258797	0.008739	10.1
23	-0.899792	554.558018	0.008122	9.1
24	-0.301748	551.891865	0.003668	10.7
25	-0.903866	549.259621	0.004572	8.8
26	-1.092740	546.660592	0.009027	9.9
27	-1.048391	544.094102	0.006798	9.5
28	-0.239013	541.559494	0.003796	8.2
29	-0.887490	539.056129	0.005164	8.3
30	-0.743065	536.583387	0.006385	11.0
31	-0.620379	534.140663	0.008468	7.8
32	-0.916980	531.727370	0.008358	8.4
33	-0.679541	529.342935	0.009853	8.4
34	-1.014094	526.986802	0.009779	8.2
35	-0.349552	524.658430	0.004137	9.8
36	-0.687864	522.357290	0.006248	9.2
37	-1.004333	520.082868	0.007975	8.5
38	-0.999735	517.834665	0.007133	8.3
39	-0.772405	515.612193	0.009855	9.7
40	-0.365294	513.414976	0.005339	10.3
41	-0.802693	511.242551	0.007879	9.0
42	-1.106910	509.094468	0.008480	7.7
43	-1.055221	506.970285	0.009300	8.4
44	-0.561140	504.869574	0.007897	10.5
45	-1.022469	502.791916	0.006629	9.1
46	-0.907125	500.736903	0.008413	8.2
47	-0.263805	498.704137	0.005003	8.5
48	-1.014881	496.693228	0.007954	8.1
49	-1.032531	494.703798	0.007081	10.4
50	-0.020113	492.735476	0.001002	8.8
51	-1.016871	490.787900	0.005914	9.0
52	-0.910218	488.860718	0.007909	8.2
53	-0.430035	486.953585	0.003716	10.5
54	-0.836015	485.066164	0.007701	8.8
55	-0.562589	483.198126	0.004210	8.2
56	-0.971067	481.349149	0.006205	7.8
57	-0.717459	479.518920	0.008274	7.9
58	-1.038619	477.707132	0.008443	10.0
59	-0.786377	475.913485	0.005261	8.2
60	-0.685495	474.137684	0.009595	9.5
61	-1.061073	472.379445	0.008484	7.8
62	-0.687302	470.638485	0.007926	7.8
63	-1.156273	468.914531	0.008711	9.9
64	-0.620783	467.207315	0.004701	9.3
65	-0.765768	465.516573	0.009411	8.6
66	-0.178702	463.842050	0.002719	8.4
67	-0.573135	462.183494	0.005591	7.4
68	-0.744589	460.540658	0.008478	10.9
69	-0.859304	458.913303	0.008932	8.6
70	-0.701220	457.301192	0.008566	8.4
71	-0.851364	455.704096	0.005067	8.8
72	-0.496344	454.121787	0.005206	9.8
73	-0.768957	452.554045	0.008256	9.5
74	-0.685665	451.000653	0.010910	8.0
75	-0.241860	449.461399	0.003442	8.6
76	-0.894456	447.936075	0.007819	9.5
77	-0.974031	446.424477	0.007474	10.3
78	-0.559853	444.926406	0.005266	9.4
79	-0.370632	443.441666	0.004637	8.7
80	-0.532235	441.970065	0.006391	8.9
81	-0.964406	440.511415	0.007400	12.3
82	-0.717811	439.065533	0.008852	8.3
83	-0.862513	437.632238	0.006707	9.0
84	-0.899328	436.211351	0.005797	8.5
85	-0.996019	434.802701	0.007602	10.4
86	-0.203114	433.406117	0.003092	8.6
87	-0.317520	432.021430	0.004257	8.0
88	-1.092920	430.648479	0.005918	9.0
89	-0.238449	429.287101	0.004817	10.8
90	-0.843307	427.937140	0.010309	9.0
91	-0.728084	426.598440	0.008031	8.1
92	-0.654234	425.270849	0.008744	8.1
93	-0.996008	423.954220	0.008510	7.5
94	-1.113888	422.648404	0.010291	9.9
95	-0.124414	421.353259	0.004383	8.6
96	-0.926810	420.068643	0.007815	9.8
97	-1.046671	418.794419	0.010250	9.1
98	-0.613260	417.530451	0.007266	8.7
99	-1.169529	416.276604	0.008173	10.1
100	-0.071670	415.032748	0.002757	8.4
101	-0.658766	413.798754	0.004024	7.8
102	-0.360543	412.574495	0.002989	8.1
103	-0.729260	411.359849	0.007534	10.0
104	-1.072416	410.154691	0.008730	8.4
105	-0.715371	408.958904	0.008789	8.5
106	-0.746511	407.772368	0.006998	8.2
107	-0.872712	406.594968	0.006723	8.8
108	-0.964765	405.426590	0.009832	10.2
109	-0.811730	404.267122	0.007033	9.3
110	-0.281715	403.116456	0.004225	8.7
111	-0.303042	401.974481	0.004455	8.9
112	-1.074833	400.841093	0.006155	8.2
113	-1.071446	399.716187	0.007354	10.6
114	-0.672090	398.599660	0.007420	9.0
115	-0.726045	397.491411	0.006997	8.7
116	-0.225731	396.391342	0.005906	8.8
117	-0.734280	395.299353	0.005227	9.7
118	-0.771765	394.215350	0.011674	9.7
119	-0.883263	393.139238	0.008493	8.3
120	-0.551030	392.070924	0.005556	8.2
121	-0.353408	391.010316	0.003047	7.2
122	-1.179864	389.957325	0.006523	11.7
123	-0.195836	388.911862	0.004101	8.4
124	-0.805328	387.873839	0.006575	8.6
125	-0.939253	386.843173	0.006183	8.8
126	-0.531066	385.819777	0.004311	10.5
127	-0.618731	384.803569	0.004740	8.8
128	-0.539852	383.794468	0.005336	7.8
129	-0.972742	382.792393	0.006034	8.4
130	-0.000000	381.797264	0.000000	9.5
131	-0.189851	380.809005	0.003842	10.0
132	-0.000000	379.827537	0.000000	9.5
133	-0.963312	378.852786	0.007526	7.7
134	-0.994307	377.884678	0.006656	8.3
135	-1.044233	376.923138	0.008717	10.7
136	-1.043033	375.968095	0.006529	9.5
137	-0.838976	375.019479	0.008036	8.7
138	-1.003438	374.077218	0.007034	8.6
139	-1.047009	373.141244	0.008246	8.7
140	-0.581559	372.211489	0.008332	9.7
141	-1.064565	371.287887	0.009507	7.9
142	-0.583886	370.370370	0.005154	9.2
143	-0.459709	369.458876	0.004429	9.1
144	-1.093499	368.553338	0.007364	10.3
145	-0.811724	367.653696	0.006618	8.9
146	-0.859893	366.759885	0.006935	8.9
