1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.424812	0.000000	25.123960	0.014626	1042.2
1	-0.420264	0.000000	25.123960	0.015685	3.8
2	-0.415703	0.000000	25.123960	0.020683	3.6
3	-0.442132	0.000000	25.123960	0.014279	3.7
4	-0.434358	0.000000	25.123960	0.017985	3.7
5	-0.447916	0.000000	25.123960	0.018617	4.1
6	-0.468278	0.000000	25.123960	0.021802	4.0
7	-0.437178	0.000000	25.123960	0.016469	3.6
8	-0.476175	0.000000	25.123960	0.017715	5.0
9	-0.514124	0.000000	25.123960	0.020019	4.1
10	-0.475588	0.000000	25.123960	0.020789	4.8
11	-0.484315	0.000000	25.123960	0.016419	4.1
12	-0.463141	0.000000	25.123960	0.019647	4.4
13	-0.487309	0.000000	25.123960	0.017301	3.9
14	-0.517914	0.000000	25.123960	0.016599	3.6
15	-0.516229	0.000000	25.123960	0.014219	4.1
16	-0.530657	0.000000	25.123960	0.014077	3.9
17	-0.536999	0.000000	25.123960	0.017656	5.3
18	-0.526971	0.000000	25.123960	0.017386	4.0
19	-0.548617	0.000000	25.123960	0.013888	3.9
20	-0.523487	0.000000	25.123960	0.015867	3.4
21	-0.550263	0.000000	25.123960	0.014842	4.2
22	-0.545008	0.000000	25.123960	0.013701	3.6
23	-0.559285	0.000000	25.123960	0.010272	3.6
24	-0.524163	0.000000	25.123960	0.017655	4.0
25	-0.569743	0.000000	25.123960	0.010377	3.7
26	-0.562615	0.000000	25.123960	0.015911	4.5
27	-0.599030	0.000000	25.123960	0.015803	5.5
28	-0.558604	0.000000	25.123960	0.012653	3.6
29	-0.582171	0.000000	25.123960	0.016255	3.6
30	-0.561364	0.000000	25.123960	0.013873	3.7
31	-0.578156	0.000000	25.123960	0.012934	4.2
32	-0.565920	0.000000	25.123960	0.013271	3.5
33	-0.580491	0.000000	25.123960	0.017734	3.6
34	-0.584243	0.000000	25.123960	0.015612	3.9
35	-0.583656	0.000000	25.123960	0.016282	4.0
36	-0.602537	0.000000	25.123960	0.016657	5.4
37	-0.594652	0.000000	25.123960	0.022972	3.7
38	-0.582071	0.000000	25.123960	0.013168	3.6
39	-0.600397	0.000000	25.123960	0.019590	5.1
40	-0.620772	0.000000	25.123960	0.015784	4.2
41	-0.578764	0.000000	25.123960	0.020412	3.7
42	-0.592188	0.000000	25.123960	0.019990	4.4
43	-0.626466	0.000000	25.123960	0.020387	3.6
44	-0.627346	0.000000	25.123960	0.017747	3.5
45	-0.644005	0.000000	25.123960	0.017019	4.8
46	-0.628453	0.000000	25.123960	0.014813	4.7
47	-0.657730	0.000000	25.123960	0.017607	3.5
48	-0.675263	0.000000	25.123960	0.018263	3.5
49	-0.632100	0.000000	25.123960	0.022780	4.2
