1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.283022	627.201626	0.003139	466.8
1	-1.726851	623.504937	0.024483	8.2
2	-1.318943	619.865785	0.015336	7.5
3	-0.329150	616.282728	0.004528	8.1
4	-1.100752	612.754375	0.011609	9.0
5	-1.944372	609.279381	0.019435	8.6
6	-0.533981	605.856447	0.012761	7.7
7	-0.713725	602.484317	0.010671	8.1
8	-1.583033	599.161779	0.025191	7.5
9	-1.545331	595.887656	0.007620	7.8
10	-0.733115	592.660813	0.006713	7.8
11	-0.214668	589.480151	0.005187	8.1
12	-1.913219	586.344606	0.033542	7.6
13	-1.184912	583.253145	0.027177	7.7
14	-1.143343	580.204771	0.013053	8.7
15	-0.521937	577.198517	0.022993	7.9
16	-1.334070	574.233444	0.032878	7.5
17	-1.695945	571.308645	0.013268	8.1
18	-0.509982	568.423237	0.005723	8.3
19	-1.688893	565.576365	0.016064	8.1
20	-1.594769	562.767201	0.016530	7.5
21	-1.441858	559.994938	0.035445	8.2
22	-1.431875	557.258797	0.018952	7.5
23	-0.210316	554.558018	0.001190	8.3
24	-0.938515	551.891865	0.007920	7.4
25	-0.996340	549.259621	0.010609	8.3
26	-0.548037	546.660592	0.005427	8.3
27	-1.801513	544.094102	0.012956	8.1
28	-0.281171	541.559494	0.003494	7.5
29	-0.850088	539.056129	0.009188	9.5
30	-1.684808	536.583387	0.026308	13.0
31	-1.792335	534.140663	0.019810	8.5
32	-0.759086	531.727370	0.015555	9.4
33	-1.048187	529.342935	0.010094	9.1
34	-1.012727	526.986802	0.007562	7.8
35	-0.399724	524.658430	0.007837	8.7
36	-0.243750	522.357290	0.002506	7.9
37	-0.900844	520.082868	0.015036	9.2
38	-0.554381	517.834665	0.005954	7.6
39	-0.349184	515.612193	0.006089	8.3
40	-0.838838	513.414976	0.006988	7.4
41	-1.016651	511.242551	0.006670	8.6
42	-1.229789	509.094468	0.012200	7.7
43	-1.611592	506.970285	0.020117	9.0
44	-0.519635	504.869574	0.005906	8.4
45	-1.110988	502.791916	0.006599	8.5
46	-1.433741	500.736903	0.016811	8.2
47	-0.199488	498.704137	0.002320	7.9
48	-0.518725	496.693228	0.004872	7.8
49	-0.963116	494.703798	0.006169	7.6
50	-0.488067	492.735476	0.009393	8.4
51	-0.695686	490.787900	0.013500	7.9
52	-0.543170	488.860718	0.004749	7.9
53	-0.250828	486.953585	0.002526	8.4
54	-1.422851	485.066164	0.009027	7.4
55	-1.897961	483.198126	0.014629	7.7
56	-1.731128	481.349149	0.018777	7.7
57	-0.128620	479.518920	0.002215	7.4
58	-0.956458	477.707132	0.009011	8.3
59	-1.200992	475.913485	0.014282	8.6
60	-1.289496	474.137684	0.016418	9.0
61	-1.343687	472.379445	0.010897	8.0
62	-1.047125	470.638485	0.006951	7.5
63	-1.385694	468.914531	0.020441	8.2
64	-1.005332	467.207315	0.011013	8.7
65	-0.035639	465.516573	0.000187	7.8
66	-1.962679	463.842050	0.012373	7.8
67	-0.840739	462.183494	0.007659	7.4
68	-0.572218	460.540658	0.007265	8.2
69	-0.605175	458.913303	0.010141	7.7
70	-0.537538	457.301192	0.003094	10.2
71	-0.468403	455.704096	0.007692	9.9
72	-0.595420	454.121787	0.009456	12.2
73	-1.739966	452.554045	0.021840	7.4
74	-1.691603	451.000653	0.012252	7.9
75	-0.529483	449.461399	0.009094	7.6
76	-1.722489	447.936075	0.019283	8.4
77	-0.452674	446.424477	0.004614	7.7
78	-1.655378	444.926406	0.020133	7.4
79	-1.493033	443.441666	0.016595	8.5
80	-1.116422	441.970065	0.014025	10.5
81	-0.619299	440.511415	0.004416	9.9
82	-1.749759	439.065533	0.036016	8.2
83	-0.420786	437.632238	0.019664	9.1
84	-1.266070	436.211351	0.020440	8.2
85	-1.526494	434.802701	0.013074	8.1
86	-0.388455	433.406117	0.005140	8.2
87	-1.546287	432.021430	0.014742	7.6
88	-1.954664	430.648479	0.012467	8.0
89	-0.788883	429.287101	0.010753	8.2
90	-0.580467	427.937140	0.004007	7.8
91	-1.220520	426.598440	0.019719	7.9
92	-1.310760	425.270849	0.010719	7.5
93	-1.865948	423.954220	0.009835	7.7
94	-1.538594	422.648404	0.008876	7.6
95	-0.653062	421.353259	0.011225	7.9
96	-0.268164	420.068643	0.003180	7.5
97	-1.347748	418.794419	0.007350	8.0
98	-1.228097	417.530451	0.007691	8.1
99	-1.445051	416.276604	0.017523	7.6
100	-1.232272	415.032748	0.011116	7.0
101	-0.991077	413.798754	0.019219	8.0
102	-1.246543	412.574495	0.022991	8.3
103	-1.386085	411.359849	0.015615	8.1
104	-1.088907	410.154691	0.009620	7.7
105	-1.589123	408.958904	0.017435	8.0
106	-0.191136	407.772368	0.003395	7.8
107	-1.832876	406.594968	0.015867	7.7
108	-1.738734	405.426590	0.020424	7.2
109	-1.590814	404.267122	0.024504	8.4
110	-1.296866	403.116456	0.025635	8.3
111	-0.104166	401.974481	0.001654	7.9
