1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.075556	627.201626	0.007471	533.1
1	-1.258790	623.504937	0.009057	9.7
2	-1.211633	619.865785	0.009993	10.8
3	-0.703253	616.282728	0.007162	10.2
4	-0.870978	612.754375	0.009575	9.6
5	-1.202436	609.279381	0.009487	9.8
6	-0.153983	605.856447	0.003161	10.0
7	-1.223642	602.484317	0.009578	9.5
8	-1.108746	599.161779	0.009676	10.7
9	-1.003294	595.887656	0.007189	10.3
10	-0.677781	592.660813	0.008502	9.6
11	-0.114765	589.480151	0.002977	10.0
12	-0.725959	586.344606	0.006410	9.6
13	-0.360792	583.253145	0.006057	10.1
14	-0.967791	580.204771	0.009983	9.5
15	-0.387651	577.198517	0.005144	9.1
16	-1.229865	574.233444	0.009245	9.8
17	-0.885018	571.308645	0.007522	10.0
18	-0.742826	568.423237	0.006145	10.5
19	-0.687528	565.576365	0.005167	10.4
20	-0.900213	562.767201	0.007538	9.8
21	-1.105059	559.994938	0.007397	10.1
22	-1.054556	557.258797	0.007350	10.3
23	-0.669456	554.558018	0.008258	10.2
24	-1.034422	551.891865	0.011010	11.0
25	-0.974277	549.259621	0.008782	9.5
26	-0.942132	546.660592	0.008669	12.0
27	-0.418311	544.094102	0.005327	10.2
28	-0.763214	541.559494	0.009795	10.6
29	-0.470344	539.056129	0.007339	8.6
30	-0.600435	536.583387	0.005363	11.9
31	-1.100250	534.140663	0.008713	12.9
32	-0.177984	531.727370	0.004679	11.9
33	-0.264163	529.342935	0.002893	8.7
34	-0.617856	526.986802	0.009319	10.4
35	-0.834109	524.658430	0.008168	9.8
36	-0.880202	522.357290	0.006311	9.8
37	-0.592774	520.082868	0.004964	10.1
38	-0.715325	517.834665	0.006468	8.9
39	-0.834534	515.612193	0.008475	10.8
40	-0.936998	513.414976	0.006851	10.3
41	-0.826047	511.242551	0.010844	10.1
42	-0.819346	509.094468	0.008919	11.2
43	-0.551193	506.970285	0.006926	10.3
44	-1.259305	504.869574	0.011525	10.0
45	-0.998415	502.791916	0.007501	10.1
46	-0.994963	500.736903	0.008693	10.1
47	-0.863076	498.704137	0.008128	9.8
48	-0.807989	496.693228	0.011999	9.9
49	-1.093084	494.703798	0.006414	9.7
50	-0.810020	492.735476	0.007583	9.6
51	-0.492193	490.787900	0.004211	9.8
52	-0.367029	488.860718	0.004745	9.5
53	-0.765305	486.953585	0.008980	9.4
54	-0.752333	485.066164	0.008896	10.6
55	-1.006591	483.198126	0.008040	9.3
56	-0.498272	481.349149	0.006523	10.6
57	-0.721999	479.518920	0.004801	10.2
58	-0.081312	477.707132	0.004430	9.9
59	-0.789626	475.913485	0.010113	10.1
60	-0.899936	474.137684	0.005927	9.4
61	-0.431101	472.379445	0.006634	10.5
62	-0.949078	470.638485	0.007620	10.1
63	-0.438504	468.914531	0.004520	10.0
64	-0.965447	467.207315	0.008152	10.1
65	-0.392685	465.516573	0.005225	10.2
66	-0.875171	463.842050	0.006606	10.1
67	-0.857700	462.183494	0.008629	13.2
68	-1.243767	460.540658	0.008700	11.7
69	-0.239478	458.913303	0.004862	10.2
70	-0.258530	457.301192	0.004310	10.9
71	-0.332849	455.704096	0.006177	10.2
72	-0.958071	454.121787	0.006959	11.8
73	-0.490085	452.554045	0.005687	9.4
74	-0.830877	451.000653	0.011557	10.3
