1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.347375	627.201626	0.002412	479.0
1	-1.688423	623.504937	0.022750	7.7
2	-1.359391	619.865785	0.013785	8.7
3	-0.377237	616.282728	0.007189	8.0
4	-1.095601	612.754375	0.006495	9.9
5	-1.732522	609.279381	0.025958	8.0
6	-0.520506	605.856447	0.010509	9.5
7	-0.922169	602.484317	0.011366	7.7
8	-1.780446	599.161779	0.011585	9.4
9	-1.589184	595.887656	0.012952	13.1
10	-0.673405	592.660813	0.008514	8.2
11	-0.283393	589.480151	0.005993	8.0
12	-1.943745	586.344606	0.021520	7.7
13	-1.321168	583.253145	0.025797	10.7
14	-1.275437	580.204771	0.006235	8.1
15	-0.356393	577.198517	0.010367	9.0
16	-1.536012	574.233444	0.045696	8.4
17	-1.693726	571.308645	0.013114	10.2
18	-0.298635	568.423237	0.010798	9.2
19	-1.372303	565.576365	0.031479	9.0
20	-1.513362	562.767201	0.023897	8.2
21	-1.187138	559.994938	0.037484	8.0
22	-1.588022	557.258797	0.008382	11.2
23	-0.272527	554.558018	0.001464	6.8
24	-0.960342	551.891865	0.010829	9.0
25	-1.011901	549.259621	0.008532	9.0
26	-0.433565	546.660592	0.011191	10.5
27	-1.834875	544.094102	0.019837	8.2
28	-0.298439	541.559494	0.004053	9.6
29	-0.787661	539.056129	0.009486	8.2
30	-1.625530	536.583387	0.028676	8.8
31	-1.735454	534.140663	0.025935	12.7
32	-0.652479	531.727370	0.008970	8.7
33	-1.050888	529.342935	0.011812	8.9
34	-1.000446	526.986802	0.011363	9.3
35	-0.285814	524.658430	0.005163	11.4
36	-0.321879	522.357290	0.002969	10.6
37	-0.910361	520.082868	0.015075	9.1
38	-0.344140	517.834665	0.006897	10.2
39	-0.352390	515.612193	0.005408	10.1
40	-0.835288	513.414976	0.015619	9.0
41	-0.970781	511.242551	0.007666	8.8
42	-1.327995	509.094468	0.011360	11.1
43	-1.576411	506.970285	0.019920	11.6
44	-0.694035	504.869574	0.008191	12.2
45	-1.040304	502.791916	0.012054	9.5
46	-1.544726	500.736903	0.017090	11.6
47	-0.241331	498.704137	0.002625	12.3
48	-0.530258	496.693228	0.004665	9.6
49	-0.951902	494.703798	0.014847	11.3
50	-0.349590	492.735476	0.008739	11.7
51	-0.837144	490.787900	0.012030	8.6
52	-0.603488	488.860718	0.012231	8.8
53	-0.309727	486.953585	0.002992	10.8
54	-1.249284	485.066164	0.015639	8.2
55	-1.787862	483.198126	0.030125	9.7
56	-1.598736	481.349149	0.028516	7.9
57	-0.167694	479.518920	0.003218	8.2
58	-0.928048	477.707132	0.007473	11.3
59	-1.248560	475.913485	0.014395	10.1
