1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	1	-0.656352	4.445986	0.002317	1.000000	-0.000974	Main	true	true	WolfeSatisfied	623.0
1	1	0	-0.664143	1.000000	0.002484	5.211987	-0.005593	Main	true	true	WolfeSatisfied	288.9
2	2	0	-0.662305	1.000000	0.002311	13.533864	-0.010451	Main	true	true	WolfeSatisfied	289.8
3	3	0	-0.675408	1.000000	0.002282	39.179287	0.007913	Main	true	true	WolfeSatisfied	283.7
4	4	0	-0.685746	1.000000	0.002305	30.684353	0.025338	Main	true	true	WolfeSatisfied	285.2
5	5	0	-0.689781	1.000000	0.002538	33.427275	0.016895	Main	true	true	WolfeSatisfied	273.0
6	6	0	-0.695304	1.000000	0.002443	12.964727	-0.006088	Main	true	true	WolfeSatisfied	342.5
7	7	0	-0.700153	1.000000	0.002352	9.547075	-0.001745	Main	true	true	WolfeSatisfied	266.0
8	8	0	-0.694459	1.000000	0.002570	4.801545	-0.002023	Main	true	true	WolfeSatisfied	296.4
9	9	0	-0.699738	1.000000	0.002634	5.946827	-0.001447	Main	true	true	WolfeSatisfied	267.6
10	10	0	-0.698767	1.000000	0.002424	5.703136	-0.002966	Main	true	true	WolfeSatisfied	266.2
11	11	0	-0.697231	1.000000	0.002491	7.902944	-0.000544	Main	true	true	WolfeSatisfied	260.4
12	12	0	-0.704007	1.000000	0.002581	6.222246	-0.001033	Main	true	true	WolfeSatisfied	303.3
13	13	0	-0.701626	1.000000	0.002527	3.694733	-0.001353	Main	true	true	WolfeSatisfied	277.5
14	14	0	-0.706215	1.000000	0.002363	7.388598	-0.001627	Main	true	true	WolfeSatisfied	252.2
15	15	0	-0.706734	1.000000	0.002172	4.727728	-0.000422	Main	true	true	WolfeSatisfied	300.0
16	16	0	-0.702337	1.000000	0.002795	12.360100	-0.002938	Main	true	true	WolfeSatisfied	258.6
17	17	0	-0.707051	1.000000	0.002543	9.101475	-0.002881	Main	true	true	WolfeSatisfied	272.0
18	18	0	-0.712477	1.000000	0.002331	6.603328	-0.000806	Main	true	true	WolfeSatisfied	275.6
19	19	0	-0.718458	1.000000	0.002610	10.784063	-0.005602	Main	true	true	WolfeSatisfied	260.4
20	20	0	-0.720011	1.000000	0.002476	7.291958	-0.002406	Main	true	true	WolfeSatisfied	275.6
21	21	0	-0.713997	1.000000	0.002518	9.397383	0.001235	Main	true	true	WolfeSatisfied	320.5
22	22	1	-0.720259	0.321932	0.002570	26.547564	-0.000972	Main	true	true	WolfeSatisfied	444.9
23	23	0	-0.721921	1.000000	0.002377	3.920404	0.001144	Main	true	true	WolfeSatisfied	309.5
24	24	0	-0.717559	1.000000	0.002315	6.550190	-0.002496	Main	true	true	WolfeSatisfied	267.7
25	25	0	-0.729093	1.000000	0.002539	8.984503	-0.001237	Main	true	true	WolfeSatisfied	284.4
26	26	0	-0.711911	1.000000	0.002491	8.431582	-0.000668	Main	true	true	WolfeSatisfied	324.6
27	27	0	-0.724682	1.000000	0.002678	4.794153	0.000048	Main	true	true	WolfeSatisfied	250.6
28	28	0	-0.725009	1.000000	0.002562	4.426778	-0.002096	Main	true	true	WolfeSatisfied	275.0
29	29	0	-0.727347	1.000000	0.002401	7.307356	-0.001104	Main	true	true	WolfeSatisfied	263.6
30	30	0	-0.727978	1.000000	0.002568	5.339044	-0.001221	Main	true	true	WolfeSatisfied	278.0
31	31	0	-0.724364	1.000000	0.002352	11.846860	-0.001305	Main	true	true	WolfeSatisfied	259.4
32	32	0	-0.734424	1.000000	0.002305	7.312399	-0.000286	Main	true	true	WolfeSatisfied	271.2
33	33	0	-0.738059	1.000000	0.002668	10.779876	-0.001596	Main	true	true	WolfeSatisfied	272.5
34	34	0	-0.741134	1.000000	0.002275	8.476980	0.000373	Main	true	true	WolfeSatisfied	273.3
35	35	0	-0.742705	1.000000	0.002476	12.812277	-0.001853	Main	true	true	WolfeSatisfied	287.5
36	36	0	-0.752279	1.000000	0.002526	8.298688	-0.002814	Main	true	true	WolfeSatisfied	312.5
37	37	0	-0.738106	1.000000	0.002677	14.167522	0.006678	Main	true	true	WolfeSatisfied	266.7
38	38	0	-0.736603	1.000000	0.002465	23.418547	0.001162	Main	true	true	WolfeSatisfied	263.2
39	39	0	-0.743293	1.000000	0.002356	10.047426	-0.000134	Main	true	true	WolfeSatisfied	336.7
40	40	0	-0.752323	1.000000	0.002336	9.681594	0.000400	Main	true	true	WolfeSatisfied	287.4
41	41	0	-0.749287	1.000000	0.002462	6.659913	-0.001767	Main	true	true	WolfeSatisfied	308.4
42	42	0	-0.752651	1.000000	0.002210	4.730217	-0.001612	Main	true	true	WolfeSatisfied	327.9
43	43	0	-0.747225	1.000000	0.002311	6.058006	0.000171	Main	true	true	WolfeSatisfied	421.1
44	44	0	-0.742804	1.000000	0.002423	6.001832	-0.001539	Main	true	true	WolfeSatisfied	298.5
45	45	0	-0.750379	1.000000	0.002343	7.472647	-0.002225	Main	true	true	WolfeSatisfied	361.6
46	46	0	-0.746688	1.000000	0.002475	8.464342	-0.000332	Main	true	true	WolfeSatisfied	322.8
47	47	0	-0.741556	1.000000	0.002824	8.089586	0.000219	Main	true	true	WolfeSatisfied	296.5
