1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.694220	5.000000	0.007303	1.000000	-0.000048	Main	true	true	WolfeSatisfied	1989.0
1	1	0	-0.689216	5.000000	0.006973	2.401652	0.000068	Main	true	true	WolfeSatisfied	854.1
2	2	1	-0.686635	1.730554	0.006854	6.038951	0.001950	Main	true	true	WolfeSatisfied	1307.7
3	3	0	-0.686480	5.000000	0.006998	5.256103	0.003251	Main	true	true	WolfeSatisfied	805.9
4	4	1	-0.686571	1.664147	0.006785	13.484779	0.000494	Main	true	true	WolfeSatisfied	1471.3
5	5	1	-0.689931	1.701526	0.006869	11.887738	0.003818	Main	true	true	WolfeSatisfied	1739.9
6	6	1	-0.692590	1.652838	0.007064	10.911608	0.005964	Main	true	true	WolfeSatisfied	1646.4
7	7	1	-0.690482	1.611870	0.006303	9.538414	-0.002486	Main	true	true	WolfeSatisfied	1595.0
8	8	1	-0.692924	1.697541	0.006793	8.736386	0.003087	Main	true	true	WolfeSatisfied	2055.6
9	9	1	-0.691582	1.630113	0.006666	8.210513	0.002086	Main	true	true	WolfeSatisfied	2157.4
10	10	0	-0.692045	5.000000	0.006987	7.220053	-0.003061	Main	true	true	WolfeSatisfied	1088.2
11	11	1	-0.690346	1.681459	0.006487	17.673690	0.004365	Main	true	true	WolfeSatisfied	1335.4
12	12	1	-0.691839	1.642936	0.006867	16.865244	0.004249	Main	true	true	WolfeSatisfied	1385.3
13	13	1	-0.695951	1.666891	0.006997	12.965983	0.001755	Main	true	true	WolfeSatisfied	1478.6
14	14	1	-0.691803	1.625637	0.006727	11.379534	0.005362	Main	true	true	WolfeSatisfied	1199.3
15	15	1	-0.695874	1.625691	0.006940	9.698622	-0.000891	Main	true	true	WolfeSatisfied	1201.4
16	16	1	-0.697424	1.717964	0.006896	8.687698	0.001196	Main	true	true	WolfeSatisfied	1225.3
17	17	0	-0.694459	5.000000	0.006714	7.854807	0.001641	Main	true	true	WolfeSatisfied	761.3
18	18	1	-0.694942	1.641698	0.006592	18.217387	0.003083	Main	true	true	WolfeSatisfied	1108.3
19	19	2	-0.700374	0.562469	0.007017	16.920393	0.006092	Main	true	true	WolfeSatisfied	1722.9
20	20	1	-0.691482	1.634156	0.006845	5.870586	-0.000595	Main	true	true	WolfeSatisfied	1115.3
21	21	0	-0.696777	5.000000	0.006455	4.809317	0.000012	Main	true	true	WolfeSatisfied	759.3
22	22	1	-0.701726	1.622324	0.006733	11.703255	0.002678	Main	true	true	WolfeSatisfied	1841.1
23	23	1	-0.697895	1.650477	0.006350	10.245817	0.003077	Main	true	true	WolfeSatisfied	1379.9
24	24	1	-0.699336	1.687165	0.006317	9.983662	-0.004096	Main	true	true	WolfeSatisfied	1561.5
