1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.942434	627.201626	0.008515	514.7
1	-0.246720	623.504937	0.003816	7.9
2	-0.422070	619.865785	0.003944	7.9
3	-0.984678	616.282728	0.008487	7.7
4	-0.601713	612.754375	0.004652	11.7
5	-0.973140	609.279381	0.009538	7.8
6	-0.773086	605.856447	0.011501	8.1
7	-0.417613	602.484317	0.006482	7.8
8	-0.761244	599.161779	0.007351	7.9
9	-0.785285	595.887656	0.008833	10.3
10	-0.764655	592.660813	0.006608	8.9
11	-0.224693	589.480151	0.003248	7.8
12	-0.365408	586.344606	0.005444	7.9
13	-0.437463	583.253145	0.007505	8.0
14	-0.436807	580.204771	0.004870	9.9
15	-0.639881	577.198517	0.008640	7.9
16	-0.789641	574.233444	0.010238	9.1
17	-0.944173	571.308645	0.011251	7.9
18	-0.542743	568.423237	0.006288	8.2
19	-0.866785	565.576365	0.012198	9.8
20	-0.180906	562.767201	0.003166	8.9
21	-0.286086	559.994938	0.004048	8.8
22	-0.832028	557.258797	0.009897	7.8
23	-0.855096	554.558018	0.006908	8.7
24	-0.336288	551.891865	0.004026	10.5
25	-1.041076	549.259621	0.008650	11.1
26	-1.128754	546.660592	0.008451	8.0
27	-1.071023	544.094102	0.010422	7.9
28	-0.251904	541.559494	0.003436	10.0
29	-1.004311	539.056129	0.006341	9.0
30	-0.837863	536.583387	0.006119	7.6
31	-0.569181	534.140663	0.008565	7.9
32	-0.933636	531.727370	0.008983	7.8
33	-0.727638	529.342935	0.010891	10.2
34	-1.042792	526.986802	0.009063	7.9
35	-0.378630	524.658430	0.004106	8.8
36	-0.759813	522.357290	0.009109	8.1
37	-1.055938	520.082868	0.010373	15.1
38	-1.108965	517.834665	0.007977	14.9
39	-0.651652	515.612193	0.008607	18.1
40	-0.402097	513.414976	0.005748	18.2
41	-0.900954	511.242551	0.006983	12.0
42	-1.189443	509.094468	0.009069	16.7
43	-1.043289	506.970285	0.008457	15.9
44	-0.553884	504.869574	0.008156	9.8
45	-1.075144	502.791916	0.006669	8.8
46	-0.921756	500.736903	0.008959	8.1
47	-0.280488	498.704137	0.003621	8.4
48	-1.061016	496.693228	0.009043	10.7
49	-1.078636	494.703798	0.009593	9.3
50	-0.018038	492.735476	0.001462	7.8
51	-1.118188	490.787900	0.007625	7.9
