1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.684465	5.000000	0.001356	1.000000	-0.000630	Main	true	true	WolfeSatisfied	1590.6
1	1	0	-0.688540	5.000000	0.001611	4.823632	-0.000660	Main	true	true	WolfeSatisfied	652.5
2	2	0	-0.684762	5.000000	0.001683	11.666682	0.002708	Main	true	true	WolfeSatisfied	639.1
3	3	1	-0.689118	1.578857	0.001722	27.184864	0.003668	Main	true	true	WolfeSatisfied	953.2
4	4	1	-0.693866	1.695295	0.001525	20.124100	0.002246	Main	true	true	WolfeSatisfied	956.2
5	5	0	-0.678486	5.000000	0.001647	19.954074	0.005489	Main	true	true	WolfeSatisfied	652.5
6	6	1	-0.685182	1.514761	0.001694	54.580516	0.010767	Main	true	true	WolfeSatisfied	960.9
7	7	1	-0.696579	1.646680	0.001575	37.029194	0.002942	Main	true	true	WolfeSatisfied	953.6
8	8	1	-0.692633	1.556697	0.001401	30.528985	0.002589	Main	true	true	WolfeSatisfied	957.2
9	9	1	-0.694871	1.720112	0.001514	26.428296	0.001801	Main	true	true	WolfeSatisfied	963.6
10	10	1	-0.695978	1.661432	0.001578	22.677461	0.002480	Main	true	true	WolfeSatisfied	950.2
11	11	1	-0.700857	1.803939	0.001506	18.316597	0.001590	Main	true	true	WolfeSatisfied	952.6
12	12	1	-0.702694	1.735189	0.001620	17.271603	0.001387	Main	true	true	WolfeSatisfied	957.1
13	13	1	-0.702974	1.698994	0.001591	16.157366	-0.000223	Main	true	true	WolfeSatisfied	949.9
14	14	0	-0.698663	5.000000	0.001732	16.237031	0.003834	Main	true	true	WolfeSatisfied	635.7
15	15	1	-0.704354	1.490332	0.001689	45.072865	0.004270	Main	true	true	WolfeSatisfied	948.5
16	16	1	-0.707956	1.677416	0.001482	30.061085	0.001979	Main	true	true	WolfeSatisfied	966.2
17	17	1	-0.713649	1.626047	0.001485	27.330975	0.003087	Main	true	true	WolfeSatisfied	952.6
18	18	1	-0.708612	1.629604	0.001464	28.122776	0.005272	Main	true	true	WolfeSatisfied	950.0
19	19	1	-0.714003	1.722552	0.001690	23.065893	0.002727	Main	true	true	WolfeSatisfied	952.1
20	20	1	-0.715407	1.707482	0.001445	21.929896	0.000750	Main	true	true	WolfeSatisfied	953.7
21	21	1	-0.718820	1.660305	0.001552	23.262617	0.001063	Main	true	true	WolfeSatisfied	953.3
22	22	1	-0.713183	1.595742	0.001491	20.626033	0.001984	Main	true	true	WolfeSatisfied	950.0
23	23	1	-0.719666	1.609838	0.001458	22.368914	0.003261	Main	true	true	WolfeSatisfied	999.1
24	24	1	-0.720995	1.658484	0.001498	21.163965	0.002113	Main	true	true	WolfeSatisfied	954.1
