1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.058102	627.201626	0.006443	488.5
1	-1.124049	623.504937	0.007497	9.7
2	-1.163850	619.865785	0.009181	9.3
3	-0.741546	616.282728	0.007836	9.4
4	-0.834616	612.754375	0.008729	9.2
5	-1.189326	609.279381	0.008445	10.2
6	-0.151608	605.856447	0.003289	9.2
7	-1.098485	602.484317	0.010061	9.3
8	-0.992026	599.161779	0.008536	9.3
9	-0.959562	595.887656	0.006738	9.1
10	-0.613590	592.660813	0.007571	9.1
11	-0.112208	589.480151	0.003993	9.3
12	-0.706554	586.344606	0.006725	9.2
13	-0.328834	583.253145	0.005451	9.2
14	-0.894226	580.204771	0.009120	9.2
15	-0.395159	577.198517	0.005513	8.6
16	-1.206661	574.233444	0.009751	9.1
17	-0.935909	571.308645	0.007860	9.1
18	-0.690789	568.423237	0.006305	10.1
19	-0.694818	565.576365	0.008048	10.1
20	-0.844953	562.767201	0.006769	9.1
21	-1.082415	559.994938	0.007751	9.6
22	-1.012369	557.258797	0.008312	9.3
23	-0.728836	554.558018	0.007826	9.2
24	-0.978715	551.891865	0.010458	9.4
25	-0.971841	549.259621	0.009061	8.4
26	-0.957317	546.660592	0.009235	9.2
27	-0.387128	544.094102	0.004809	9.4
28	-0.712649	541.559494	0.008304	10.0
29	-0.426435	539.056129	0.006602	8.4
30	-0.599105	536.583387	0.007302	9.5
31	-1.082741	534.140663	0.007855	9.1
32	-0.155980	531.727370	0.003956	9.8
33	-0.237830	529.342935	0.005670	8.8
34	-0.635923	526.986802	0.008941	9.5
35	-0.857764	524.658430	0.009924	9.8
36	-0.827202	522.357290	0.006812	9.6
37	-0.570886	520.082868	0.006165	9.6
38	-0.748170	517.834665	0.008173	9.3
39	-0.788087	515.612193	0.008300	10.7
40	-0.980609	513.414976	0.007755	10.2
41	-0.898041	511.242551	0.009748	9.9
42	-0.816412	509.094468	0.009015	10.1
43	-0.516176	506.970285	0.004233	9.6
44	-1.142489	504.869574	0.009966	9.2
45	-1.033276	502.791916	0.009214	9.3
46	-0.961482	500.736903	0.009176	9.2
47	-0.795438	498.704137	0.007801	9.4
48	-0.842310	496.693228	0.010762	9.3
49	-1.019148	494.703798	0.006747	9.2
50	-0.738186	492.735476	0.007500	9.1
51	-0.491550	490.787900	0.004814	10.0
52	-0.362623	488.860718	0.004623	9.2
53	-0.733439	486.953585	0.008607	9.6
54	-0.726613	485.066164	0.007899	9.2
55	-0.973556	483.198126	0.007462	9.2
56	-0.471598	481.349149	0.005815	9.2
57	-0.694755	479.518920	0.004593	9.2
58	-0.069661	477.707132	0.002840	10.7
59	-0.839539	475.913485	0.009841	10.1
60	-0.886971	474.137684	0.006596	9.2
61	-0.388527	472.379445	0.005495	9.3
62	-1.033353	470.638485	0.008143	9.9
63	-0.398318	468.914531	0.004405	9.2
64	-1.040543	467.207315	0.009111	9.3
65	-0.372959	465.516573	0.004947	9.4
66	-0.906396	463.842050	0.008425	9.2
67	-0.855789	462.183494	0.008429	9.3
68	-1.143993	460.540658	0.007953	9.3
69	-0.232305	458.913303	0.004289	9.7
70	-0.233900	457.301192	0.004371	10.0
