1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.042266	627.201626	0.008826	503.6
1	-1.149876	623.504937	0.008153	10.9
2	-1.135866	619.865785	0.011085	9.4
3	-0.848095	616.282728	0.009721	9.8
4	-0.957226	612.754375	0.008408	9.6
5	-1.123442	609.279381	0.008903	11.5
6	-0.153642	605.856447	0.003212	10.7
7	-1.073276	602.484317	0.008773	9.4
8	-0.947600	599.161779	0.008760	9.3
9	-1.023574	595.887656	0.006661	12.4
10	-0.602776	592.660813	0.007347	9.3
11	-0.125434	589.480151	0.005613	10.2
12	-0.736196	586.344606	0.007139	9.5
13	-0.359187	583.253145	0.004705	12.0
14	-0.899826	580.204771	0.009450	10.4
15	-0.428138	577.198517	0.006552	9.1
16	-1.126066	574.233444	0.008929	9.4
17	-0.936592	571.308645	0.009334	11.2
18	-0.747038	568.423237	0.011308	9.4
19	-0.724273	565.576365	0.006247	10.6
20	-0.876363	562.767201	0.007146	9.6
21	-1.095126	559.994938	0.010062	12.2
22	-1.040379	557.258797	0.011548	10.3
23	-0.636472	554.558018	0.008223	9.5
24	-0.938012	551.891865	0.010055	9.3
25	-1.049250	549.259621	0.009426	9.7
26	-0.914643	546.660592	0.009017	9.4
27	-0.404922	544.094102	0.006061	10.6
28	-0.661680	541.559494	0.007363	15.2
29	-0.533688	539.056129	0.007119	15.4
30	-0.591342	536.583387	0.005206	15.0
31	-0.980039	534.140663	0.007878	13.5
32	-0.169370	531.727370	0.004824	12.1
33	-0.254419	529.342935	0.003582	10.8
34	-0.559261	526.986802	0.007154	9.8
35	-0.749959	524.658430	0.007141	13.1
36	-0.924153	522.357290	0.006888	11.6
37	-0.606472	520.082868	0.007697	9.7
38	-0.862176	517.834665	0.008983	9.3
39	-0.821035	515.612193	0.007861	13.8
40	-0.987231	513.414976	0.007041	10.0
41	-0.871836	511.242551	0.008678	10.9
42	-0.685403	509.094468	0.007199	11.2
43	-0.573681	506.970285	0.007966	13.8
44	-1.047517	504.869574	0.009644	9.7
45	-1.007751	502.791916	0.007625	11.2
46	-0.974459	500.736903	0.007264	10.4
47	-0.813525	498.704137	0.006337	12.4
48	-0.803638	496.693228	0.009341	12.4
49	-1.052479	494.703798	0.012301	11.4
50	-0.756353	492.735476	0.006435	9.8
51	-0.509484	490.787900	0.005647	20.6
52	-0.372328	488.860718	0.005204	15.6
53	-0.733246	486.953585	0.008015	9.9
54	-0.689195	485.066164	0.006110	10.3
55	-0.989841	483.198126	0.009695	12.9
56	-0.538580	481.349149	0.008894	9.8
57	-0.726866	479.518920	0.006936	9.6
58	-0.067807	477.707132	0.003070	12.8
59	-0.690406	475.913485	0.008198	9.4
60	-0.884397	474.137684	0.009098	9.8
61	-0.409425	472.379445	0.005781	9.3
62	-0.940264	470.638485	0.008562	11.7
63	-0.437131	468.914531	0.008607	10.7
64	-0.933319	467.207315	0.008865	9.5
65	-0.380556	465.516573	0.005154	9.5
66	-0.963339	463.842050	0.010499	11.7
67	-0.760540	462.183494	0.007511	9.6
68	-1.204626	460.540658	0.007945	10.8
69	-0.242688	458.913303	0.005484	9.5
70	-0.256494	457.301192	0.003284	12.1
71	-0.308901	455.704096	0.003956	10.5
72	-0.952051	454.121787	0.006807	9.4
73	-0.468840	452.554045	0.004757	8.5
74	-0.778757	451.000653	0.008333	11.6
75	-0.899249	449.461399	0.008512	9.1
76	-0.902139	447.936075	0.007820	10.6
77	-1.040431	446.424477	0.008243	9.7
78	-0.690845	444.926406	0.008540	12.0
