1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.098138	627.201626	0.011501	493.3
1	-1.160955	623.504937	0.017584	7.5
2	-0.725264	619.865785	0.014486	7.6
3	-1.168634	616.282728	0.010571	8.0
4	-0.214991	612.754375	0.003035	10.3
5	-1.283328	609.279381	0.012074	9.2
6	-0.959388	605.856447	0.021046	7.6
7	-0.015407	602.484317	0.000231	7.6
8	-0.612619	599.161779	0.008054	7.7
9	-0.657455	595.887656	0.012524	9.9
10	-0.735081	592.660813	0.008750	7.5
11	-0.670282	589.480151	0.011338	8.7
12	-0.724032	586.344606	0.012841	7.6
13	-0.834530	583.253145	0.010073	7.7
14	-1.110569	580.204771	0.010934	10.5
15	-1.185360	577.198517	0.012078	8.8
16	-1.044667	574.233444	0.010536	7.5
17	-1.205661	571.308645	0.015119	7.2
18	-1.189025	568.423237	0.018592	7.9
19	-0.633875	565.576365	0.011346	10.1
20	-0.009131	562.767201	0.000093	7.6
21	-0.322700	559.994938	0.004680	8.8
22	-0.579824	557.258797	0.012734	7.5
23	-1.123940	554.558018	0.013414	7.5
24	-1.264487	551.891865	0.012323	10.5
25	-0.973015	549.259621	0.013898	8.8
26	-1.132423	546.660592	0.013305	8.4
27	-0.973130	544.094102	0.007663	7.5
28	-0.882647	541.559494	0.009958	7.5
29	-1.152222	539.056129	0.022010	10.9
30	-1.055870	536.583387	0.010611	8.5
31	-0.267332	534.140663	0.004596	8.2
32	-0.190264	531.727370	0.003863	8.1
33	-0.797273	529.342935	0.009389	8.3
34	-1.231908	526.986802	0.012089	10.2
35	-1.035843	524.658430	0.016189	8.8
36	-0.466135	522.357290	0.004710	8.2
37	-0.326063	520.082868	0.001590	6.7
38	-1.155604	517.834665	0.011596	9.3
39	-1.002675	515.612193	0.012338	7.7
40	-0.731827	513.414976	0.009913	8.9
41	-0.662200	511.242551	0.006069	12.8
42	-1.366541	509.094468	0.012926	11.9
43	-1.048056	506.970285	0.008760	9.8
44	-0.715193	504.869574	0.011723	8.4
45	-0.688224	502.791916	0.010312	8.1
46	-0.481046	500.736903	0.004845	7.7
47	-1.217277	498.704137	0.016168	10.3
48	-1.176887	496.693228	0.015780	7.5
49	-0.498657	494.703798	0.008358	9.0
50	-0.730453	492.735476	0.009216	7.2
51	-0.041639	490.787900	0.001337	9.2
52	-0.799914	488.860718	0.009254	7.8
53	-1.256046	486.953585	0.015462	8.7
54	-1.159725	485.066164	0.012963	7.7
55	-0.939959	483.198126	0.015261	8.0
56	-1.184770	481.349149	0.012574	10.6
57	-0.684795	479.518920	0.009694	7.8
58	-0.927835	477.707132	0.009988	7.9
59	-1.122132	475.913485	0.010572	7.7
60	-0.688101	474.137684	0.005345	7.7
61	-1.076547	472.379445	0.012060	10.4
62	-0.019304	470.638485	0.000377	8.5
63	-0.093082	468.914531	0.001938	7.9
64	-0.536499	467.207315	0.006079	7.6
65	-1.186787	465.516573	0.010185	8.2
66	-0.430785	463.842050	0.003262	11.0
67	-0.559035	462.183494	0.010236	7.7
68	-0.753790	460.540658	0.010347	7.9
69	-0.602008	458.913303	0.007739	7.9
70	-0.136740	457.301192	0.001927	8.1
71	-1.196865	455.704096	0.019243	11.3
72	-0.544866	454.121787	0.007202	9.0
73	-1.273461	452.554045	0.016377	8.4
74	-0.978872	451.000653	0.012506	7.8
75	-1.328954	449.461399	0.013951	7.7
76	-0.179532	447.936075	0.005677	9.5
77	-0.683501	446.424477	0.007083	7.0
78	-0.488408	444.926406	0.009582	8.8
79	-1.123565	443.441666	0.010254	8.6
80	-1.204883	441.970065	0.010124	8.0
81	-1.183930	440.511415	0.015764	11.9
82	-1.055511	439.065533	0.007287	7.9
83	-0.676817	437.632238	0.012577	8.0
84	-0.842041	436.211351	0.007372	7.8
85	-1.047754	434.802701	0.011213	8.4
86	-0.241612	433.406117	0.004420	11.4
87	-1.180061	432.021430	0.012981	9.6
88	-0.938686	430.648479	0.008146	7.7
89	-0.790038	429.287101	0.013208	8.1
90	-0.962363	427.937140	0.007015	7.8
91	-0.522604	426.598440	0.006142	10.8
92	-1.086997	425.270849	0.008838	7.9
93	-0.252958	423.954220	0.002773	8.0
94	-1.061615	422.648404	0.012541	9.1
95	-0.271421	421.353259	0.004137	10.8
96	-0.579765	420.068643	0.007296	9.4
97	-0.207707	418.794419	0.001886	6.9
98	-1.157301	417.530451	0.011936	7.7
99	-0.864834	416.276604	0.011049	7.5
100	-0.804585	415.032748	0.011929	11.3
101	-1.307175	413.798754	0.008512	7.8
102	-0.830419	412.574495	0.011065	8.7
103	-1.072009	411.359849	0.008946	6.7
104	-1.260258	410.154691	0.013661	7.7
105	-0.559928	408.958904	0.006877	10.5
106	-0.566826	407.772368	0.006882	8.8
107	-0.692509	406.594968	0.012577	8.4
108	-0.295889	405.426590	0.004703	7.9
109	-0.977734	404.267122	0.009412	8.3
110	-1.176325	403.116456	0.014033	10.5
