1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.638252	0.000000	21.878242	0.012177	990.0
1	-0.624557	0.000000	21.878242	0.021741	4.2
2	-0.644270	0.900161	20.978982	0.012603	3.9
3	-0.664459	0.461928	21.407354	0.015917	3.9
4	-0.643748	0.947995	20.933260	0.014028	3.8
5	-0.653431	1.947342	20.021625	0.015525	4.0
6	-0.614239	1.509114	20.411424	0.012888	3.8
7	-0.673364	1.071118	20.816485	0.007600	4.0
8	-0.636967	2.071118	19.914210	0.009758	4.9
9	-0.657520	3.071079	19.086933	0.011433	4.2
10	-0.621907	2.632876	19.440845	0.009867	3.7
11	-0.653057	2.269256	19.744639	0.016426	4.3
12	-0.675199	3.269256	18.931074	0.018718	5.4
13	-0.658195	2.831023	19.279201	0.015893	3.7
14	-0.663102	3.831023	18.502785	0.013725	4.1
15	-0.639991	3.392790	18.835200	0.014196	3.9
16	-0.661394	2.954557	19.179778	0.015885	4.1
17	-0.626443	3.054468	19.100114	0.010147	6.4
18	-0.670818	4.054468	18.337771	0.008868	3.8
19	-0.622484	5.045082	17.640301	0.011160	5.0
20	-0.661356	4.606851	17.942194	0.010976	3.8
21	-0.600767	5.571475	17.290838	0.009297	4.1
22	-0.649707	5.179865	17.549483	0.012585	4.0
23	-0.639592	4.741633	17.848249	0.008249	4.0
24	-0.648052	5.741632	17.180817	0.011735	3.7
25	-0.664627	5.306193	17.465206	0.009708	4.4
26	-0.651522	6.232504	16.871128	0.014854	5.5
27	-0.636415	7.232504	16.273550	0.014052	3.9
28	-0.662168	6.794271	16.530136	0.010677	3.7
29	-0.608230	7.794257	15.956066	0.013804	3.8
30	-0.629667	8.766122	15.435100	0.007858	4.9
31	-0.624471	8.330293	15.664456	0.016294	4.3
32	-0.642281	9.327631	15.149323	0.010207	4.0
33	-0.639935	8.934200	15.348434	0.014453	3.7
34	-0.636989	9.934174	14.852282	0.009231	4.5
35	-0.642733	10.907063	14.399416	0.011175	5.7
36	-0.641578	10.468839	14.599937	0.011410	3.9
37	-0.684652	10.030606	14.806127	0.009545	4.6
38	-0.645256	11.030606	14.343877	0.007771	4.3
39	-0.657488	10.597667	14.540412	0.015237	4.1
40	-0.649017	10.159471	14.744893	0.011550	3.9
41	-0.654514	11.159471	14.286400	0.006075	4.1
42	-0.618226	12.097018	13.881706	0.008083	3.7
43	-0.604155	11.660365	14.067298	0.009725	5.1
44	-0.622230	11.224350	14.257637	0.014796	5.3
45	-0.638292	12.224348	13.828506	0.010939	4.9
46	-0.630980	13.224348	13.424451	0.012295	4.0
47	-0.635340	13.863950	13.178170	0.017567	3.8
48	-0.645477	14.863950	12.810721	0.013661	4.0
49	-0.655327	15.863950	12.463208	0.007777	3.7
50	-0.642760	15.425953	12.613070	0.015729	4.1
51	-0.657378	16.425775	12.276114	0.010992	4.1
52	-0.636651	17.425775	11.956638	0.009204	5.3
53	-0.618764	16.993263	12.092751	0.015260	4.5
54	-0.653877	16.555030	12.233863	0.013469	3.9
55	-0.624551	16.116797	12.378306	0.012876	3.8
56	-0.654439	15.678602	12.526188	0.008385	4.7
57	-0.640555	16.452732	12.267278	0.013632	4.5
58	-0.650901	16.990183	12.093732	0.017294	3.8
59	-0.648703	17.990183	11.783558	0.009544	4.3
60	-0.613540	17.551950	11.917506	0.015433	4.4
61	-0.640313	18.503563	11.630421	0.012245	6.9
62	-0.665933	19.503548	11.343280	0.016371	4.0
63	-0.683881	20.503548	11.069971	0.016245	5.1
64	-0.678272	21.254191	10.873314	0.014685	4.5
