1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.531143	0.000000	3.666115	0.022304	978.2
1	-0.538031	0.000000	3.666115	0.017991	4.0
2	-0.540148	1.000000	3.499473	0.025891	3.8
3	-0.566025	1.999996	3.347323	0.023479	3.8
4	-0.542696	1.318639	3.449512	0.017143	4.3
5	-0.561297	0.465156	3.586669	0.035414	4.5
6	-0.531238	0.000000	3.666115	0.025594	4.1
7	-0.542845	0.000000	3.666115	0.029917	4.2
8	-0.527718	0.000000	3.666115	0.013742	6.4
9	-0.559552	0.000000	3.666115	0.020655	3.8
10	-0.511289	0.999743	3.499514	0.012070	4.1
11	-0.560377	1.999602	3.347380	0.021824	3.7
12	-0.530338	1.830260	3.372209	0.022479	4.9
13	-0.536303	2.683659	3.250697	0.022429	3.8
14	-0.529626	1.728779	3.387266	0.026625	3.8
15	-0.525404	0.771605	3.536184	0.019206	4.5
16	-0.537737	1.771605	3.380895	0.014510	3.8
17	-0.579387	0.815453	3.529077	0.014982	6.5
18	-0.506865	0.000000	3.666115	0.033214	3.7
19	-0.544570	1.000000	3.499473	0.012575	5.2
20	-0.508903	0.044171	3.658420	0.023122	3.7
21	-0.561917	0.000000	3.666115	0.018085	3.8
22	-0.546460	0.999961	3.499479	0.017216	3.8
23	-0.512442	0.064697	3.654855	0.017441	4.1
24	-0.533924	0.000000	3.666115	0.016231	3.9
25	-0.528638	0.000000	3.666115	0.010440	3.8
26	-0.503158	0.000000	3.666115	0.023651	6.7
27	-0.510843	0.423929	3.593571	0.024033	3.8
28	-0.553178	1.421377	3.433706	0.030790	3.7
29	-0.530997	0.465439	3.586622	0.015382	3.8
30	-0.513309	1.460093	3.427787	0.022255	4.8
31	-0.568575	2.459817	3.281714	0.023914	4.2
32	-0.507767	1.980157	3.350213	0.024230	3.7
33	-0.546661	2.971342	3.211685	0.020464	4.0
34	-0.519311	3.887422	3.093467	0.018798	4.3
35	-0.550592	2.930374	3.217184	0.017848	6.1
36	-0.565521	3.772518	3.107815	0.024534	3.7
37	-0.533164	2.815381	3.232718	0.024181	3.8
38	-0.516600	1.858202	3.368087	0.021102	4.8
39	-0.545017	1.534578	3.416457	0.024284	4.0
40	-0.533102	0.580847	3.567441	0.018769	3.7
41	-0.539113	0.000000	3.666115	0.017658	3.7
42	-0.583144	0.000000	3.666115	0.021441	3.8
43	-0.521025	0.000000	3.666115	0.025510	3.8
44	-0.521770	0.999827	3.499501	0.023982	6.6
45	-0.537082	0.042648	3.658684	0.019828	5.3
46	-0.529853	0.000000	3.666115	0.018037	3.8
47	-0.526203	0.994051	3.500420	0.029385	4.0
48	-0.535600	1.994051	3.348188	0.017978	3.8
49	-0.531562	2.991541	3.208981	0.019175	3.9
50	-0.517638	3.991438	3.080591	0.021311	3.9
51	-0.569624	4.991211	2.962094	0.023511	3.8
52	-0.559665	4.034037	3.075349	0.012716	4.2
53	-0.546519	3.076871	3.197609	0.013648	6.2
54	-0.567312	2.161814	3.323937	0.015056	3.8
