1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.396915	627.201626	0.014942	477.6
1	-0.393777	623.504937	0.011280	7.5
2	-1.058980	619.865785	0.012083	7.6
3	-0.539013	616.282728	0.010291	7.6
4	-0.477142	612.754375	0.004452	9.6
5	-1.511640	609.279381	0.030541	9.1
6	-0.995903	605.856447	0.017411	7.5
7	-1.411119	602.484317	0.031125	7.5
8	-1.402349	599.161779	0.010107	7.6
9	-0.001576	595.887656	0.000034	10.5
10	-0.716856	592.660813	0.013641	7.7
11	-1.486380	589.480151	0.022501	9.2
12	-0.879108	586.344606	0.021018	7.6
13	-0.847954	583.253145	0.016225	7.8
14	-1.147562	580.204771	0.029313	9.7
15	-0.579362	577.198517	0.005859	8.5
16	-0.410553	574.233444	0.012824	7.8
17	-1.006286	571.308645	0.018564	7.5
18	-0.668979	568.423237	0.006589	6.7
19	-1.406867	565.576365	0.016036	10.4
20	-0.620216	562.767201	0.007732	7.7
21	-1.338352	559.994938	0.025561	8.4
22	-0.606167	557.258797	0.011194	7.6
23	-0.869155	554.558018	0.026043	7.5
24	-1.205673	551.891865	0.024618	10.0
25	-0.593181	549.259621	0.007127	8.6
26	-0.644537	546.660592	0.011403	7.6
27	-1.115579	544.094102	0.019678	7.7
28	-1.194630	541.559494	0.008043	7.4
29	-0.728026	539.056129	0.010793	10.1
30	-1.149373	536.583387	0.010877	7.6
31	-0.782424	534.140663	0.009428	8.4
32	-1.579382	531.727370	0.017378	7.6
33	-1.611620	529.342935	0.031691	11.3
34	-0.727373	526.986802	0.014846	11.4
35	-1.537612	524.658430	0.016329	7.4
36	-0.847828	522.357290	0.008878	7.9
37	-0.961973	520.082868	0.013798	7.8
38	-1.207338	517.834665	0.009859	11.8
39	-0.384771	515.612193	0.005819	7.4
40	-1.359994	513.414976	0.012963	8.1
41	-0.763177	511.242551	0.011831	7.0
42	-1.431467	509.094468	0.022307	7.5
43	-1.297392	506.970285	0.016613	10.3
44	-0.977815	504.869574	0.007978	7.6
45	-1.364108	502.791916	0.012725	7.6
46	-1.001612	500.736903	0.009750	7.6
47	-1.581376	498.704137	0.013342	7.6
48	-0.731309	496.693228	0.011190	10.5
49	-1.092341	494.703798	0.015145	7.4
50	-1.474483	492.735476	0.020311	8.5
51	-1.000897	490.787900	0.011701	7.5
52	-1.515087	488.860718	0.019656	7.8
53	-1.547748	486.953585	0.009788	11.2
54	-1.493974	485.066164	0.024317	7.8
55	-0.603589	483.198126	0.013124	8.1
56	-1.523485	481.349149	0.023694	7.5
57	-0.808500	479.518920	0.010725	8.3
58	-1.196176	477.707132	0.017360	10.2
59	-1.338547	475.913485	0.018574	8.6
60	-0.597656	474.137684	0.008459	6.5
61	-1.679246	472.379445	0.022799	7.5
62	-0.804595	470.638485	0.012529	6.9
63	-1.146988	468.914531	0.014532	10.3
64	-1.485929	467.207315	0.027076	7.6
65	-0.834595	465.516573	0.007581	7.8
66	-0.267371	463.842050	0.003303	7.1
67	-0.761482	462.183494	0.008042	7.5
68	-1.490503	460.540658	0.016785	10.5
69	-1.045213	458.913303	0.011115	8.6
70	-1.542979	457.301192	0.020556	7.9
71	-1.219693	455.704096	0.017344	7.7
72	-0.065956	454.121787	0.000877	7.4
73	-0.337966	452.554045	0.006231	11.1
74	-0.443380	451.000653	0.006064	8.2
75	-1.183266	449.461399	0.011520	7.8
76	-0.181399	447.936075	0.001517	7.6
77	-1.233632	446.424477	0.010553	8.7
78	-1.306676	444.926406	0.009841	11.5
79	-1.633056	443.441666	0.008443	9.2
80	-0.545223	441.970065	0.004987	8.0
81	-0.972330	440.511415	0.021171	9.1
82	-1.312729	439.065533	0.018820	9.7
83	-1.490084	437.632238	0.016093	10.2
84	-1.616622	436.211351	0.022148	9.6
85	-1.444965	434.802701	0.026468	7.7
86	-1.339286	433.406117	0.017529	8.1
87	-0.528194	432.021430	0.012250	9.4
88	-1.321144	430.648479	0.017164	8.7
89	-0.382097	429.287101	0.004872	7.6
90	-0.602646	427.937140	0.009544	8.4
91	-1.589028	426.598440	0.015434	15.4
92	-0.223053	425.270849	0.003922	7.7
93	-1.599671	423.954220	0.034089	10.3
94	-1.130551	422.648404	0.012627	8.1
95	-1.488574	421.353259	0.017658	8.0
96	-1.595988	420.068643	0.020062	12.7
97	-0.985296	418.794419	0.007942	7.6
98	-1.009289	417.530451	0.018322	7.9
99	-0.431593	416.276604	0.002072	8.7
100	-1.607513	415.032748	0.013960	11.7
101	-1.301477	413.798754	0.033330	9.0
102	-1.416631	412.574495	0.015904	8.5
103	-0.180375	411.359849	0.002716	9.8
104	-0.826812	410.154691	0.019318	11.0
105	-1.650502	408.958904	0.026553	10.4
106	-0.498630	407.772368	0.016917	8.5
107	-0.544390	406.594968	0.008954	9.7
108	-0.289940	405.426590	0.007501	11.2
109	-0.451468	404.267122	0.007977	12.4
110	-0.380254	403.116456	0.004955	10.6
