1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.747458	5.000000	0.004878	1.000000	-0.000467	Main	true	true	WolfeSatisfied	2006.5
1	1	0	-0.743399	5.000000	0.005074	2.811236	0.000807	Main	true	true	WolfeSatisfied	885.6
2	2	0	-0.740036	5.000000	0.005176	6.667549	0.002248	Main	true	true	WolfeSatisfied	1041.1
3	3	1	-0.742074	1.644165	0.004955	17.539807	0.002393	Main	true	true	WolfeSatisfied	1420.9
4	4	1	-0.741601	1.675468	0.004907	15.904885	0.005120	Main	true	true	WolfeSatisfied	1216.0
5	5	1	-0.745271	1.704095	0.004736	13.794137	-0.000785	Main	true	true	WolfeSatisfied	1410.5
6	6	1	-0.743976	1.687275	0.004806	11.553790	-0.000126	Main	true	true	WolfeSatisfied	1248.0
7	7	1	-0.745335	1.717719	0.005206	11.613410	-0.002415	Main	true	true	WolfeSatisfied	1251.6
8	8	0	-0.744658	5.000000	0.004761	9.231842	0.002396	Main	true	true	WolfeSatisfied	941.1
9	9	1	-0.744104	1.612377	0.005165	22.286036	0.005388	Main	true	true	WolfeSatisfied	1294.3
10	10	1	-0.747954	1.653682	0.004565	17.240904	0.001271	Main	true	true	WolfeSatisfied	1149.8
11	11	1	-0.738394	1.705502	0.004946	15.342483	0.000760	Main	true	true	WolfeSatisfied	1252.2
12	12	1	-0.742791	1.637343	0.005141	14.192489	0.000388	Main	true	true	WolfeSatisfied	1308.1
13	13	1	-0.747729	1.654492	0.004544	11.940836	0.000130	Main	true	true	WolfeSatisfied	1319.3
14	14	1	-0.744969	1.682886	0.004950	11.941626	0.004236	Main	true	true	WolfeSatisfied	1211.1
15	15	1	-0.752667	1.710875	0.004996	9.228781	-0.000130	Main	true	true	WolfeSatisfied	1212.1
16	16	0	-0.746515	5.000000	0.004371	7.618467	0.002475	Main	true	true	WolfeSatisfied	991.9
17	17	1	-0.748576	1.627241	0.004590	20.155887	0.004440	Main	true	true	WolfeSatisfied	1253.9
18	18	1	-0.746692	1.640874	0.004904	19.562290	0.002917	Main	true	true	WolfeSatisfied	1497.3
19	19	1	-0.754188	1.665701	0.004647	16.602757	0.003805	Main	true	true	WolfeSatisfied	1688.1
20	20	1	-0.746439	1.692617	0.004527	15.430314	0.002118	Main	true	true	WolfeSatisfied	1870.7
21	21	1	-0.751129	1.603379	0.004964	15.778621	0.003777	Main	true	true	WolfeSatisfied	1852.0
22	22	1	-0.754349	1.666745	0.004738	13.528111	0.000234	Main	true	true	WolfeSatisfied	1382.1
23	23	1	-0.754864	1.641483	0.005224	11.459078	0.002605	Main	true	true	WolfeSatisfied	1374.5
24	24	0	-0.752297	5.000000	0.005075	9.659485	0.004319	Main	true	true	WolfeSatisfied	872.3
