1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-1.495592	627.201626	0.030833	462.4
1	-0.350376	623.504937	0.010078	8.9
2	-1.081787	619.865785	0.017174	8.1
3	-0.594282	616.282728	0.009525	8.2
4	-0.458273	612.754375	0.008158	10.2
5	-1.435549	609.279381	0.030240	7.4
6	-1.025739	605.856447	0.013564	8.2
7	-1.329000	602.484317	0.047540	8.0
8	-1.346082	599.161779	0.024617	10.4
9	-0.001252	595.887656	0.000138	7.4
10	-0.787792	592.660813	0.012491	8.0
11	-1.378020	589.480151	0.031296	7.8
12	-0.919122	586.344606	0.022545	8.8
13	-0.594302	583.253145	0.007991	10.2
14	-1.286140	580.204771	0.014506	7.6
15	-0.553661	577.198517	0.011397	7.6
16	-0.364734	574.233444	0.007754	8.6
17	-0.929519	571.308645	0.019252	10.2
18	-0.702968	568.423237	0.009500	8.9
19	-1.139269	565.576365	0.024853	9.2
20	-0.758065	562.767201	0.015757	7.7
21	-1.402746	559.994938	0.027854	8.0
22	-0.486420	557.258797	0.010445	10.5
23	-0.974938	554.558018	0.026711	8.2
24	-1.337188	551.891865	0.032264	8.5
25	-0.403116	549.259621	0.013113	8.0
26	-0.709290	546.660592	0.020055	7.7
27	-1.107396	544.094102	0.022449	9.7
28	-1.247047	541.559494	0.012386	8.3
29	-0.729117	539.056129	0.011672	8.5
30	-0.742930	536.583387	0.032054	8.2
31	-0.598702	534.140663	0.012343	7.5
32	-1.611153	531.727370	0.021506	10.0
33	-1.491960	529.342935	0.027018	8.3
34	-0.563875	526.986802	0.012440	7.8
35	-1.509925	524.658430	0.021081	8.0
36	-0.683803	522.357290	0.009284	8.2
37	-0.814240	520.082868	0.009929	9.9
38	-1.266694	517.834665	0.026284	8.4
39	-0.385527	515.612193	0.006739	8.4
40	-1.390194	513.414976	0.013295	9.8
41	-0.703399	511.242551	0.008325	8.5
42	-1.361263	509.094468	0.027298	11.1
43	-1.163141	506.970285	0.017829	7.7
44	-1.057689	504.869574	0.009719	7.1
45	-1.211304	502.791916	0.038114	8.9
46	-1.071762	500.736903	0.024115	10.2
47	-1.463546	498.704137	0.026872	8.3
48	-0.722405	496.693228	0.009178	8.2
49	-1.128988	494.703798	0.020547	8.0
50	-1.452730	492.735476	0.015789	9.0
51	-1.085015	490.787900	0.025324	11.4
52	-1.414003	488.860718	0.017888	9.6
53	-1.451161	486.953585	0.024150	8.4
54	-1.507100	485.066164	0.021786	8.3
55	-0.652674	483.198126	0.015446	9.9
56	-1.435224	481.349149	0.028032	7.7
57	-0.660967	479.518920	0.022859	7.6
58	-1.031649	477.707132	0.025653	8.8
59	-1.438860	475.913485	0.027821	9.0
60	-0.659376	474.137684	0.010304	8.9
61	-1.549958	472.379445	0.023130	8.0
62	-0.901140	470.638485	0.007337	7.3
63	-1.134697	468.914531	0.022692	10.4
64	-1.556718	467.207315	0.033690	9.5
65	-0.466545	465.516573	0.010712	9.4
66	-0.287414	463.842050	0.003132	8.9
67	-0.787225	462.183494	0.015091	8.0
68	-1.352588	460.540658	0.009094	7.8
69	-1.124517	458.913303	0.023220	10.3
70	-1.392195	457.301192	0.019870	9.8
71	-1.107891	455.704096	0.018782	8.6
72	-0.073691	454.121787	0.001002	7.7
73	-0.311536	452.554045	0.003100	9.2
74	-0.449587	451.000653	0.009715	9.2
75	-1.084679	449.461399	0.024485	8.2
76	-0.192462	447.936075	0.001857	7.6
77	-1.211174	446.424477	0.016858	8.1
78	-1.213525	444.926406	0.019557	10.5
79	-1.596908	443.441666	0.024452	8.1
80	-0.505171	441.970065	0.007729	7.7
81	-1.109792	440.511415	0.031576	8.1
82	-1.304060	439.065533	0.021903	8.3
83	-1.337356	437.632238	0.023573	10.0
84	-1.587983	436.211351	0.024003	8.7
85	-1.585215	434.802701	0.009453	7.9
86	-1.238218	433.406117	0.035509	7.6
87	-0.351680	432.021430	0.009197	8.1
88	-1.195160	430.648479	0.019498	10.0
89	-0.403708	429.287101	0.004870	8.6
90	-0.340177	427.937140	0.009659	8.1
91	-1.604560	426.598440	0.033051	7.5
92	-0.206037	425.270849	0.003095	9.1
93	-1.520234	423.954220	0.025597	11.2
94	-1.213061	422.648404	0.019636	8.0
95	-1.242924	421.353259	0.023122	8.6
96	-1.501400	420.068643	0.044554	8.0
97	-0.860636	418.794419	0.019607	11.1
98	-1.066715	417.530451	0.019270	8.2
99	-0.455982	416.276604	0.005734	7.8
100	-1.537888	415.032748	0.023028	9.2
101	-1.298652	413.798754	0.026995	8.9
102	-1.466385	412.574495	0.025272	10.9
103	-0.180713	411.359849	0.001984	8.3
104	-0.961218	410.154691	0.023141	8.8
105	-1.533329	408.958904	0.031782	7.6
106	-0.448329	407.772368	0.009157	11.1
107	-0.444926	406.594968	0.009004	8.7
108	-0.294653	405.426590	0.005885	7.9
109	-0.424901	404.267122	0.008944	9.1
110	-0.375898	403.116456	0.004383	13.1
111	-1.386455	401.974481	0.036553	7.8
112	-1.166635	400.841093	0.042115	8.5
113	-0.621027	399.716187	0.013488	8.3
114	-1.564733	398.599660	0.011792	7.8
115	-1.477731	397.491411	0.033937	10.2
116	-1.262843	396.391342	0.022972	10.3
117	-1.155980	395.299353	0.012546	8.2
118	-1.561842	394.215350	0.031308	8.4
119	-0.775326	393.139238	0.021372	9.5
120	-0.244711	392.070924	0.002836	8.0
121	-1.131610	391.010316	0.006423	8.4
122	-0.385410	389.957325	0.007785	8.4
123	-0.599622	388.911862	0.003550	7.3
124	-1.122972	387.873839	0.022185	10.4
125	-0.803944	386.843173	0.019693	8.5
126	-0.540796	385.819777	0.007377	7.8
127	-1.433021	384.803569	0.023332	8.6
128	-1.213359	383.794468	0.014607	8.4
129	-0.307094	382.792393	0.004631	10.1
130	-0.214905	381.797264	0.003840	8.1
131	-0.270235	380.809005	0.003327	8.4
132	-0.774497	379.827537	0.008349	9.1
133	-0.430633	378.852786	0.007926	8.4
134	-1.470972	377.884678	0.028653	10.7
135	-0.707231	376.923138	0.008151	8.5
136	-0.081826	375.968095	0.000767	8.0
137	-1.057066	375.019479	0.018207	7.7
138	-0.575693	374.077218	0.010044	10.8
139	-1.635201	373.141244	0.027591	8.7
140	-1.021942	372.211489	0.016278	8.6
141	-0.421961	371.287887	0.003578	8.6
142	-0.617768	370.370370	0.008504	7.7
143	-0.729217	369.458876	0.019210	11.0
144	-1.596889	368.553338	0.029744	7.7
145	-0.558293	367.653696	0.014797	8.1
146	-1.145886	366.759885	0.029641	7.7
147	-0.328986	365.871846	0.003811	9.2
148	-1.442501	364.989518	0.024050	8.5
149	-0.651547	364.112841	0.023402	8.3
150	-1.006211	363.241757	0.020309	8.9
151	-1.096576	362.376208	0.017921	14.7
152	-1.428185	361.516137	0.018279	10.0
153	-1.475705	360.661488	0.016243	8.0
154	-0.610152	359.812206	0.012496	9.6
155	-1.473374	358.968236	0.012832	10.1
156	-0.852643	358.129524	0.009335	11.0
157	-0.539589	357.296018	0.007579	10.1
158	-1.614469	356.467665	0.014724	8.0
159	-1.542546	355.644414	0.022581	10.1
160	-1.561244	354.826213	0.014710	6.6
161	-1.536608	354.013012	0.037759	8.3
162	-0.701924	353.204763	0.008601	13.4
163	-0.313594	352.401415	0.001646	18.5
164	-1.276508	351.602922	0.023965	9.1
165	-0.937172	350.809235	0.024954	8.9
166	-1.497990	350.020308	0.020157	8.3
167	-1.348711	349.236095	0.028985	7.1
168	-0.249145	348.456550	0.002578	10.9
169	-1.545492	347.681627	0.033113	7.8
170	-0.647299	346.911283	0.005720	8.2
171	-0.780251	346.145474	0.008545	8.0
172	-1.497035	345.384157	0.031896	7.7
173	-0.904630	344.627288	0.010776	10.2
174	-0.642128	343.874826	0.014017	9.2
175	-1.379484	343.126729	0.033730	7.1
176	-0.798431	342.382957	0.013799	7.8
177	-1.001936	341.643469	0.028809	7.4
178	-1.594538	340.908224	0.032579	10.4
179	-0.121985	340.177184	0.001587	8.6
180	-0.515158	339.450309	0.002572	8.3
181	-0.761087	338.727561	0.006314	7.7
182	-0.692111	338.008902	0.006659	7.7
183	-0.988662	337.294295	0.010067	10.1
184	-1.522212	336.583703	0.037657	9.2
185	-1.326733	335.877089	0.019950	8.0
186	-1.560525	335.174416	0.037475	7.9
187	-1.602333	334.475651	0.024411	8.1
