1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.594175	0.000000	7.583655	0.019467	1213.1
1	-0.608708	0.000000	7.583655	0.018765	4.1
2	-0.591849	0.000000	7.583655	0.009653	4.8
3	-0.611065	0.995809	7.240323	0.014844	4.0
4	-0.601743	0.080410	7.554728	0.009866	5.4
5	-0.603975	0.000000	7.583655	0.017650	4.7
6	-0.577853	0.000000	7.583655	0.014825	4.0
7	-0.591007	0.277745	7.484663	0.020576	7.6
8	-0.606087	0.000000	7.583655	0.014430	5.1
9	-0.579628	0.000000	7.583655	0.021028	3.7
10	-0.570558	0.000000	7.583655	0.018857	5.4
11	-0.622227	1.000000	7.238943	0.015838	4.1
12	-0.561309	1.999337	6.924406	0.019147	4.4
13	-0.613827	1.083661	7.211520	0.013646	4.5
14	-0.634393	2.081004	6.899906	0.011099	5.9
15	-0.590515	1.309490	7.138521	0.014046	5.7
16	-0.578917	0.448147	7.425199	0.020581	5.2
17	-0.631540	0.000000	7.583655	0.016627	5.3
18	-0.581867	1.000000	7.238943	0.023826	4.2
19	-0.577421	1.999916	6.924232	0.018711	5.0
20	-0.593303	2.999916	6.635721	0.021068	5.1
21	-0.567890	3.999911	6.370293	0.014094	5.8
22	-0.609541	3.097445	6.608865	0.014276	6.3
23	-0.588636	2.801710	6.690980	0.017450	5.6
24	-0.621631	2.566076	6.757882	0.015330	4.9
25	-0.607921	1.659331	7.028308	0.012411	4.9
26	-0.580730	0.743772	7.324247	0.010290	5.9
27	-0.573344	1.716385	7.010656	0.009485	4.1
28	-0.593113	2.701911	6.719153	0.025013	5.1
29	-0.594957	3.701909	6.447144	0.016448	7.9
30	-0.591977	2.807711	6.689293	0.019681	3.9
31	-0.607440	3.807678	6.419656	0.023199	4.2
32	-0.629246	4.520316	6.240391	0.016212	4.8
33	-0.592638	3.604263	6.472730	0.015575	4.1
34	-0.593806	4.604234	6.219938	0.017598	4.9
35	-0.603802	3.688182	6.450728	0.014213	3.9
36	-0.593248	4.687785	6.199708	0.019089	5.3
37	-0.647388	5.687785	5.967403	0.019608	7.0
38	-0.602514	6.577733	5.774831	0.014064	3.7
39	-0.593642	7.297488	5.627947	0.009319	6.0
40	-0.586192	8.295209	5.436273	0.016763	5.2
41	-0.593911	9.237249	5.266906	0.025657	3.6
42	-0.591914	9.202496	5.272967	0.018115	5.8
43	-0.569631	8.286726	5.437848	0.018401	4.1
44	-0.579713	7.400782	5.607478	0.019330	5.2
45	-0.582150	6.486040	5.794096	0.014444	6.4
46	-0.588414	5.610719	5.984684	0.018722	4.0
47	-0.572898	6.576708	5.775046	0.026771	5.1
48	-0.574242	5.660656	5.973475	0.017235	7.1
49	-0.609414	4.744606	6.186024	0.019499	6.9
50	-0.611989	5.744606	5.954724	0.017846	5.8
51	-0.613045	6.744605	5.740098	0.017819	5.2
52	-0.586159	7.096495	5.668207	0.024219	5.8
53	-0.611823	6.180443	5.859241	0.015314	6.1
54	-0.590054	7.180443	5.651322	0.019581	5.4
55	-0.622473	6.264391	5.841200	0.014138	3.8
56	-0.562484	5.423956	6.026984	0.016067	5.2
57	-0.633141	6.423956	5.807213	0.018167	7.2
58	-0.579430	5.990675	5.900436	0.013692	5.3
59	-0.601021	6.990180	5.689737	0.018702	4.7
60	-0.604343	7.990037	5.493500	0.013608	5.1
61	-0.600718	7.074988	5.672549	0.025297	4.2
62	-0.636967	6.158936	5.863881	0.021438	3.9
63	-0.586388	7.158936	5.655638	0.016064	5.8
64	-0.576649	6.242884	5.845811	0.015425	3.6
65	-0.573956	5.346419	6.044721	0.022129	7.1
66	-0.577941	4.430435	6.262447	0.013697	5.1
67	-0.557636	4.296775	6.295536	0.013175	4.1
68	-0.599015	4.746376	6.185599	0.014146	4.8
69	-0.577977	5.502292	6.009169	0.018919	5.1
70	-0.579163	6.499064	5.791352	0.012875	4.0
71	-0.585771	5.585936	5.990263	0.021489	4.2
72	-0.584782	6.585897	5.773122	0.011899	4.1
73	-0.619777	7.585897	5.571165	0.020660	5.5
74	-0.555993	8.559611	5.387647	0.018102	5.0
75	-0.633196	7.643559	5.559950	0.019419	4.1
76	-0.630032	6.727507	5.743638	0.017130	4.8
77	-0.605170	5.811455	5.939877	0.020924	4.0
78	-0.594569	6.811453	5.726301	0.018396	4.2
79	-0.560717	7.811453	5.527550	0.019817	3.6
80	-0.623037	8.811447	5.342134	0.013159	4.6
81	-0.604036	9.811361	5.168767	0.013746	3.8
82	-0.595764	10.718789	5.020896	0.019298	7.3
83	-0.600740	10.062413	5.126992	0.029164	6.2
84	-0.600667	11.062394	4.967089	0.012581	5.3
85	-0.611490	12.062394	4.816855	0.014828	3.7
86	-0.609649	13.062385	4.675443	0.013487	4.3
87	-0.623690	13.735412	4.584853	0.017314	3.9
88	-0.593373	12.819362	4.709041	0.015057	4.6
89	-0.603697	12.973349	4.687697	0.018535	3.8
90	-0.590333	13.973349	4.553660	0.008653	7.5
91	-0.595487	13.057671	4.676091	0.020123	4.3
92	-0.595920	12.173607	4.800707	0.011757	4.2
