1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.654876	5.000000	0.001396	1.000000	-0.000669	Main	true	true	WolfeSatisfied	1879.0
1	1	0	-0.662926	5.000000	0.001520	4.399304	-0.001167	Main	true	true	WolfeSatisfied	1050.4
2	2	1	-0.666814	1.796671	0.001613	16.979395	0.000667	Main	true	true	WolfeSatisfied	1224.1
3	3	0	-0.663260	5.000000	0.001562	12.661397	0.002987	Main	true	true	WolfeSatisfied	814.9
4	4	1	-0.661726	1.585993	0.001685	33.661981	0.004250	Main	true	true	WolfeSatisfied	1253.3
5	5	1	-0.668298	1.665231	0.001725	25.189196	0.003125	Main	true	true	WolfeSatisfied	1230.9
6	6	1	-0.673687	1.772576	0.001663	19.608474	0.000955	Main	true	true	WolfeSatisfied	1221.3
7	7	0	-0.666726	5.000000	0.001802	18.219637	0.006040	Main	true	true	WolfeSatisfied	947.2
8	8	1	-0.670132	1.592746	0.001696	42.677008	0.005628	Main	true	true	WolfeSatisfied	1241.2
9	9	1	-0.664793	1.552209	0.001440	35.650881	0.006181	Main	true	true	WolfeSatisfied	1213.9
10	10	1	-0.676382	1.630221	0.001481	30.106992	0.000875	Main	true	true	WolfeSatisfied	1253.8
11	11	1	-0.673822	1.636381	0.001511	28.760671	0.003291	Main	true	true	WolfeSatisfied	1231.8
12	12	1	-0.679656	1.767515	0.001567	23.709890	0.001594	Main	true	true	WolfeSatisfied	1306.7
13	13	1	-0.685807	1.615126	0.001532	23.132173	0.003713	Main	true	true	WolfeSatisfied	1295.9
14	14	1	-0.684345	1.688520	0.001538	21.826259	0.001404	Main	true	true	WolfeSatisfied	1267.5
15	15	1	-0.686646	1.745682	0.001555	20.524272	0.000617	Main	true	true	WolfeSatisfied	1262.7
16	16	1	-0.693880	1.683438	0.001505	20.276602	0.002469	Main	true	true	WolfeSatisfied	1238.3
17	17	1	-0.692327	1.795911	0.001541	17.569380	0.001040	Main	true	true	WolfeSatisfied	1253.9
18	18	1	-0.687197	1.667612	0.001477	19.563540	-0.000495	Main	true	true	WolfeSatisfied	1249.4
19	19	1	-0.689333	1.665083	0.001443	18.567067	0.001386	Main	true	true	WolfeSatisfied	1233.6
20	20	1	-0.695900	1.816522	0.001587	17.142724	0.001951	Main	true	true	WolfeSatisfied	1194.1
21	21	1	-0.691494	1.743478	0.001480	17.136759	0.001291	Main	true	true	WolfeSatisfied	1248.2
22	22	1	-0.693186	1.718822	0.001477	17.333805	0.001396	Main	true	true	WolfeSatisfied	1415.9
23	23	1	-0.699844	1.811519	0.001570	16.052284	0.000449	Main	true	true	WolfeSatisfied	1322.8
24	24	1	-0.696375	1.663155	0.001563	17.927513	0.003120	Main	true	true	WolfeSatisfied	1345.0
