1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	1	-0.657094	5.000000	0.002040	1.000000	-0.000668	Main	true	true	WolfeSatisfied	748.4
1	1	0	-0.652701	1.000000	0.002148	7.096912	-0.005977	Main	true	true	WolfeSatisfied	298.8
2	2	0	-0.672695	1.000000	0.002180	21.140557	-0.008853	Main	true	true	WolfeSatisfied	277.5
3	3	0	-0.671278	1.000000	0.002380	26.204381	0.010491	Main	true	true	WolfeSatisfied	326.7
4	4	0	-0.685198	1.000000	0.002087	8.313672	-0.003053	Main	true	true	WolfeSatisfied	288.2
5	5	0	-0.679960	1.000000	0.002093	8.808409	-0.003018	Main	true	true	WolfeSatisfied	290.4
6	6	0	-0.681868	1.000000	0.002115	6.450744	-0.002687	Main	true	true	WolfeSatisfied	288.4
7	7	0	-0.686714	1.000000	0.002083	5.836687	-0.003612	Main	true	true	WolfeSatisfied	343.6
8	8	0	-0.687084	1.000000	0.002357	12.838560	-0.004105	Main	true	true	WolfeSatisfied	316.8
9	9	1	-0.696459	0.342063	0.002202	43.471091	-0.003163	Main	true	true	WolfeSatisfied	426.8
10	10	0	-0.697103	1.000000	0.002192	2.350198	-0.002281	Main	true	true	WolfeSatisfied	396.6
11	11	0	-0.685538	1.000000	0.002399	12.775489	0.001302	Main	true	true	WolfeSatisfied	375.3
12	12	0	-0.697022	1.000000	0.002335	6.539861	-0.001322	Main	true	true	WolfeSatisfied	397.3
13	13	0	-0.694419	1.000000	0.002314	10.263891	0.000109	Main	true	true	WolfeSatisfied	335.0
14	14	0	-0.698931	1.000000	0.002316	7.330660	-0.002653	Main	true	true	WolfeSatisfied	303.7
15	15	0	-0.710291	1.000000	0.002159	11.392673	-0.001813	Main	true	true	WolfeSatisfied	323.5
