1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.432895	0.000000	28.102682	0.016846	985.7
1	-0.426658	0.000000	28.102682	0.018386	3.7
2	-0.428517	0.000000	28.102682	0.015073	3.6
3	-0.454995	0.000000	28.102682	0.014799	5.8
4	-0.451598	0.000000	28.102682	0.017296	4.5
5	-0.449785	0.000000	28.102682	0.016812	4.7
6	-0.480084	0.000000	28.102682	0.020977	3.6
7	-0.454018	0.000000	28.102682	0.016652	3.7
8	-0.486197	0.000000	28.102682	0.016911	3.9
9	-0.515376	0.000000	28.102682	0.017861	4.0
10	-0.508505	0.000000	28.102682	0.015952	4.0
11	-0.498114	0.000000	28.102682	0.017093	3.6
12	-0.485918	0.000000	28.102682	0.018133	3.9
13	-0.495728	0.000000	28.102682	0.013563	3.6
14	-0.538666	0.000000	28.102682	0.017441	3.6
15	-0.513040	0.000000	28.102682	0.012447	3.9
16	-0.550112	0.000000	28.102682	0.014412	3.6
17	-0.550808	0.000000	28.102682	0.015185	3.6
18	-0.535224	0.000000	28.102682	0.012227	4.2
19	-0.560720	0.000000	28.102682	0.012847	4.0
20	-0.541995	0.000000	28.102682	0.013664	3.7
21	-0.554750	0.000000	28.102682	0.018095	4.0
22	-0.552613	0.000000	28.102682	0.010142	3.6
23	-0.568369	0.000000	28.102682	0.015510	3.8
24	-0.536184	0.000000	28.102682	0.013832	3.8
25	-0.571980	0.000000	28.102682	0.012408	3.8
26	-0.578756	0.000000	28.102682	0.012027	4.7
27	-0.613654	0.000000	28.102682	0.014278	3.9
28	-0.563367	0.000000	28.102682	0.011304	3.9
29	-0.597187	0.000000	28.102682	0.016170	3.7
30	-0.561281	0.000000	28.102682	0.013827	3.6
31	-0.595898	0.000000	28.102682	0.012032	3.7
32	-0.581623	0.000000	28.102682	0.017066	3.7
33	-0.598392	0.000000	28.102682	0.014393	3.6
34	-0.613489	0.000000	28.102682	0.017732	3.8
35	-0.601580	0.000000	28.102682	0.016204	4.5
36	-0.606232	0.000000	28.102682	0.018099	3.9
37	-0.629407	0.000000	28.102682	0.020525	3.8
38	-0.597802	0.000000	28.102682	0.016435	3.7
39	-0.623306	0.000000	28.102682	0.019931	4.9
40	-0.639348	0.000000	28.102682	0.019434	5.1
41	-0.619690	0.000000	28.102682	0.022461	4.7
42	-0.616898	0.000000	28.102682	0.018617	3.6
