1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.519724	0.000000	2.470712	0.031172	1007.2
1	-0.539715	0.000000	2.470712	0.019170	3.8
2	-0.550334	0.998210	2.358599	0.025964	4.3
3	-0.564910	0.030402	2.467140	0.020118	3.9
4	-0.542351	0.000000	2.470712	0.011909	4.7
5	-0.557437	0.000000	2.470712	0.021060	3.7
6	-0.535378	0.000000	2.470712	0.010692	3.7
7	-0.545911	0.000000	2.470712	0.017916	4.4
8	-0.545627	0.000000	2.470712	0.021325	3.8
9	-0.553170	0.000000	2.470712	0.016433	3.9
10	-0.528203	0.994037	2.359047	0.026228	3.8
11	-0.547719	1.982438	2.257591	0.030518	3.9
12	-0.530020	2.982438	2.163456	0.024028	4.1
13	-0.549802	2.776996	2.182149	0.022067	3.8
14	-0.519505	3.776996	2.094078	0.019334	4.2
15	-0.529929	2.808014	2.179306	0.024420	3.8
16	-0.535887	3.181513	2.145646	0.019412	3.7
17	-0.560810	3.045363	2.157795	0.017405	3.9
18	-0.509240	2.724084	2.187016	0.025435	4.0
19	-0.517668	2.803458	2.179723	0.018696	3.6
20	-0.484383	3.785004	2.093401	0.024672	4.0
21	-0.580143	4.781452	2.012492	0.021579	3.8
22	-0.550497	5.781450	1.937347	0.017120	4.2
23	-0.537200	4.812196	2.010095	0.026544	3.9
24	-0.538130	4.999255	1.995632	0.017173	4.1
25	-0.542420	5.999245	1.921719	0.020714	4.5
26	-0.483337	5.033458	1.993010	0.011225	3.9
27	-0.521655	5.624220	1.948788	0.015096	3.7
28	-0.544830	5.290471	1.973527	0.014142	3.8
29	-0.545038	4.595069	2.027147	0.019422	4.1
30	-0.502786	4.253995	2.054525	0.013701	4.2
31	-0.569799	5.185408	1.981445	0.025108	3.6
32	-0.502336	4.289667	2.051627	0.016505	3.7
33	-0.550488	5.077570	1.989639	0.025624	3.7
34	-0.520381	5.306585	1.972318	0.026967	4.0
35	-0.543459	4.338064	2.047708	0.019426	3.8
36	-0.558212	3.413902	2.125222	0.027294	4.8
37	-0.522664	4.412379	2.041720	0.012150	3.9
38	-0.528071	3.443496	2.122649	0.021025	4.2
39	-0.548235	2.799101	2.180122	0.026627	3.7
40	-0.512678	2.024247	2.253492	0.027886	3.7
41	-0.545035	2.030065	2.252923	0.036310	4.0
42	-0.577252	1.060832	2.351904	0.019034	3.8
43	-0.518784	2.060832	2.249917	0.032589	4.1
44	-0.525394	2.715991	2.187762	0.023142	3.7
45	-0.523627	1.762424	2.279413	0.015521	3.8
46	-0.521016	2.760682	2.183648	0.025203	4.3
47	-0.542849	2.128633	2.243321	0.015450	3.7
48	-0.546847	3.113715	2.151678	0.021078	3.7
49	-0.554794	2.144630	2.241771	0.022413	3.9
50	-0.535182	3.143682	2.149008	0.033458	3.8
51	-0.573172	2.174417	2.238889	0.021708	3.8
52	-0.564867	1.205128	2.336620	0.017648	3.7
53	-0.557954	0.560990	2.406427	0.024977	3.8
54	-0.565450	0.000000	2.470712	0.019202	4.2
55	-0.525869	0.814586	2.378452	0.024267	3.7
56	-0.536869	1.811446	2.274514	0.023541	3.7
57	-0.531243	2.809298	2.179189	0.024234	4.0
58	-0.540856	2.493498	2.208481	0.030121	4.0
59	-0.521725	3.490138	2.118606	0.025478	4.0
60	-0.538924	4.409695	2.041935	0.021302	3.8
61	-0.534872	5.404478	1.965006	0.025112	3.7
62	-0.533356	6.398892	1.893688	0.017421	4.3
63	-0.534884	5.536147	1.955256	0.018894	3.8
64	-0.522480	4.568371	2.029263	0.012757	3.8
65	-0.531030	5.281655	1.974189	0.018046	4.2
66	-0.528649	4.736461	2.016010	0.024956	4.6
67	-0.497688	3.792292	2.092786	0.019101	4.7
68	-0.551938	4.511930	2.033753	0.016568	3.9
69	-0.562939	5.499402	1.957967	0.024040	4.2
70	-0.522478	6.470618	1.888744	0.013532	4.3
71	-0.534408	5.534070	1.955409	0.020165	3.7
72	-0.524051	6.239165	1.904792	0.026929	6.0
73	-0.542712	5.269877	1.975074	0.026324	3.8
74	-0.514076	4.300589	2.050741	0.018021	4.1
