1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.557255	0.000000	6.918632	0.012879	1058.3
1	-0.590387	0.000000	6.918632	0.012781	4.6
2	-0.565538	0.000000	6.918632	0.012369	4.3
3	-0.577046	0.998849	6.604495	0.014327	4.3
4	-0.574995	0.957927	6.616803	0.021091	4.1
5	-0.563204	1.957927	6.328589	0.019887	5.4
6	-0.546788	1.021927	6.597573	0.014333	6.4
7	-0.583254	2.021525	6.311106	0.014416	6.9
8	-0.595566	1.216574	6.539770	0.023497	3.9
9	-0.560396	0.280575	6.827413	0.020994	3.8
10	-0.552221	1.280575	6.520984	0.017271	4.1
11	-0.579711	2.280168	6.240989	0.017960	4.4
12	-0.549987	3.280168	5.983949	0.021447	4.4
13	-0.569306	2.344169	6.223879	0.015605	4.4
14	-0.587625	1.408190	6.483847	0.012258	4.3
15	-0.547494	0.985671	6.608453	0.017524	4.3
16	-0.558739	0.295786	6.822537	0.019947	5.1
17	-0.598812	0.000000	6.918632	0.017590	4.7
18	-0.565353	0.082747	6.891478	0.015001	4.7
19	-0.543729	1.076826	6.581167	0.020258	4.5
20	-0.576717	2.076824	6.295982	0.012037	4.0
21	-0.555777	1.140826	6.562144	0.012364	4.2
22	-0.590976	2.133431	6.280576	0.008165	3.7
23	-0.576356	1.230495	6.535675	0.020678	4.4
24	-0.604562	1.767494	6.381523	0.016401	3.8
25	-0.594422	0.831495	6.655123	0.020095	4.4
26	-0.538030	1.831430	6.363652	0.013743	4.2
27	-0.550017	2.831430	6.096625	0.018666	4.1
28	-0.546206	2.830989	6.096737	0.015810	4.1
29	-0.574567	1.894989	6.345986	0.018794	4.1
30	-0.564894	0.962130	6.615537	0.016992	4.1
31	-0.599369	1.961977	6.327473	0.016338	3.9
32	-0.606286	1.032843	6.594305	0.015173	4.1
33	-0.557316	0.452263	6.772772	0.017590	4.1
34	-0.546814	0.000000	6.918632	0.025414	3.7
35	-0.561322	0.000000	6.918632	0.016483	4.2
36	-0.579390	0.999994	6.604151	0.016344	4.0
37	-0.618985	0.297481	6.821993	0.018966	3.7
38	-0.574070	1.297481	6.516040	0.019691	4.0
39	-0.549297	2.297481	6.236351	0.010553	3.7
40	-0.563137	1.361512	6.497382	0.015267	4.0
41	-0.585067	0.552229	6.741357	0.011495	4.2
42	-0.560152	0.697014	6.696372	0.014760	3.8
43	-0.557141	1.697011	6.401340	0.013864	4.0
44	-0.563728	2.692147	6.132466	0.020058	5.1
45	-0.556689	1.757572	6.384305	0.018062	4.8
46	-0.572296	0.821627	6.658132	0.016342	3.8
47	-0.546066	0.803205	6.663758	0.013815	3.8
48	-0.574941	0.000000	6.918632	0.015351	4.5
49	-0.568148	0.000000	6.918632	0.019238	3.8
50	-0.574839	0.999997	6.604150	0.015208	3.8
51	-0.587570	1.999982	6.317017	0.013453	3.9
52	-0.567135	2.741826	6.119634	0.009647	3.9
53	-0.567750	3.741822	5.872295	0.018081	3.9
54	-0.563431	4.461590	5.706292	0.022488	3.8
55	-0.598400	3.525814	5.924014	0.013060	3.9
56	-0.561931	4.525811	5.691936	0.015446	4.0
57	-0.615109	3.601449	5.905802	0.018176	4.2
58	-0.560026	2.672127	6.137652	0.015824	3.9
59	-0.599653	3.672127	5.888883	0.016354	4.1
60	-0.588999	4.573037	5.681424	0.019509	4.0
61	-0.586358	5.572267	5.467779	0.018006	4.1
62	-0.602260	4.636268	5.667412	0.017895	3.8
63	-0.560437	3.700269	5.882174	0.016843	4.0
64	-0.548423	4.639321	5.666737	0.020061	4.2
65	-0.550159	5.155402	5.554924	0.019712	3.8
66	-0.569318	6.155402	5.350364	0.024351	4.0
67	-0.515095	5.225422	5.540093	0.012266	4.5
68	-0.569176	6.111531	5.359021	0.017151	3.9
69	-0.564057	5.175532	5.550652	0.019071	4.3
70	-0.547932	6.175517	5.346403	0.015331	3.9
71	-0.549301	5.239517	5.537117	0.023664	4.8
72	-0.564440	4.303518	5.741940	0.014555	4.3
73	-0.584316	5.303518	5.523644	0.014012	3.7
74	-0.527057	6.096810	5.361933	0.022367	3.8
75	-0.574827	7.096810	5.171095	0.013700	4.0
76	-0.611216	8.096810	4.993375	0.016924	4.2
77	-0.573701	7.329386	5.128642	0.010339	4.1
78	-0.558841	6.393394	5.303880	0.011966	3.9
79	-0.529259	7.358532	5.123371	0.019789	4.4
80	-0.584334	8.351515	4.950044	0.023682	3.8
81	-0.586585	9.351515	4.786953	0.021822	4.0
82	-0.577032	9.580763	4.751068	0.017076	4.1
83	-0.585737	8.644763	4.901077	0.017245	3.9
84	-0.576441	9.644708	4.741154	0.014437	3.9
85	-0.592930	10.644703	4.591330	0.017506	3.8
86	-0.589678	11.632818	4.452306	0.012093	4.3
87	-0.585761	10.699864	4.583341	0.014157	3.9
88	-0.567677	11.662446	4.448267	0.014815	3.7
89	-0.575877	10.727528	4.579344	0.015873	4.3
90	-0.580551	10.422257	4.623833	0.020179	4.2
91	-0.561468	9.486257	4.765796	0.016094	3.9
92	-0.557589	10.486257	4.614435	0.022539	4.0
93	-0.575639	9.550258	4.755812	0.015570	4.0
94	-0.555245	9.015950	4.840469	0.019698	4.2
95	-0.561312	8.080013	4.996259	0.019598	3.9
96	-0.578593	7.144013	5.162422	0.017352	3.8
97	-0.559636	6.208380	5.339946	0.010394	4.2
98	-0.550639	5.272396	5.530188	0.015999	4.2
99	-0.578609	4.380351	5.724557	0.014790	4.0
100	-0.578194	3.444352	5.943757	0.013827	3.9
101	-0.549329	2.510638	6.179810	0.011526	3.9
102	-0.554110	3.501477	5.929899	0.017166	4.4
103	-0.543813	3.077887	6.034220	0.015093	3.9
104	-0.594058	2.142335	6.278160	0.015105	6.7
105	-0.575469	1.206631	6.542698	0.014284	4.4
106	-0.597728	2.200112	6.262525	0.016370	4.1
107	-0.561351	3.200098	6.003747	0.019259	4.0
108	-0.540247	4.200098	5.765505	0.015051	7.7
109	-0.538207	5.199954	5.545478	0.013787	3.7
110	-0.566198	6.199874	5.341616	0.008297	3.7
111	-0.547310	7.098953	5.170701	0.014178	4.0
112	-0.536781	8.098721	4.993047	0.021579	4.0
113	-0.547908	9.087902	4.828894	0.014145	4.3
114	-0.544953	10.087902	4.673563	0.015192	4.0
115	-0.573507	9.187443	4.812971	0.016825	4.2
116	-0.588924	10.187443	4.658647	0.022191	4.2
117	-0.574140	9.251446	4.802788	0.010295	3.8
118	-0.611571	10.251446	4.649106	0.017222	4.7
119	-0.563420	11.241992	4.506275	0.014315	4.5
120	-0.572052	12.241992	4.370715	0.012127	4.7
121	-0.548969	13.211167	4.246896	0.016035	3.7
122	-0.580817	12.275370	4.366331	0.010308	4.1
123	-0.583358	13.265229	4.240196	0.021918	5.2
124	-0.551675	14.265096	4.119974	0.014434	3.8
125	-0.581131	13.329097	4.232307	0.016996	4.0
126	-0.608398	12.393098	4.350937	0.016165	3.9
127	-0.539458	13.393097	4.224431	0.018050	3.9
128	-0.568672	14.362491	4.108627	0.015814	4.2
129	-0.577429	15.362491	3.995636	0.010708	4.1
130	-0.559401	14.426507	4.101203	0.005327	4.0
131	-0.566610	13.853847	4.168587	0.013078	3.7
132	-0.578676	13.150796	4.254404	0.024010	3.6
133	-0.591860	12.214797	4.374294	0.025222	4.1
134	-0.548763	13.214406	4.246494	0.013648	4.2
135	-0.538462	14.214406	4.125905	0.012350	3.9
136	-0.567524	13.965891	4.155229	0.022014	4.1
137	-0.570655	14.965756	4.039712	0.017962	4.2
138	-0.584391	14.029834	4.147644	0.016199	4.9
139	-0.560273	13.093834	4.261512	0.017268	3.9
140	-0.548053	14.093834	4.140080	0.013160	3.9
141	-0.589515	13.157837	4.253527	0.022809	3.9
142	-0.532883	12.221838	4.373367	0.016138	3.8
143	-0.562452	11.371429	4.488257	0.015225	3.9
144	-0.570363	10.435430	4.621896	0.014267	4.2
145	-0.537324	10.868383	4.559104	0.016220	3.8
146	-0.561731	9.932383	4.697061	0.022727	3.9
147	-0.580372	10.932383	4.549967	0.020094	3.6
148	-0.554582	11.932383	4.411806	0.012265	3.7
149	-0.550233	12.929110	4.282201	0.016166	4.3
150	-0.536416	13.929110	4.159604	0.009998	4.8
151	-0.580036	13.014670	4.271430	0.012027	5.1
152	-0.573774	12.094012	4.390259	0.017726	4.1
153	-0.586791	11.163511	4.517270	0.012936	4.3
154	-0.590116	11.221111	4.509195	0.014702	3.7
155	-0.604511	10.285111	4.644103	0.011513	3.9
156	-0.596054	11.262295	4.503439	0.020771	4.0
157	-0.572663	12.262295	4.368047	0.024590	4.0
158	-0.556961	13.262295	4.240559	0.014493	3.9
159	-0.541432	12.361228	4.355094	0.012476	3.8
160	-0.559247	13.358458	4.228690	0.022855	3.7
161	-0.561470	14.227704	4.124347	0.010390	4.4
162	-0.532587	15.227695	4.010503	0.014074	3.7
163	-0.575574	16.206732	3.904973	0.024253	3.6
164	-0.575905	15.270746	4.005743	0.012463	4.2
