1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.972870	627.201626	0.007654	501.2
1	-0.279522	623.504937	0.004443	12.2
2	-0.433711	619.865785	0.005369	8.0
3	-0.944271	616.282728	0.006926	9.6
4	-0.563872	612.754375	0.004852	9.0
5	-0.952900	609.279381	0.008262	8.3
6	-0.774470	605.856447	0.008624	8.3
7	-0.400477	602.484317	0.003543	7.6
8	-0.708533	599.161779	0.005051	8.7
9	-0.841861	595.887656	0.009802	8.2
10	-0.717353	592.660813	0.007035	8.2
11	-0.228550	589.480151	0.003335	7.3
12	-0.390468	586.344606	0.006543	8.7
13	-0.420802	583.253145	0.004815	8.0
14	-0.438548	580.204771	0.003666	8.3
15	-0.671990	577.198517	0.009219	7.6
16	-0.764368	574.233444	0.008290	8.5
17	-0.810505	571.308645	0.007915	8.2
18	-0.577749	568.423237	0.008119	8.5
19	-0.896244	565.576365	0.011420	7.9
20	-0.176668	562.767201	0.002515	9.0
21	-0.273505	559.994938	0.003447	7.6
22	-0.803152	557.258797	0.008611	8.3
23	-0.942631	554.558018	0.007878	8.3
24	-0.359601	551.891865	0.004414	8.1
25	-0.972466	549.259621	0.006225	8.3
26	-1.160088	546.660592	0.010114	9.5
27	-1.041069	544.094102	0.007135	8.1
28	-0.258789	541.559494	0.004045	8.2
29	-0.964696	539.056129	0.005765	8.4
30	-0.804407	536.583387	0.008365	7.5
31	-0.741829	534.140663	0.009884	8.5
32	-0.908829	531.727370	0.008635	8.6
33	-0.650855	529.342935	0.011157	8.9
34	-1.215832	526.986802	0.011870	7.7
35	-0.412968	524.658430	0.004727	7.8
36	-0.726466	522.357290	0.006421	8.2
37	-1.040479	520.082868	0.007872	8.7
38	-1.027273	517.834665	0.007421	7.9
39	-0.767251	515.612193	0.010228	7.8
40	-0.377634	513.414976	0.006245	9.5
41	-0.928758	511.242551	0.009433	8.9
42	-1.133275	509.094468	0.008427	10.9
43	-1.137758	506.970285	0.009432	7.9
44	-0.635640	504.869574	0.007862	9.6
45	-1.094814	502.791916	0.007428	8.0
46	-0.969676	500.736903	0.008151	8.5
47	-0.254355	498.704137	0.004076	8.7
48	-1.026395	496.693228	0.008531	8.6
49	-1.048430	494.703798	0.007977	9.9
50	-0.029257	492.735476	0.000820	9.7
51	-1.073540	490.787900	0.007615	8.2
52	-0.923677	488.860718	0.009104	7.8
53	-0.444286	486.953585	0.003709	8.4
54	-0.888781	485.066164	0.008119	8.1
55	-0.562412	483.198126	0.004358	8.4
56	-1.031522	481.349149	0.006222	8.2
57	-0.731652	479.518920	0.007755	8.1
58	-1.075075	477.707132	0.007645	8.5
59	-0.784893	475.913485	0.006598	7.8
60	-0.658481	474.137684	0.009455	9.0
61	-1.088845	472.379445	0.007835	8.0
62	-0.793598	470.638485	0.008005	7.7
63	-1.155382	468.914531	0.009500	8.5
64	-0.663450	467.207315	0.004004	8.3
65	-0.792733	465.516573	0.007868	8.4
66	-0.214457	463.842050	0.004009	7.6
67	-0.700125	462.183494	0.009705	7.9
68	-0.782985	460.540658	0.008579	8.6
69	-0.888198	458.913303	0.008057	8.5
70	-0.772633	457.301192	0.009138	8.4
71	-0.870645	455.704096	0.006091	7.6
72	-0.523334	454.121787	0.007939	7.8
73	-0.780835	452.554045	0.009133	8.2
74	-0.718244	451.000653	0.010938	8.1
75	-0.251403	449.461399	0.002339	7.9
76	-0.990125	447.936075	0.009052	9.1
77	-0.999257	446.424477	0.007024	7.9
78	-0.564462	444.926406	0.005810	8.3
79	-0.390066	443.441666	0.003218	7.8
80	-0.655634	441.970065	0.006641	8.8
81	-1.021543	440.511415	0.007135	8.2
