1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.713135	5.000000	0.001315	1.000000	-0.000702	Main	true	true	WolfeSatisfied	1793.8
1	1	0	-0.727845	5.000000	0.001422	5.190906	-0.001187	Main	true	true	WolfeSatisfied	962.4
2	2	1	-0.733485	1.871656	0.001495	14.889824	0.000667	Main	true	true	WolfeSatisfied	1106.1
3	3	0	-0.727435	5.000000	0.001481	12.673349	0.002697	Main	true	true	WolfeSatisfied	653.1
4	4	1	-0.729122	1.497178	0.001522	33.826409	0.005623	Main	true	true	WolfeSatisfied	975.5
5	5	1	-0.723809	1.469843	0.001461	28.134724	0.003668	Main	true	true	WolfeSatisfied	962.6
6	6	1	-0.736428	1.529064	0.001406	28.845193	0.004971	Main	true	true	WolfeSatisfied	983.6
7	7	1	-0.740905	1.795054	0.001515	21.079012	0.000465	Main	true	true	WolfeSatisfied	961.0
8	8	1	-0.738800	1.931124	0.001393	17.302853	-0.000000	Main	true	true	WolfeSatisfied	971.4
9	9	1	-0.741428	1.704136	0.001282	18.293353	0.000401	Main	true	true	WolfeSatisfied	962.9
10	10	1	-0.746432	1.716992	0.001357	18.799966	0.001306	Main	true	true	WolfeSatisfied	986.5
11	11	1	-0.748397	1.722537	0.001441	17.920480	0.001486	Main	true	true	WolfeSatisfied	975.2
12	12	1	-0.748798	1.895047	0.001485	16.258635	0.001477	Main	true	true	WolfeSatisfied	1005.9
13	13	1	-0.750643	1.809690	0.001334	14.848016	0.000500	Main	true	true	WolfeSatisfied	981.5
14	14	1	-0.751282	1.857124	0.001338	15.954278	-0.000135	Main	true	true	WolfeSatisfied	974.7
15	15	1	-0.754434	1.674830	0.001376	19.883893	0.000146	Main	true	true	WolfeSatisfied	976.9
16	16	1	-0.759626	1.741827	0.001328	18.389573	-0.000270	Main	true	true	WolfeSatisfied	980.1
17	17	1	-0.759198	1.749771	0.001300	19.691978	0.000832	Main	true	true	WolfeSatisfied	965.6
18	18	1	-0.759213	1.607217	0.001487	20.695042	0.003622	Main	true	true	WolfeSatisfied	973.1
19	19	1	-0.761382	1.896384	0.001217	16.277784	0.000619	Main	true	true	WolfeSatisfied	973.3
20	20	1	-0.767992	1.581361	0.001400	19.176520	0.002365	Main	true	true	WolfeSatisfied	976.2
21	21	1	-0.762041	1.625948	0.001260	18.754755	0.001296	Main	true	true	WolfeSatisfied	978.4
22	22	1	-0.766131	1.562123	0.001399	20.861147	0.001942	Main	true	true	WolfeSatisfied	971.9
23	23	1	-0.764356	1.732732	0.001314	15.976031	0.000449	Main	true	true	WolfeSatisfied	981.8
24	24	1	-0.771352	1.790366	0.001364	16.149510	0.000744	Main	true	true	WolfeSatisfied	978.3
