1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	2	-0.620900	42.000000	0.002987	1.000000	-0.000938	Main	true	true	WolfeSatisfied	529.6
1	1	1	-0.678722	0.592650	0.003257	66.045730	0.006869	Main	true	true	WolfeSatisfied	300.3
2	2	0	-0.676005	2.000000	0.003380	24.424506	0.042147	Main	true	true	WolfeSatisfied	198.0
3	3	0	-0.727011	2.000000	0.002551	17.468101	0.019841	Main	true	true	WolfeSatisfied	247.1
4	4	0	-0.710451	2.000000	0.002999	15.358709	0.018423	Main	true	true	WolfeSatisfied	200.8
5	5	0	-0.756154	2.000000	0.002161	13.203887	0.013321	Main	true	true	WolfeSatisfied	258.6
6	6	0	-0.755880	2.000000	0.002723	14.730021	0.013847	Main	true	true	WolfeSatisfied	220.9
7	7	0	-0.778264	2.000000	0.002456	9.806162	0.010350	Main	true	true	WolfeSatisfied	219.4
8	8	0	-0.773678	2.000000	0.002533	8.389818	0.011539	Main	true	true	WolfeSatisfied	244.4
9	9	0	-0.783268	2.000000	0.002564	8.306532	0.011855	Main	true	true	WolfeSatisfied	227.7
10	10	1	-0.783584	1.072698	0.001277	8.139938	0.001054	Main	true	true	WolfeSatisfied	392.7
11	11	0	-0.792672	2.000000	0.001561	5.763257	-0.000359	Main	true	true	WolfeSatisfied	252.8
12	12	0	-0.802536	2.000000	0.001330	9.370439	-0.002082	Main	true	true	WolfeSatisfied	231.4
13	13	0	-0.786784	2.000000	0.002157	23.178871	0.006256	Main	true	true	WolfeSatisfied	213.6
14	14	1	-0.817787	0.991229	0.001562	19.966377	-0.002840	Main	true	true	WolfeSatisfied	310.2
