1:ItNr	1a:SrchDirNr	1b:LineItNr	2:Metric	3:StepLength	4a:||Gradient||	4b:||SearchDir||	4c:DirGradient	5:Phase	6a:Wolfe1	6b:Wolfe2	7:LinSrchStopCondition	Time[ms]
0	0	0	-0.668602	5.000000	0.007300	1.000000	-0.000047	Main	true	true	WolfeSatisfied	2121.1
1	1	0	-0.668347	5.000000	0.006944	2.526454	-0.000098	Main	true	true	WolfeSatisfied	917.2
2	2	1	-0.669237	1.697333	0.007111	6.889938	0.002223	Main	true	true	WolfeSatisfied	1570.5
3	3	0	-0.665378	5.000000	0.006802	5.822777	0.001914	Main	true	true	WolfeSatisfied	931.9
4	4	1	-0.658593	1.680631	0.007190	15.946680	-0.000229	Main	true	true	WolfeSatisfied	1333.5
5	5	1	-0.670255	1.612963	0.006708	13.583280	0.001253	Main	true	true	WolfeSatisfied	1337.5
6	6	1	-0.666447	1.672288	0.006659	11.969469	0.003870	Main	true	true	WolfeSatisfied	1373.4
7	7	1	-0.669933	1.666022	0.006896	11.553218	-0.002838	Main	true	true	WolfeSatisfied	1323.0
8	8	1	-0.668828	1.661635	0.007336	10.282377	-0.001199	Main	true	true	WolfeSatisfied	1375.9
9	9	1	-0.667950	1.610232	0.007102	8.941922	0.003294	Main	true	true	WolfeSatisfied	1350.6
10	10	0	-0.672161	5.000000	0.007026	7.362261	0.000497	Main	true	true	WolfeSatisfied	905.2
11	11	2	-0.669761	0.554240	0.007017	19.122023	-0.000619	Main	true	true	WolfeSatisfied	1820.6
12	12	0	-0.670931	5.000000	0.007251	6.244359	-0.001898	Main	true	true	WolfeSatisfied	861.0
13	13	1	-0.672059	1.659422	0.007121	14.265016	0.001125	Main	true	true	WolfeSatisfied	1435.1
14	14	1	-0.672441	1.625717	0.007153	12.872375	0.002984	Main	true	true	WolfeSatisfied	1498.9
15	15	1	-0.670763	1.631734	0.007404	10.723037	0.002872	Main	true	true	WolfeSatisfied	1298.6
16	16	1	-0.679266	1.649031	0.007617	9.352393	0.001075	Main	true	true	WolfeSatisfied	1385.9
17	17	0	-0.670948	5.000000	0.007302	7.035592	0.002923	Main	true	true	WolfeSatisfied	910.7
18	18	1	-0.671973	1.623393	0.007284	18.054457	-0.003062	Main	true	true	WolfeSatisfied	1340.0
19	19	1	-0.672341	1.652370	0.007344	14.541704	0.006292	Main	true	true	WolfeSatisfied	1348.2
20	20	1	-0.673990	1.648471	0.006914	12.115155	0.005689	Main	true	true	WolfeSatisfied	1290.7
21	21	1	-0.673305	1.647813	0.007613	10.566484	0.004984	Main	true	true	WolfeSatisfied	1420.5
22	22	1	-0.673678	1.595363	0.007284	9.467256	0.005370	Main	true	true	WolfeSatisfied	1328.3
23	23	0	-0.674625	5.000000	0.006486	8.588777	0.003224	Main	true	true	WolfeSatisfied	883.0
24	24	1	-0.671619	1.635152	0.006953	21.658344	-0.001836	Main	true	true	WolfeSatisfied	1340.4
